OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU23	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.65	31	3	3	90.32	0.00	458.16	44.37	0
OTU25								0.00	28	3	1	89.29	66.67	458	33.66	0
OTU26	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	27	3	3	88.89	0.00	457	32.9	0
OTU28	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	26	3	3	88.46	0.00	457.96	38.42	0
OTU27	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.65	26	3	3	88.46	0.00	458	45.11	0
OTU29								0.00	25	3	1	88.00	66.67	457.64	39.33	0
OTU30	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.75	24	3	3	87.50	0.00	457.58	34.27	0
OTU31	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	24	2	2	91.67	0.00	457.79	33.86	0
OTU34	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.37	23	2	2	91.30	0.00	457.78	37.79	0
OTU32	Arthropoda	Insecta	Lepidoptera	Tineidae				95.15	23	2	2	91.30	0.00	458	33.5	0
OTU33	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.68	23	3	3	86.96	0.00	457.78	33.72	0
OTU35	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.71	22	1	1	95.45	0.00	458	34.72	0
OTU36								0.00	21	1	1	95.24	0.00	458	38.21	0
OTU37								0.00	21	2	1	90.48	50.00	458	33.18	0
OTU38								0.00	20	2	1	90.00	50.00	457.5	36.5	0
OTU39								0.00	20	2	1	90.00	50.00	457.45	44.6	0
OTU40	Arthropoda	Insecta	Lepidoptera	Depressariidae				94.51	19	2	2	89.47	0.00	457.74	33.15	0
OTU41	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.13	18	1	1	94.44	0.00	458	34.72	0
OTU43								0.00	17	2	1	88.24	50.00	457.41	40.97	0
OTU42								0.00	17	2	1	88.24	50.00	457.71	35.18	0
OTU46	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	15	1	1	93.33	0.00	458	37.99	0
OTU45	Arthropoda	Insecta	Diptera	Phoridae				92.11	15	2	2	86.67	0.00	457.67	32.34	0
OTU44	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.99	15	1	1	93.33	0.00	458	44.98	0
OTU49								0.00	14	1	1	92.86	0.00	458	37.34	0
OTU48	Arthropoda	Insecta	Coleoptera	Chelonariidae				95.15	14	2	2	85.71	0.00	458	36.03	0
OTU47	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.59	14	2	2	85.71	0.00	458	34.14	0
OTU50	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	14	1	1	92.86	0.00	458	27.07	0
OTU51	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			90.59	13	1	1	92.31	0.00	458	31	0
OTU52	Arthropoda	Insecta	Diptera					95.81	13	1	1	92.31	0.00	458	40.61	0
OTU53								0.00	12	2	1	83.33	50.00	457.42	35.63	0
OTU54	Arthropoda	Insecta	Lepidoptera	Pyralidae				90.15	12	1	1	91.67	0.00	458	31.22	0
OTU55	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.41	12	1	1	91.67	0.00	458	25.98	0
OTU56	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga densata	91.93	11	1	1	90.91	0.00	458	39.08	0
OTU57	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Scarabaeinae	Copris	Copris brevicornis	97.37	11	1	1	90.91	0.00	458	33.84	0
OTU61	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Goniohelia	Goniohelia pangraptica	97.81	10	1	1	90.00	0.00	458	30.57	0
OTU60	Arthropoda	Insecta	Psocodea	Psocidae				97.93	10	1	1	90.00	0.00	458	33.84	0
OTU62	Arthropoda	Insecta	Diptera					95.59	10	1	1	90.00	0.00	458	40.61	0
OTU58								0.00	10	1	1	90.00	0.00	458	39.3	0
OTU59	Arthropoda	Insecta	Lepidoptera	Sphingidae	Macroglossinae	Eumorpha	Eumorpha satellitia	97.81	10	1	1	90.00	0.00	458	31.66	0
OTU63	Arthropoda	Insecta	Lepidoptera	Tineidae		tinBioLep01	tinBioLep01 BioLep5482	95.88	9	1	1	88.89	0.00	458	32.31	0
OTU65	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	8	1	1	87.50	0.00	458	25.55	0
OTU64								0.00	8	1	1	87.50	0.00	458	33.19	0
OTU67	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.62	8	1	1	87.50	0.00	458	30.79	0
OTU66	Arthropoda	Insecta	Lepidoptera					95.15	8	1	1	87.50	0.00	458	30.79	0
OTU69	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae			93.63	8	1	1	87.50	0.00	458	43.23	0
OTU68								0.00	8	1	1	87.50	0.00	458	32.53	0
OTU70	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acontiinae	Nanamonodes	Nanamonodes sp.	93.65	8	1	1	87.50	0.00	458	30.35	0
OTU72								0.00	7	1	1	85.71	0.00	458	44.32	0
OTU73	Arthropoda	Insecta	Hemiptera	Derbidae		Oropuna		96.26	7	1	1	85.71	0.00	458	31.44	0
OTU71	Arthropoda	Insecta	Lepidoptera	Tineidae				93.72	7	1	1	85.71	0.00	458	32.75	0
OTU74								0.00	7	1	1	85.71	0.00	457	36.11	0
OTU75								0.00	7	1	1	85.71	0.00	458	35.37	0
OTU81	Arthropoda	Insecta	Psocodea	Cladiopsocidae				92.11	6	1	1	83.33	0.00	458	38.21	0
OTU80	Arthropoda	Insecta	Lepidoptera	Tineidae				91.43	6	1	1	83.33	0.00	458	32.31	0
OTU76	Arthropoda	Insecta	Hemiptera	Schizopteridae				90.13	6	1	1	83.33	0.00	459	30.07	0
OTU77								0.00	6	1	1	83.33	0.00	458	31	0
OTU78	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	6	1	1	83.33	0.00	458	31	0
OTU79	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				93.83	6	1	1	83.33	0.00	458	36.24	0
OTU83								0.00	5	1	1	80.00	0.00	458	35.15	0
OTU82								0.00	5	1	1	80.00	0.00	458	31.22	0
OTU87								0.00	5	1	1	80.00	0.00	458	37.12	0
OTU86								0.00	5	1	1	80.00	0.00	458	32.53	0
OTU85	Arthropoda	Insecta	Lepidoptera	Tineidae		tinBioLep01	tinBioLep01 BioLep1194	90.15	5	1	1	80.00	0.00	458	31.22	0
OTU84	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.36	5	1	1	80.00	0.00	458	26.86	0
OTU89								0.00	5	1	1	80.00	0.00	457	27.79	0
OTU88								0.00	5	1	1	80.00	0.00	458	34.28	0
OTU94	Arthropoda	Insecta	Lepidoptera					94.75	5	1	1	80.00	0.00	458	29.48	0
OTU95	Arthropoda	Insecta	Hemiptera					95.18	5	1	1	80.00	0.00	458	34.06	0
OTU90	Arthropoda	Insecta	Lepidoptera					94.26	5	1	1	80.00	0.00	457	32.17	0
OTU91								0.00	5	1	1	80.00	0.00	458	36.9	0
OTU92								0.00	5	1	1	80.00	0.00	458	39.08	0
OTU93	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	Carpelimus bilineatus	90.81	5	1	1	80.00	0.00	458	33.19	0
