OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU37	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				93.61	17	1	1	94.12	0.00	458	36.9	0
OTU39								0.00	16	1	1	93.75	0.00	458	29.91	0
OTU40	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				93.83	16	2	2	87.50	0.00	458	36.12	0
OTU41								0.00	15	1	1	93.33	0.00	458	33.62	0
OTU44	Arthropoda	Insecta	Lepidoptera					91.85	14	1	1	92.86	0.00	457	29.76	0
OTU43	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.62	14	1	1	92.86	0.00	458	30.79	0
OTU42								0.00	14	2	1	85.71	50.00	459.43	32.65	0
OTU45	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga sp	90.35	13	2	2	84.62	0.00	457.62	38.24	0
OTU46	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.77	12	2	2	83.33	0.00	458	27.2	0
OTU49								0.00	11	2	1	81.82	50.00	458.45	40.79	0
OTU48								0.00	11	2	1	81.82	50.00	404	28.83	0
OTU47								0.00	11	1	1	90.91	0.00	458	29.48	0
OTU50	Arthropoda	Insecta	Lepidoptera					94.75	11	1	1	90.91	0.00	458	29.48	0
OTU51								0.00	11	1	1	90.91	0.00	458	28.38	0
OTU52	Arthropoda	Insecta	Lepidoptera	Geometridae	Ennominae	Melanolophia	Melanolophia sp.	91.47	11	1	1	90.91	0.00	458	29.48	0
OTU53	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	11	1	1	90.91	0.00	458	25.55	0
OTU54								0.00	11	1	1	90.91	0.00	458	41.05	0
OTU61								0.00	10	1	1	90.00	0.00	458	33.19	0
OTU60								0.00	10	1	1	90.00	0.00	461	32.75	0
OTU58	Arthropoda	Insecta	Coleoptera	Limnichidae				97.81	10	1	1	90.00	0.00	458	35.59	0
OTU59	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep781	97.13	10	1	1	90.00	0.00	458	31	0
OTU55								0.00	10	1	1	90.00	0.00	458	38.21	0
OTU56								0.00	10	1	1	90.00	0.00	458	34.06	0
OTU57								0.00	10	1	1	90.00	0.00	458	32.31	0
OTU62								0.00	9	1	1	88.89	0.00	458	34.5	0
OTU63	Arthropoda	Insecta	Lepidoptera	Noctuidae				96.27	8	1	1	87.50	0.00	458	30.79	0
OTU65	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	8	1	1	87.50	0.00	458	37.34	0
OTU64	Arthropoda	Insecta	Diptera					90.31	8	1	1	87.50	0.00	458	41.7	0
OTU66								0.00	8	1	1	87.50	0.00	458	31.44	0
OTU67	Arthropoda	Insecta	Hemiptera	Rhyparochromidae				93.17	7	1	1	85.71	0.00	458	40.39	0
OTU69								0.00	7	1	1	85.71	0.00	458	31.88	0
OTU68								0.00	7	1	1	85.71	0.00	458	35.15	0
OTU70	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.93	7	1	1	85.71	0.00	458	34.5	0
OTU71	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	7	1	1	85.71	0.00	458	38.43	0
OTU72								0.00	6	1	1	83.33	0.00	458	35.59	0
OTU73	Arthropoda	Insecta	Diptera	Tachinidae	Tachininae	Gymnocheta	Gymnocheta sp. GER1	90.15	6	1	1	83.33	0.00	458	32.75	0
OTU76								0.00	6	1	1	83.33	0.00	458	37.55	0
OTU77	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Lagriinae			91.36	6	1	1	83.33	0.00	458	44.98	0
OTU74	Arthropoda	Insecta	Diptera	Ceratopogonidae				95.38	6	1	1	83.33	0.00	458	33.84	0
OTU75								0.00	6	1	1	83.33	0.00	458	34.06	0
OTU78	Arthropoda	Insecta	Lepidoptera					95.59	6	1	1	83.33	0.00	458	28.6	0
OTU83								0.00	5	1	1	80.00	0.00	458	32.31	0
OTU82	Arthropoda	Insecta	Diptera	Cecidomyiidae				95.18	5	1	1	80.00	0.00	458	32.75	0
OTU81								0.00	5	1	1	80.00	0.00	458	32.53	0
OTU80								0.00	5	1	1	80.00	0.00	458	34.06	0
OTU86	Arthropoda	Insecta	Lepidoptera					97.57	5	1	1	80.00	0.00	458	30.79	0
OTU85								0.00	5	1	1	80.00	0.00	458	34.28	0
OTU84	Arthropoda	Insecta	Orthoptera	Trigonidiidae				96.48	5	1	1	80.00	0.00	459	35.29	0
OTU79	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.92	5	1	1	80.00	0.00	458	36.46	0
