OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU31	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	95.16	23	2	2	91.30	0.00	456.39	36.68	0
OTU32	Arthropoda	Insecta	Lepidoptera	Erebidae	Herminiinae	Zanclognatha		90.20	20	2	2	90.00	0.00	458.6	31.62	0
OTU33	Arthropoda	Insecta	Orthoptera					90.81	20	3	3	85.00	0.00	457.4	35.25	0
OTU34	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha Janzen245	94.08	18	1	1	94.44	0.00	457	31.95	0
OTU38	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	96.93	17	1	1	94.12	0.00	458	32.53	0
OTU39	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	17	2	2	88.24	0.00	458.29	38.47	0
OTU36	Arthropoda	Insecta	Diptera					96.25	17	1	1	94.12	0.00	458	39.52	0
OTU37	Arthropoda	Insecta	Lepidoptera					97.57	17	2	2	88.24	0.00	457.65	30.81	0
OTU35	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Goniohelia	Goniohelia pangraptica	97.81	17	1	1	94.12	0.00	458	30.57	0
OTU40								0.00	16	1	1	93.75	0.00	458	35.15	0
OTU45								0.00	15	1	1	93.33	0.00	276	42.75	0
OTU44	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.05	15	2	2	86.67	0.00	458	36.17	0
OTU43	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	15	1	1	93.33	0.00	458	31	0
OTU42								0.00	15	1	1	93.33	0.00	458	43.23	0
OTU41	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	15	2	2	86.67	0.00	457.6	27.1	0
OTU47	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.71	14	2	2	85.71	0.00	458	34.79	0
OTU46	Arthropoda	Insecta	Lepidoptera	Gracillariidae	Acrocercopinae	Acrocercops		90.81	14	1	1	92.86	0.00	458	29.26	0
OTU49	Arthropoda	Insecta	Diptera					94.49	13	2	2	84.62	0.00	458.38	39.7	0
OTU48	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes Poole09	96.27	13	1	1	92.31	0.00	458	31.66	0
OTU50								0.00	13	2	1	84.62	50.00	457.54	38.69	0
OTU51	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	Fundella	Fundella argentina	90.37	13	1	1	92.31	0.00	458	32.97	0
OTU52	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus		97.59	13	1	1	92.31	0.00	458	33.41	0
OTU53								0.00	12	1	1	91.67	0.00	458	35.15	0
OTU54	Arthropoda	Insecta	Lepidoptera					95.81	12	2	2	83.33	0.00	458	30.91	0
OTU55								0.00	10	1	1	90.00	0.00	458	40.61	0
OTU56	Arthropoda	Insecta	Coleoptera	Latridiidae				96.71	10	1	1	90.00	0.00	458	31.88	0
OTU57	Arthropoda	Insecta	Diptera					95.38	10	1	1	90.00	0.00	458	37.99	0
OTU60	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	9	1	1	88.89	0.00	458	37.34	0
OTU58								0.00	9	1	1	88.89	0.00	458	41.05	0
OTU59	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	9	1	1	88.89	0.00	458	33.84	0
OTU61	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01		92.53	8	1	1	87.50	0.00	458	31.66	0
OTU63	Arthropoda	Insecta	Coleoptera	Leiodidae				95.19	8	1	1	87.50	0.00	457	30.42	0
OTU62	Arthropoda	Insecta	Coleoptera	Scraptiidae				91.25	8	1	1	87.50	0.00	458	34.28	0
OTU65	Arthropoda	Insecta	Lepidoptera					94.04	7	1	1	85.71	0.00	457	32.39	0
OTU64	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.39	7	1	1	85.71	0.00	458	32.75	0
OTU67	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae	Helia	Helia exsiccata	90.15	7	1	1	85.71	0.00	458	32.97	0
OTU66	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Chlamydastis	Chlamydastis arenaria	96.71	7	1	1	85.71	0.00	458	35.15	0
OTU69	Arthropoda	Insecta	Lepidoptera	Erebidae	Boletobiinae	Metalectra	Metalectra BioLep445	92.76	6	1	1	83.33	0.00	457	32.39	0
OTU68								0.00	6	1	1	83.33	0.00	458	27.73	0
OTU72								0.00	6	1	1	83.33	0.00	458	39.96	0
OTU73								0.00	6	1	1	83.33	0.00	458	33.19	0
OTU70	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.05	6	1	1	83.33	0.00	457	26.26	0
OTU71								0.00	6	1	1	83.33	0.00	292	40.41	0
OTU76	Arthropoda	Insecta	Lepidoptera					91.19	6	1	1	83.33	0.00	458	32.75	0
OTU77	Arthropoda	Insecta	Lepidoptera	Crambidae	Scopariinae	Eudonia	Eudonia stenota	90.57	6	1	1	83.33	0.00	457	28.67	0
OTU74								0.00	6	1	1	83.33	0.00	457	42.01	0
OTU75								0.00	6	1	1	83.33	0.00	457	32.17	0
OTU78								0.00	6	1	1	83.33	0.00	458	34.5	0
OTU83								0.00	5	1	1	80.00	0.00	458	32.1	0
OTU82	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota sp	95.85	5	1	1	80.00	0.00	460	39.13	0
OTU81								0.00	5	1	1	80.00	0.00	458	34.06	0
OTU80	Arthropoda	Insecta	Diptera	Milichiidae	Madizinae	Desmometopa		90.66	5	1	1	80.00	0.00	458	34.06	0
OTU87	Arthropoda	Insecta	Lepidoptera	Cossidae	Hypoptinae	Langsdorfia	Langsdorfia luniferaDHJ04	97.90	5	1	1	80.00	0.00	458	34.93	0
OTU86	Arthropoda	Insecta	Blattodea	Ectobiidae				97.80	5	1	1	80.00	0.00	456	38.16	0
OTU85	Arthropoda	Insecta	Diptera	Cecidomyiidae				91.47	5	1	1	80.00	0.00	458	27.51	0
OTU84	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	acroBioLep01	acroBioLep01 BioLep14	93.00	5	1	1	80.00	0.00	458	34.28	0
OTU89								0.00	5	1	1	80.00	0.00	458	38.86	0
OTU88	Arthropoda	Insecta	Hemiptera	Derbidae		Oropuna		96.26	5	1	1	80.00	0.00	458	31.44	0
OTU90	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.99	5	1	1	80.00	0.00	458	44.1	0
OTU91								0.00	5	1	1	80.00	0.00	458	33.41	0
OTU79	Arthropoda	Insecta	Diptera					94.49	5	1	1	80.00	0.00	458	40.61	0
