OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU48	Arthropoda	Insecta	Lepidoptera	Crambidae	Spilomelinae	Salbia	Salbia Dapkey30	90.50	13	2	2	84.62	0.00	415.46	31.07	0
OTU47	Arthropoda	Insecta	Diptera					95.59	13	2	2	84.62	0.00	458	40.41	0
OTU46	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.05	13	1	1	92.31	0.00	458	36.03	0
OTU45	Arthropoda	Insecta	Coleoptera	Tenebrionidae				92.09	13	2	2	84.62	0.00	458	44.76	0
OTU44	Arthropoda	Insecta	Diptera					96.25	13	1	1	92.31	0.00	458	39.52	0
OTU49	Arthropoda	Insecta	Diptera					94.49	12	1	1	91.67	0.00	458	39.74	0
OTU50								0.00	12	1	1	91.67	0.00	458	35.15	0
OTU51	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	96.93	12	1	1	91.67	0.00	458	32.53	0
OTU52	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	Fundella	Fundella argentina	90.37	11	1	1	90.91	0.00	458	32.97	0
OTU53	Arthropoda	Insecta	Lepidoptera	Blastobasidae	Blastobasinae	blastoBioLep01	blastoBioLep01 BioLep5866	92.34	11	2	2	81.82	0.00	457.45	32.23	0
OTU58	Arthropoda	Insecta	Coleoptera	Leiodidae				95.20	10	2	2	80.00	0.00	457.5	30.49	0
OTU59	Arthropoda	Insecta	Lepidoptera	Gracillariidae	Acrocercopinae	Acrocercops		90.81	10	1	1	90.00	0.00	458	29.26	0
OTU54	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	acroBioLep01	acroBioLep01 BioLep14	93.00	10	1	1	90.00	0.00	458	34.28	0
OTU55	Arthropoda	Insecta	Lepidoptera	Cossidae	Hypoptinae	Langsdorfia	Langsdorfia luniferaDHJ04	97.90	10	1	1	90.00	0.00	458	34.93	0
OTU56								0.00	10	1	1	90.00	0.00	458	43.23	0
OTU57	Arthropoda	Insecta	Lepidoptera					95.81	10	1	1	90.00	0.00	458	31	0
OTU61	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae	Helia	Helia exsiccata	90.15	8	1	1	87.50	0.00	458	32.97	0
OTU60	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Chlamydastis	Chlamydastis arenaria	96.71	8	1	1	87.50	0.00	458	35.15	0
OTU63	Arthropoda	Insecta	Coleoptera	Cerambycidae	Lamiinae	Lepturges	Lepturges limpidusAS1	95.62	8	1	1	87.50	0.00	458	32.31	0
OTU62	Arthropoda	Insecta	Diptera	Anisopodidae	Anisopodinae	Olbiogaster		96.69	8	1	1	87.50	0.00	458	41.05	0
OTU64	Arthropoda	Insecta	Lepidoptera					97.57	8	1	1	87.50	0.00	458	30.79	0
OTU65								0.00	7	1	1	85.71	0.00	458	40.61	0
OTU67								0.00	7	1	1	85.71	0.00	458	35.15	0
OTU66	Arthropoda	Insecta	Lepidoptera	Gracillariidae		graciJanzen01	graciJanzen01 Janzen3165	95.19	7	1	1	85.71	0.00	458	30.35	0
OTU69	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.59	7	1	1	85.71	0.00	458	27.29	0
OTU68	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.99	7	1	1	85.71	0.00	458	44.1	0
OTU72								0.00	7	1	1	85.71	0.00	458	28.17	0
OTU70								0.00	7	1	1	85.71	0.00	458	29.26	0
OTU71								0.00	7	1	1	85.71	0.00	458	32.1	0
OTU73								0.00	6	1	1	83.33	0.00	457	39.39	0
OTU76	Arthropoda	Insecta	Hemiptera	Delphacidae				94.74	6	1	1	83.33	0.00	458	38.21	0
OTU77	Arthropoda	Insecta	Diptera					91.19	6	1	1	83.33	0.00	458	38.43	0
OTU74								0.00	6	1	1	83.33	0.00	217	37.33	0
OTU75								0.00	6	1	1	83.33	0.00	458	31	0
OTU78	Arthropoda	Insecta	Lepidoptera	Nepticulidae		Stigmella	Stigmella RubusrosifoliusAus	91.45	6	1	1	83.33	0.00	457	28.67	0
OTU83								0.00	5	1	1	80.00	0.00	457	30.42	0
OTU82	Arthropoda	Insecta	Diptera					91.85	5	1	1	80.00	0.00	457	39.61	0
OTU81								0.00	5	1	1	80.00	0.00	458	35.15	0
OTU80	Arthropoda	Insecta	Coleoptera	Scraptiidae				91.25	5	1	1	80.00	0.00	458	34.28	0
OTU87	Arthropoda	Insecta	Lepidoptera	Tineidae		tinBioLep01	tinBioLep01 BioLep5482	95.60	5	1	1	80.00	0.00	458	32.53	0
OTU86	Arthropoda	Insecta	Lepidoptera	Noctuidae		Catharina	Catharina sp.	90.59	5	1	1	80.00	0.00	459	31.37	0
OTU85	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.39	5	1	1	80.00	0.00	458	32.75	0
OTU84								0.00	5	1	1	80.00	0.00	458	27.73	0
OTU89	Arthropoda	Insecta	Lepidoptera					96.70	5	1	1	80.00	0.00	458	29.26	0
OTU88								0.00	5	1	1	80.00	0.00	458	34.5	0
OTU90								0.00	5	1	1	80.00	0.00	458	29.91	0
OTU91	Arthropoda	Insecta	Hemiptera	Derbidae		Oropuna		96.26	5	1	1	80.00	0.00	458	31.44	0
OTU79	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01		92.53	5	1	1	80.00	0.00	458	31.66	0
