OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU47	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiinae	Asteromyia	Asteromyia laeviana	90.81	8	1	1	87.50	0.00	458	25.98	0
OTU58	Arthropoda	Insecta	Lepidoptera					90.35	7	1	1	85.71	0.00	458	30.79	0
OTU50								0.00	7	1	1	85.71	0.00	458	33.84	0
OTU51								0.00	7	1	1	85.71	0.00	458	33.19	0
OTU52	Arthropoda	Insecta	Lepidoptera					97.79	7	1	1	85.71	0.00	458	30.57	0
OTU53								0.00	7	1	1	85.71	0.00	457	37.64	0
OTU54								0.00	7	1	1	85.71	0.00	458	37.12	0
OTU56	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Promenesta	Promenesta leucomias	96.05	7	1	1	85.71	0.00	457	32.17	0
OTU57	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	7	1	1	85.71	0.00	458	31	0
OTU55	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	7	1	1	85.71	0.00	458	38.43	0
OTU59	Arthropoda	Insecta	Coleoptera	Lycidae				97.57	6	1	1	83.33	0.00	458	37.34	0
OTU61	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	6	1	1	83.33	0.00	458	32.97	0
OTU60								0.00	6	1	1	83.33	0.00	458	26.86	0
OTU63	Arthropoda	Insecta	Lepidoptera					92.53	6	1	1	83.33	0.00	458	31.88	0
OTU62								0.00	6	1	1	83.33	0.00	458	32.53	0
OTU65								0.00	6	1	1	83.33	0.00	458	32.31	0
OTU64	Arthropoda	Insecta	Coleoptera	Carabidae				96.70	6	1	1	83.33	0.00	458	30.35	0
OTU67	Arthropoda	Insecta	Lepidoptera	Crambidae	Scopariinae	Scoparia		91.03	5	1	1	80.00	0.00	458	31	0
OTU66								0.00	5	1	1	80.00	0.00	458	33.19	0
OTU70	Arthropoda	Insecta	Lepidoptera	Crambidae	Musotiminae	Neurophyseta	Neurophyseta BioLep0506	90.81	5	1	1	80.00	0.00	458	30.57	0
OTU69								0.00	5	1	1	80.00	0.00	457	36.11	0
OTU68	Arthropoda	Insecta	Lepidoptera					93.20	5	1	1	80.00	0.00	457	33.04	0
