OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1								0.00	307	9	1	97.07	88.89	457.67	36.71	0
OTU2	Arthropoda	Insecta	Lepidoptera	Limacodidae				94.93	189	10	10	94.71	0.00	447.08	29.89	0
OTU3	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep788	97.15	169	4	4	97.63	0.00	458.05	32.75	0
OTU4	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	165	6	6	96.36	0.00	457.95	38.4	0
OTU5	Arthropoda	Insecta	Lepidoptera					90.33	125	3	3	97.60	0.00	458	30.35	0
OTU6								0.00	105	3	1	97.14	66.67	457.62	37.35	0
OTU7	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep168	95.84	104	4	4	96.15	0.00	457.76	31.07	0
OTU8	Arthropoda	Insecta	Lepidoptera					94.51	103	3	3	97.09	0.00	457.81	36.93	0
OTU9	Arthropoda	Insecta	Diptera					96.25	87	4	4	95.40	0.00	457.9	39.54	0
OTU10	Arthropoda	Insecta	Lepidoptera					95.95	82	3	3	96.34	0.00	458.05	28.6	0
OTU11	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes subclaraDHJ04	96.93	77	3	3	96.10	0.00	458.06	31.27	0
OTU12	Arthropoda	Insecta	Lepidoptera	Erebidae				96.04	77	5	5	93.51	0.00	457.4	31.04	0
OTU13								0.00	70	4	1	94.29	75.00	457.8	35.14	0
OTU14	Arthropoda	Insecta	Lepidoptera	Erebidae				97.58	69	4	4	94.20	0.00	457.65	31.9	0
OTU15								0.00	65	2	1	96.92	50.00	457.77	32.99	0
OTU16	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	acroBioLep01	acroBioLep01 BioLep18	94.97	55	2	2	96.36	0.00	457.55	35.84	0
OTU17	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	Acrolophus	Acrolophus pyramellus	90.81	53	3	3	94.34	0.00	457.96	34.53	0
OTU18								0.00	52	5	1	90.38	80.00	456.88	33.29	0
OTU19								0.00	49	1	1	97.96	0.00	458	30.79	0
OTU20								0.00	46	4	1	91.30	75.00	457.7	45.22	0
OTU21	Arthropoda	Insecta	Diptera					95.81	45	2	2	95.56	0.00	458.11	40.6	0
OTU22	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.65	40	3	3	92.50	0.00	458	45.16	0
OTU23	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	39	2	2	94.87	0.00	458	34.11	0
OTU24	Arthropoda	Insecta	Lepidoptera	Gelechiidae				95.69	38	6	6	84.21	0.00	380.92	31.13	0
OTU25	Arthropoda	Insecta	Lepidoptera	Erebidae	Herminiinae			90.37	36	4	4	88.89	0.00	458.42	31.27	0
OTU26	Arthropoda	Insecta	Lepidoptera	Noctuidae	Heliothinae	Chloridea	Chloridea virescens	97.58	36	2	2	94.44	0.00	457.25	28.7	0
OTU27	Arthropoda	Insecta	Lepidoptera					90.81	34	2	2	94.12	0.00	458.29	29.96	0
OTU28	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	30	2	2	93.33	0.00	457.73	25.56	0
OTU29	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01	gelBioLep01 BioLep418	93.44	29	2	2	93.10	0.00	458	31.77	0
OTU30	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				93.61	27	1	1	96.30	0.00	458	36.9	0
OTU32	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	26	1	1	96.15	0.00	458	37.99	0
OTU33	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha Janzen197	92.78	26	1	1	96.15	0.00	458	32.1	0
OTU31	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.77	26	1	1	96.15	0.00	458	44.32	0
OTU34	Arthropoda	Insecta	Blattodea	Blaberidae				95.84	25	2	2	92.00	0.00	457.72	35.17	0
OTU35	Arthropoda	Insecta	Coleoptera	Limnichidae				97.81	25	2	2	92.00	0.00	457.8	35.61	0
OTU38	Arthropoda	Insecta	Lepidoptera	Erebidae				96.52	19	1	1	94.74	0.00	458	33.84	0
OTU39	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea		96.94	19	1	1	94.74	0.00	458	32.1	0
OTU36	Arthropoda	Insecta	Diptera					94.27	19	1	1	94.74	0.00	458	40.61	0
OTU37	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	Idaea BioLep243	97.81	19	2	2	89.47	0.00	457.53	31.04	0
OTU40	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep5405	95.40	17	1	1	94.12	0.00	458	32.97	0
OTU41	Arthropoda	Insecta	Lepidoptera					95.16	16	1	1	93.75	0.00	458	30.79	0
OTU44	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.69	15	3	3	80.00	0.00	395.33	33.73	0
