OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU53	Arthropoda	Insecta	Diptera	Cecidomyiidae				95.59	12	1	1	91.67	0.00	458	24.24	0
OTU54								0.00	12	2	1	83.33	50.00	457.5	33.66	0
OTU58	Arthropoda	Insecta	Diptera	Lauxaniidae				97.14	11	1	1	90.91	0.00	458	34.93	0
OTU59	Arthropoda	Insecta	Diptera					91.85	11	2	2	81.82	0.00	457.55	39.56	0
OTU55								0.00	11	2	1	81.82	50.00	457.55	30.6	0
OTU56	Arthropoda	Insecta	Coleoptera	Nitidulidae	Cillaeinae	Conotelus		91.47	11	1	1	90.91	0.00	458	34.72	0
OTU57	Arthropoda	Insecta	Diptera	Chloropidae				90.59	11	1	1	90.91	0.00	458	29.04	0
OTU61	Arthropoda	Insecta	Lepidoptera					97.35	10	1	1	90.00	0.00	458	30.57	0
OTU60	Arthropoda	Insecta	Lepidoptera	Depressariidae				94.51	10	1	1	90.00	0.00	458	33.19	0
OTU63	Arthropoda	Insecta	Diptera					91.41	9	1	1	88.89	0.00	458	41.05	0
OTU62	Arthropoda	Arachnida	Mesostigmata	Oplitidae				97.81	9	1	1	88.89	0.00	458	34.93	0
OTU65								0.00	9	1	1	88.89	0.00	458	35.59	0
OTU64								0.00	9	1	1	88.89	0.00	458	31.66	0
OTU66	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	9	1	1	88.89	0.00	458	38.43	0
OTU67	Arthropoda	Insecta	Lepidoptera					94.75	8	1	1	87.50	0.00	458	29.48	0
OTU69								0.00	8	1	1	87.50	0.00	457	32.39	0
OTU68								0.00	8	1	1	87.50	0.00	458	29.26	0
OTU72								0.00	8	1	1	87.50	0.00	458	35.15	0
OTU73	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	8	1	1	87.50	0.00	458	31.44	0
OTU70	Arthropoda	Insecta	Lepidoptera					96.70	8	1	1	87.50	0.00	458	29.91	0
OTU71	Arthropoda	Insecta	Lepidoptera	Gelechiidae				94.09	8	1	1	87.50	0.00	458	30.13	0
OTU74	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			94.96	8	1	1	87.50	0.00	458	33.41	0
OTU81	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus		97.37	7	1	1	85.71	0.00	458	33.19	0
OTU80	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	Carpelimus bilineatus	90.81	7	1	1	85.71	0.00	458	33.19	0
OTU76								0.00	7	1	1	85.71	0.00	458	33.41	0
OTU77	Arthropoda	Insecta	Lepidoptera					94.26	7	1	1	85.71	0.00	457	32.17	0
OTU75	Arthropoda	Insecta	Lepidoptera	Tineidae				95.59	7	1	1	85.71	0.00	458	33.41	0
OTU78								0.00	7	1	1	85.71	0.00	404	28.71	0
OTU79	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Nothomicrodon	Nothomicrodon sp. 1 GS-2016	91.03	7	1	1	85.71	0.00	458	32.75	0
OTU83	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus sp.	95.38	6	1	1	83.33	0.00	458	32.75	0
OTU82	Arthropoda	Insecta	Diptera	Keroplatidae				97.79	6	1	1	83.33	0.00	458	29.91	0
OTU85	Arthropoda	Insecta	Psocodea	Myopsocidae				97.58	6	1	1	83.33	0.00	458	30.35	0
OTU84								0.00	6	1	1	83.33	0.00	458	32.97	0
OTU87	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01	gelBioLep01 BioLep601	95.82	5	1	1	80.00	0.00	455	30.77	0
OTU86								0.00	5	1	1	80.00	0.00	458	33.62	0
OTU89	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	5	1	1	80.00	0.00	458	27.73	0
OTU88								0.00	5	1	1	80.00	0.00	459	34.64	0
OTU94	Arthropoda	Insecta	Diptera					95.15	5	1	1	80.00	0.00	458	40.17	0
OTU95	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	5	1	1	80.00	0.00	458	27.95	0
OTU96								0.00	5	1	1	80.00	0.00	452	26.33	0
OTU97	Arthropoda	Insecta	Lepidoptera	Autostichidae	Symmocinae	Symmocoides	Symmocoides oxybiella	91.03	5	1	1	80.00	0.00	458	30.79	0
OTU90								0.00	5	1	1	80.00	0.00	458	32.1	0
OTU91								0.00	5	1	1	80.00	0.00	458	37.34	0
OTU92	Arthropoda	Insecta	Blattodea	Ectobiidae				97.80	5	1	1	80.00	0.00	456	38.16	0
OTU93	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Dynastinae	Cyclocephala	Cyclocephala carbonaria	97.86	5	1	1	80.00	0.00	457	32.6	0
