OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	545	15	15	97.25	0.00	457.79	32.33	0
OTU2	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.78	260	25	25	90.38	0.00	394.76	33.98	0
OTU3	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	247	11	11	95.55	0.00	456.94	33.54	0
OTU4	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.71	185	16	16	91.35	0.00	455.14	39.37	0
OTU5	Arthropoda	Insecta	Coleoptera					91.65	173	10	10	94.22	0.00	456.9	30.16	0
OTU6	Arthropoda	Insecta	Coleoptera	Scarabaeidae				93.55	143	4	4	97.20	0.00	457.73	34.93	0
OTU7	Arthropoda	Insecta	Diptera					96.25	133	3	3	97.74	0.00	457.98	39.53	0
OTU8	Arthropoda	Insecta	Diptera					91.41	130	6	6	95.38	0.00	458.07	39.85	0
OTU9	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Lophopleura	Lophopleura eurzonalis	95.84	128	3	3	97.66	0.00	457.73	31.24	0
OTU10	Arthropoda	Insecta	Blattodea					94.49	125	3	3	97.60	0.00	457.5	30.16	0
OTU11								0.00	124	7	1	94.35	85.71	457.55	32.56	0
OTU12								0.00	87	2	1	97.70	50.00	457.89	35.16	0
OTU13								0.00	84	2	1	97.62	50.00	457.58	33.56	0
OTU14	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep5405	95.62	78	4	4	94.87	0.00	458.12	33.01	0
OTU15								0.00	76	6	1	92.11	83.33	457.47	37.89	0
OTU16	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	72	7	7	90.28	0.00	457.11	32.91	0
OTU17	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	71	5	5	92.96	0.00	457.77	37.37	0
OTU18	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.65	69	5	5	92.75	0.00	458.1	44.35	0
OTU19	Arthropoda	Insecta	Lepidoptera					90.33	68	2	2	97.06	0.00	457.91	30.36	0
OTU20	Arthropoda	Insecta	Psocodea	Psocidae				91.75	62	3	3	95.16	0.00	457.77	33.62	0
