OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU36								0.00	15	3	1	80.00	66.67	457.67	40.86	0
OTU37								0.00	15	2	1	86.67	50.00	457.67	30.59	0
OTU35	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	15	3	2	80.00	33.33	459	31.37	0
OTU42								0.00	14	1	1	92.86	0.00	458	33.62	0
OTU41	Arthropoda	Insecta	Coleoptera	Limnichidae				97.81	14	1	1	92.86	0.00	458	35.59	0
OTU40	Arthropoda	Insecta	Lepidoptera	Noctuidae				96.27	14	1	1	92.86	0.00	458	30.79	0
OTU44	Arthropoda	Insecta	Diptera	Ceratopogonidae				95.38	13	1	1	92.31	0.00	458	33.84	0
OTU43	Arthropoda	Insecta	Lepidoptera					94.75	13	1	1	92.31	0.00	458	29.48	0
OTU45	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	acroBioLep01	acroBioLep01 BioLep18	94.97	12	2	2	83.33	0.00	457.42	35.85	0
OTU46	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga sp	90.57	11	2	2	81.82	0.00	458.36	38.28	0
OTU50	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep789	95.84	10	2	2	80.00	0.00	457.5	29.29	0
OTU49	Arthropoda	Insecta	Lepidoptera	Tineidae				97.74	10	1	1	90.00	0.00	459	35.29	0
OTU48	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				93.61	10	1	1	90.00	0.00	458	36.9	0
OTU47	Arthropoda	Insecta	Coleoptera	Chelonariidae				91.56	10	1	1	90.00	0.00	458	34.93	0
OTU51								0.00	9	1	1	88.89	0.00	458	37.55	0
OTU54	Arthropoda	Insecta	Diptera	Cecidomyiidae				92.07	9	1	1	88.89	0.00	458	26.2	0
OTU52								0.00	9	1	1	88.89	0.00	458	41.05	0
OTU53	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	9	1	1	88.89	0.00	458	25.55	0
OTU56								0.00	8	1	1	87.50	0.00	457	36.32	0
OTU57								0.00	8	1	1	87.50	0.00	458	39.3	0
OTU55	Arthropoda	Insecta	Diptera					95.59	8	1	1	87.50	0.00	458	40.61	0
OTU60	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.93	8	1	1	87.50	0.00	458	34.5	0
OTU58	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Lagriinae			91.36	8	1	1	87.50	0.00	458	44.98	0
OTU59	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga chiriquina	94.09	8	1	1	87.50	0.00	458	39.74	0
OTU70	Arthropoda	Insecta	Lepidoptera					95.59	7	1	1	85.71	0.00	458	28.6	0
OTU71								0.00	7	1	1	85.71	0.00	404	28.71	0
OTU67								0.00	7	1	1	85.71	0.00	459	26.58	0
OTU69	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.79	7	1	1	85.71	0.00	458	25.76	0
OTU66	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.62	7	1	1	85.71	0.00	458	30.79	0
OTU61	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga sp	96.32	7	1	1	85.71	0.00	459	38.13	0
OTU63	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga chiriquina	94.09	7	1	1	85.71	0.00	459	39.65	0
OTU62								0.00	7	1	1	85.71	0.00	457	28.88	0
OTU65	Arthropoda	Insecta	Diptera	Tachinidae	Tachininae	Gymnocheta	Gymnocheta sp. GER1	90.15	7	1	1	85.71	0.00	458	32.75	0
OTU64	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	Coleophora	Coleophora epijudaica	90.37	7	1	1	85.71	0.00	457	32.6	0
OTU68	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	7	1	1	85.71	0.00	458	38.43	0
OTU72	Arthropoda	Insecta	Coleoptera	Ptinidae				96.26	6	1	1	83.33	0.00	458	35.15	0
OTU73								0.00	6	1	1	83.33	0.00	458	35.37	0
OTU74								0.00	6	1	1	83.33	0.00	458	32.53	0
OTU76								0.00	5	1	1	80.00	0.00	458	34.06	0
OTU77	Arthropoda	Insecta	Hemiptera	Rhyparochromidae				93.17	5	1	1	80.00	0.00	458	40.39	0
OTU75	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.77	5	1	1	80.00	0.00	458	27.29	0
OTU78	Arthropoda	Insecta	Lepidoptera	Gelechiidae				92.12	5	1	1	80.00	0.00	458	31.88	0
OTU79								0.00	5	1	1	80.00	0.00	458	35.37	0
OTU82								0.00	5	1	1	80.00	0.00	459	32.03	0
OTU81								0.00	5	1	1	80.00	0.00	458	34.5	0
OTU80	Arthropoda	Insecta	Lepidoptera	Momphidae				96.28	5	1	1	80.00	0.00	458	30.35	0
