OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	176	9	9	94.89	0.00	457.03	33.61	0
OTU2	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			96.71	175	8	8	95.43	0.00	457.51	29.25	0
OTU3	Arthropoda	Insecta	Lepidoptera	Limacodidae				94.93	87	6	6	93.10	0.00	437.86	29.87	0
OTU4	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Euprosterna	Euprosterna hosia	97.81	65	2	2	96.92	0.00	458.43	30.32	0
OTU5	Arthropoda	Insecta	Blattodea					94.49	63	3	3	95.24	0.00	457.59	30.16	0
OTU6	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.49	62	6	6	90.32	0.00	452.16	39.7	0
OTU7	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Lophopleura	Lophopleura eurzonalis	95.84	53	4	4	92.45	0.00	457.87	31.28	0
OTU8	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.59	44	5	5	88.64	0.00	458.23	34.36	0
OTU9								0.00	31	1	1	96.77	0.00	458	35.15	0
OTU10	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	26	2	2	92.31	0.00	458	34.12	0
OTU11	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep5405	95.40	25	1	1	96.00	0.00	458	32.97	0
OTU12								0.00	24	1	1	95.83	0.00	458	35.37	0
OTU14	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.65	23	3	3	86.96	0.00	458	44.84	0
OTU13	Arthropoda	Insecta	Coleoptera	Curculionidae				90.13	23	2	2	91.30	0.00	457.78	31.02	0
OTU15	Arthropoda	Insecta	Blattodea	Ectobiidae				97.81	21	1	1	95.24	0.00	458	38.21	0
OTU16	Arthropoda	Insecta	Diptera					96.25	18	1	1	94.44	0.00	458	39.52	0
OTU17								0.00	17	2	1	88.24	50.00	458.29	44.36	0
OTU18								0.00	16	1	1	93.75	0.00	458	31	0
OTU19	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			94.29	15	1	1	93.33	0.00	458	32.31	0
OTU20								0.00	15	2	1	86.67	50.00	458.33	33.6	0
OTU21								0.00	12	1	1	91.67	0.00	458	42.14	0
OTU22								0.00	11	1	1	90.91	0.00	458	32.97	0
OTU23	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	96.71	10	1	1	90.00	0.00	458	32.31	0
OTU24	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.89	9	1	1	88.89	0.00	457	32.82	0
OTU25								0.00	8	1	1	87.50	0.00	458	32.31	0
OTU26	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.39	8	1	1	87.50	0.00	458	32.75	0
OTU28								0.00	7	1	1	85.71	0.00	458	37.12	0
OTU27	Arthropoda	Insecta	Diptera					95.81	7	1	1	85.71	0.00	458	40.39	0
OTU32	Arthropoda	Insecta	Lepidoptera	Crambidae	Scopariinae	Eudonia	Eudonia stenota	90.57	6	1	1	83.33	0.00	457	28.67	0
OTU33	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.03	6	1	1	83.33	0.00	458	34.06	0
OTU30								0.00	6	1	1	83.33	0.00	460	32.83	0
OTU31								0.00	6	1	1	83.33	0.00	458	32.53	0
OTU29	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			90.59	6	1	1	83.33	0.00	458	31	0
OTU38								0.00	5	1	1	80.00	0.00	458	37.99	0
OTU39								0.00	5	1	1	80.00	0.00	458	35.59	0
OTU36	Arthropoda	Insecta	Lepidoptera	Crambidae	Acentropinae	acentroBioLep01	acentroBioLep01 BioLep704	92.12	5	1	1	80.00	0.00	458	31	0
OTU37								0.00	5	1	1	80.00	0.00	458	28.17	0
OTU34	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes subclaraDHJ04	96.93	5	1	1	80.00	0.00	459	31.37	0
OTU35	Arthropoda	Insecta	Diptera	Cecidomyiidae				95.18	5	1	1	80.00	0.00	458	32.75	0
OTU42	Arthropoda	Insecta	Blattodea	Ectobiidae				97.93	5	1	1	80.00	0.00	458	37.77	0
OTU41	Arthropoda	Insecta	Lepidoptera	Megalopygidae	Megalopyginae	Megalopyge	Megalopyge Janzen03	96.74	5	1	1	80.00	0.00	458	32.31	0
OTU40	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				93.83	5	1	1	80.00	0.00	458	36.24	0
