OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.58	1238	24	24	98.06	0.00	458	33.84	0
OTU2	Arthropoda	Insecta	Diptera	Calliphoridae				97.36	1097	28	28	97.45	0.00	457.56	35.62	0
OTU3	Arthropoda	Insecta	Blattodea	Ectobiidae				97.81	501	10	10	98.00	0.00	457.74	38.22	0
OTU4	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Euprosterna	Euprosterna hosia	97.81	343	9	9	97.38	0.00	458.43	30.32	0
OTU5	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.81	338	10	10	97.04	0.00	457.97	34.18	0
OTU6	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.27	262	12	12	95.42	0.00	456.25	39.65	0
OTU7								0.00	258	12	1	95.35	91.67	457.38	45.2	0
OTU8	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	257	8	8	96.89	0.00	457.9	32.33	0
OTU9	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes Poole09	96.49	240	4	4	98.33	0.00	457.86	31.67	0
OTU10	Arthropoda	Insecta	Diptera					96.25	189	5	5	97.35	0.00	458.03	39.53	0
OTU11	Arthropoda	Insecta	Lepidoptera	Limacodidae				94.93	173	11	11	93.64	0.00	416.42	29.89	0
OTU12	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep168	95.84	168	7	7	95.83	0.00	457.51	31.25	0
OTU13								0.00	110	3	1	97.27	66.67	458.03	33.84	0
OTU14	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	phyBioLep01	phyBioLep01 BioLep3631	93.22	74	4	4	94.59	0.00	457.99	29.91	0
OTU15	Arthropoda	Insecta	Lepidoptera					90.33	74	1	1	98.65	0.00	458	30.35	0
OTU16	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.36	72	4	4	94.44	0.00	458	26.82	0
OTU17	Arthropoda	Insecta	Blattodea	Blaberidae				95.84	71	2	2	97.18	0.00	457.85	35.16	0
OTU18								0.00	68	4	1	94.12	75.00	457.78	37.99	0
OTU19								0.00	64	3	1	95.31	66.67	457.7	35.2	0
OTU20								0.00	54	2	1	96.30	50.00	458	35.1	0
OTU21	Arthropoda	Insecta	Psocodea	Psocidae				92.01	51	3	3	94.12	0.00	457.75	33.4	0
OTU22	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			96.50	50	4	4	92.00	0.00	457.84	29.27	0
OTU23								0.00	46	2	1	95.65	50.00	457.72	38.23	0
OTU24								0.00	44	4	1	90.91	75.00	457.82	37.57	0
OTU25	Arthropoda	Insecta	Diptera					94.71	41	1	1	97.56	0.00	458	40.83	0
