OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	513	8	8	98.44	0.00	457.91	38	0
OTU2	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga morganellaASolis02	97.99	301	25	25	91.69	0.00	419.54	38.51	0
OTU3								0.00	293	7	1	97.61	85.71	457.73	33.43	0
OTU4	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	224	8	8	96.43	0.00	457.92	32.29	0
OTU5	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes Poole09	96.27	199	5	5	97.49	0.00	457.93	31.66	0
OTU6								0.00	182	11	1	93.96	90.91	457.24	45.16	0
OTU7	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus schneideri	96.71	171	6	6	96.49	0.00	458.05	34.06	0
OTU8								0.00	166	3	1	98.19	66.67	457.71	38.23	0
OTU9	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.59	144	5	5	96.53	0.00	457.86	33.61	0
OTU10	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	134	9	9	93.28	0.00	457	33.52	0
OTU11	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.77	114	16	16	85.96	0.00	397.32	33.87	0
OTU12	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Lophopleura	Lophopleura eurzonalis	95.62	104	4	4	96.15	0.00	457.7	31.33	0
OTU13	Arthropoda	Insecta	Psocodea	Psocidae				92.01	102	4	4	96.08	0.00	457.83	33.68	0
OTU14								0.00	89	6	1	93.26	83.33	457.82	33.07	0
OTU15								0.00	69	3	1	95.65	66.67	457.75	38.03	0
OTU16	Arthropoda	Insecta	Lepidoptera	Crambidae	Spilomelinae	Conchylodes	Conchylodes grammaphora	91.25	42	4	4	90.48	0.00	457.38	32.36	0
OTU17								0.00	40	1	1	97.50	0.00	458	40.61	0
OTU18	Arthropoda	Insecta	Lepidoptera	Noctuidae		Catharina	Catharina sp.	90.59	39	4	4	89.74	0.00	458.28	31.37	0
OTU19	Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressariinae	Gonada	Gonada cabima	96.93	34	4	4	88.24	0.00	456.97	32.17	0
OTU21								0.00	34	4	1	88.24	75.00	457.85	34.12	0
OTU20	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha Janzen208	97.15	34	2	2	94.12	0.00	457.82	32.55	0
OTU23	Arthropoda	Insecta	Lepidoptera	Noctuidae				92.32	33	2	2	93.94	0.00	457.36	27.85	0
OTU22	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga morganellaASolis02	97.80	33	3	3	90.91	0.00	457.7	38.78	0
OTU24								0.00	32	2	1	93.75	50.00	458.16	37.98	0
OTU25	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acontiinae	Chalenata	Chalenata Poole01	96.49	29	1	1	96.55	0.00	458	31.22	0
OTU26	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Dichomeridinae	Dichomeris	Dichomeris Janzen376	96.05	28	1	1	96.43	0.00	458	32.53	0
OTU27	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	27	3	3	88.89	0.00	457.04	32.88	0
OTU28	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	26	2	2	92.31	0.00	457.73	37.36	0
OTU30								0.00	25	4	1	84.00	75.00	457.52	35.96	0
OTU29	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.47	25	2	2	92.00	0.00	457.64	33.65	0
OTU31								0.00	24	2	1	91.67	50.00	457.67	33.87	0
OTU32	Arthropoda	Insecta	Lepidoptera	Tineidae		tinBioLep01	tinBioLep01 BioLep5482	95.88	21	1	1	95.24	0.00	458	32.31	0
OTU33								0.00	21	2	1	90.48	50.00	457.67	33.87	0
OTU34	Arthropoda	Insecta	Psocodea	Psocidae				97.93	20	1	1	95.00	0.00	458	33.84	0
OTU36								0.00	19	2	1	89.47	50.00	458.26	31.42	0
OTU35								0.00	19	2	1	89.47	50.00	457.74	28.84	0
OTU38	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Natada	Natada kokiiDHJ01	97.81	18	2	2	88.89	0.00	457.67	32.12	0
OTU39	Arthropoda	Insecta	Diptera					97.13	18	2	2	88.89	0.00	458.28	39.71	0
OTU37	Arthropoda	Insecta	Lepidoptera					90.81	18	2	2	88.89	0.00	458.28	29.96	0
OTU40								0.00	16	1	1	93.75	0.00	458	27.95	0
OTU42	Arthropoda	Insecta	Coleoptera	Cerambycidae	Lamiinae	Lepturges	Lepturges limpidusAS1	95.62	15	1	1	93.33	0.00	458	32.31	0
OTU41	Arthropoda	Insecta	Diptera	Ceratopogonidae				97.14	15	1	1	93.33	0.00	458	31.88	0
OTU45	Arthropoda	Insecta	Diptera					95.81	14	1	1	92.86	0.00	458	40.61	0
OTU44	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.49	14	2	2	85.71	0.00	457.43	39.57	0
OTU43	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	14	2	2	85.71	0.00	457.64	31.03	0
OTU46	Arthropoda	Insecta	Coleoptera	Curculionidae				92.76	13	1	1	92.31	0.00	458	36.9	0
OTU47	Arthropoda	Insecta	Diptera					96.25	12	1	1	91.67	0.00	458	39.52	0
OTU49								0.00	11	1	1	90.91	0.00	458	38.43	0
OTU48	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	11	1	1	90.91	0.00	458	34.28	0
OTU50	Arthropoda	Insecta	Lepidoptera	Noctuidae	Noctuinae	Spodoptera	Spodoptera pulchella	94.52	10	1	1	90.00	0.00	456	30.7	0
OTU51								0.00	10	1	1	90.00	0.00	458	34.06	0
OTU52								0.00	10	2	1	80.00	50.00	457.5	32.57	0
OTU53								0.00	10	1	1	90.00	0.00	458	34.06	0
OTU54	Arthropoda	Insecta	Coleoptera	Tenebrionidae				92.09	9	1	1	88.89	0.00	458	44.54	0
OTU55	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Goniohelia	Goniohelia pangraptica	97.81	9	1	1	88.89	0.00	458	30.57	0
OTU56	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga chiriquina	94.97	9	1	1	88.89	0.00	458	39.74	0
OTU58	Arthropoda	Insecta	Lepidoptera	Nepticulidae				97.35	8	1	1	87.50	0.00	458	32.53	0
OTU59								0.00	8	1	1	87.50	0.00	458	33.19	0
OTU57	Arthropoda	Insecta	Diptera	Phoridae				97.08	8	1	1	87.50	0.00	446	35.2	0
OTU61	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acontiinae	Nanamonodes	Nanamonodes sp.	93.65	7	1	1	85.71	0.00	458	30.35	0
OTU60								0.00	7	1	1	85.71	0.00	458	32.97	0
OTU63	Arthropoda	Insecta	Diptera	Sciaridae				94.49	7	1	1	85.71	0.00	458	37.34	0
OTU62	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	Coleophora	Coleophora epijudaica	90.37	7	1	1	85.71	0.00	458	32.53	0
OTU64	Arthropoda	Insecta	Diptera	Cecidomyiidae				92.07	7	1	1	85.71	0.00	458	26.2	0
OTU65	Arthropoda	Insecta	Diptera					91.41	6	1	1	83.33	0.00	458	40.39	0
OTU67	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga sp	95.40	6	1	1	83.33	0.00	459	39.43	0
OTU66	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Stenoma		97.58	6	1	1	83.33	0.00	458	34.06	0
OTU69								0.00	6	1	1	83.33	0.00	458	40.39	0
OTU68	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	6	1	1	83.33	0.00	458	27.07	0
OTU70								0.00	6	1	1	83.33	0.00	458	31.88	0
OTU83								0.00	5	1	1	80.00	0.00	458	34.93	0
OTU82	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophilinae	Drosophila	Drosophila bromeliae	90.17	5	1	1	80.00	0.00	458	31.66	0
OTU81	Arthropoda	Insecta	Diptera					90.97	5	1	1	80.00	0.00	458	40.39	0
OTU80	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Lophopleura	Lophopleura eurzonalis	93.65	5	1	1	80.00	0.00	457	32.6	0
OTU87								0.00	5	1	1	80.00	0.00	458	37.55	0
OTU86	Arthropoda	Insecta	Coleoptera	Mycteridae	Eurypinae			97.80	5	1	1	80.00	0.00	459	38.34	0
OTU85	Arthropoda	Insecta	Lepidoptera	Tineidae				97.14	5	1	1	80.00	0.00	458	29.04	0
OTU84								0.00	5	1	1	80.00	0.00	457	33.48	0
OTU89	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Nothomicrodon	Nothomicrodon sp. 1 GS-2016	90.81	5	1	1	80.00	0.00	458	32.53	0
OTU88								0.00	5	1	1	80.00	0.00	458	33.84	0
OTU90								0.00	5	1	1	80.00	0.00	391	35.81	0
OTU72	Arthropoda	Insecta	Lepidoptera	Erebidae	Boletobiinae	Prosoparia	Prosoparia tenebrosa	90.81	5	1	1	80.00	0.00	458	37.99	0
OTU73								0.00	5	1	1	80.00	0.00	458	31.66	0
OTU71	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.53	5	1	1	80.00	0.00	458	28.17	0
OTU76	Arthropoda	Insecta	Diptera					94.49	5	1	1	80.00	0.00	458	40.61	0
OTU77	Arthropoda	Insecta	Diptera					95.60	5	1	1	80.00	0.00	458	36.68	0
OTU74	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Euprosterna	Euprosterna hosia	97.81	5	1	1	80.00	0.00	459	30.28	0
OTU75	Arthropoda	Insecta	Lepidoptera	Crambidae	Spilomelinae	Coenostolopsis	Coenostolopsis apicalis	91.47	5	1	1	80.00	0.00	457	29.98	0
OTU78								0.00	5	1	1	80.00	0.00	458	35.59	0
OTU79								0.00	5	1	1	80.00	0.00	458	31.44	0
