OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU16	Arthropoda	Insecta	Lepidoptera	Tineidae				95.15	112	5	5	95.54	0.00	458	33.59	0
OTU17								0.00	105	3	1	97.14	66.67	457.7	32.12	0
OTU18								0.00	101	4	1	96.04	75.00	458.14	30.56	0
OTU19								0.00	100	3	1	97.00	66.67	457.71	38.4	0
OTU20	Arthropoda	Insecta	Coleoptera	Lycidae				97.79	92	4	4	95.65	0.00	457.77	37.26	0
OTU21	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.87	91	7	7	92.31	0.00	457.96	45.11	0
OTU22								0.00	75	7	1	90.67	85.71	457.29	31.23	0
OTU23	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes valida	92.78	74	5	5	93.24	0.00	458.31	33.19	0
OTU25	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.47	73	7	7	90.41	0.00	457.92	37.37	0
OTU24								0.00	73	4	1	94.52	75.00	457.27	33.62	0
OTU26								0.00	71	6	1	91.55	83.33	458.42	32.96	0
OTU27								0.00	70	6	1	91.43	83.33	457.93	37.78	0
OTU30	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.62	69	4	4	94.20	0.00	457.67	31.25	0
OTU29	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.78	69	9	9	86.96	0.00	391.96	33.88	0
OTU28	Arthropoda	Insecta	Lepidoptera					90.59	69	2	2	97.10	0.00	458.1	29.71	0
OTU31	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes subclaraDHJ04	96.93	63	3	3	95.24	0.00	458.27	31.29	0
OTU32								0.00	62	3	1	95.16	66.67	457.73	33.21	0
OTU33	Arthropoda	Insecta	Psocodea	Psocidae				92.01	61	3	3	95.08	0.00	457.44	33.35	0
OTU34	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.77	48	4	4	91.67	0.00	457.83	27.21	0
OTU36								0.00	47	2	1	95.74	50.00	457.83	35.78	0
OTU35	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.47	47	4	4	91.49	0.00	457.64	33.77	0
OTU37	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.80	44	3	3	93.18	0.00	457.39	37.58	0
OTU38	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	96.93	43	2	2	95.35	0.00	458.16	32.56	0
OTU39								0.00	42	2	1	95.24	50.00	180.21	28.97	0
OTU40	Arthropoda	Insecta	Coleoptera	Chelonariidae				91.82	41	3	3	92.68	0.00	458	34.66	0
OTU41	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.49	40	3	3	92.50	0.00	457.75	39.54	0
OTU42								0.00	39	2	1	94.87	50.00	457.82	32.98	0
OTU43	Arthropoda	Insecta	Lepidoptera					94.75	37	2	2	94.59	0.00	458.14	29.47	0
OTU44	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.27	36	4	4	88.89	0.00	457.83	35.89	0
OTU46								0.00	33	1	1	96.97	0.00	458	41.27	0
OTU45								0.00	33	3	1	90.91	66.67	457.12	31.75	0
OTU47	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	27	2	2	92.59	0.00	457.81	31.02	0
OTU49	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	25	3	3	88.00	0.00	458	25.59	0
OTU48								0.00	25	2	1	92.00	50.00	458.2	39.33	0
OTU50	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Tricentra	Tricentra sp. 5YB	90.57	23	2	2	91.30	0.00	457.7	32.27	0
OTU51								0.00	23	2	1	91.30	50.00	458.39	26.4	0
OTU52	Arthropoda	Insecta	Lepidoptera	Erebidae	Arctiinae	Prepiella		95.84	23	2	2	91.30	0.00	457.74	30.75	0
OTU53	Arthropoda	Insecta	Diptera					96.25	22	1	1	95.45	0.00	458	39.52	0
OTU54	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.75	22	3	3	86.36	0.00	457.32	34.24	0
OTU55	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha Janzen128	96.05	22	2	2	90.91	0.00	458.23	33.17	0
OTU56								0.00	20	1	1	95.00	0.00	458	35.15	0
OTU57								0.00	20	3	1	85.00	66.67	457.15	38.28	0
OTU58	Arthropoda	Insecta	Lepidoptera					95.81	19	2	2	89.47	0.00	457.74	31.02	0
OTU59	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	18	3	2	83.33	33.33	458.83	31.38	0
OTU61	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.77	17	1	1	94.12	0.00	458	44.32	0
OTU60	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.20	17	1	1	94.12	0.00	458	25.76	0
OTU62	Arthropoda	Insecta	Lepidoptera					92.98	16	2	2	87.50	0.00	457.69	30.37	0
OTU63	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Dichomeridinae	Dichomeris	Dichomeris Janzen376	96.05	15	1	1	93.33	0.00	458	32.53	0
OTU64	Arthropoda	Insecta	Hemiptera					97.37	15	1	1	93.33	0.00	458	35.59	0
OTU65	Arthropoda	Insecta	Coleoptera	Carabidae				96.26	14	1	1	92.86	0.00	458	34.72	0
OTU67	Arthropoda	Insecta	Lepidoptera	Tineidae				93.98	14	2	2	85.71	0.00	458	32.66	0
OTU66								0.00	14	2	1	85.71	50.00	458	34.64	0
OTU69	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	14	1	1	92.86	0.00	458	34.28	0
OTU68								0.00	14	1	1	92.86	0.00	458	43.23	0
OTU72								0.00	13	1	1	92.31	0.00	458	35.81	0
OTU70	Arthropoda	Insecta	Lepidoptera	Depressariidae				95.18	13	1	1	92.31	0.00	458	34.72	0
OTU71								0.00	13	2	1	84.62	50.00	458	37.97	0
OTU73	Arthropoda	Insecta	Hymenoptera	Crabronidae				90.15	12	1	1	91.67	0.00	458	26.64	0
OTU76	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Plebejus	Plebejus sarta	90.61	11	1	1	90.91	0.00	458	30.13	0
OTU77								0.00	11	2	1	81.82	50.00	457.45	40.98	0
OTU74								0.00	11	1	1	90.91	0.00	458	30.79	0
OTU75	Arthropoda	Insecta	Lepidoptera	Crambidae	Spilomelinae	Desmia	Desmia Solis19	90.81	11	2	2	81.82	0.00	457.45	30.82	0
OTU81								0.00	10	1	1	90.00	0.00	458	44.32	0
OTU80	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.78	10	2	2	80.00	0.00	457.5	34.1	0
OTU78	Arthropoda	Insecta	Lepidoptera					90.81	10	1	1	90.00	0.00	458	29.91	0
OTU79	Arthropoda	Insecta	Blattodea	Termitidae	Termitinae	Amitermes	Amitermes foreli	91.36	10	2	2	80.00	0.00	456	42.65	0
OTU83	Arthropoda	Insecta	Lepidoptera	Geometridae	Ennominae	Menophra	Menophra obtusata	92.14	9	1	1	88.89	0.00	458	28.17	0
OTU82	Arthropoda	Insecta	Lepidoptera	Erebidae		erebidBioLep01	erebidBioLep01 BioLep189	97.80	9	1	1	88.89	0.00	459	31.37	0
OTU85	Arthropoda	Insecta	Coleoptera	Scarabaeidae				93.05	9	1	1	88.89	0.00	458	34.72	0
OTU84								0.00	9	1	1	88.89	0.00	458	31	0
OTU87	Arthropoda	Insecta	Lepidoptera	Tineidae				91.65	8	1	1	87.50	0.00	458	31.66	0
OTU86								0.00	8	1	1	87.50	0.00	459	32.68	0
OTU89	Arthropoda	Insecta	Lepidoptera					97.57	8	1	1	87.50	0.00	458	30.79	0
OTU88	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.39	8	1	1	87.50	0.00	458	32.75	0
OTU94	Arthropoda	Insecta	Diptera	Chironomidae				90.75	7	1	1	85.71	0.00	458	38.21	0
OTU95	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.36	7	1	1	85.71	0.00	458	26.86	0
OTU90								0.00	7	1	1	85.71	0.00	458	32.31	0
OTU91								0.00	7	1	1	85.71	0.00	458	27.73	0
OTU92	Arthropoda	Insecta	Lepidoptera	Erebidae	Scolecocampinae	Arugisa		96.48	7	1	1	85.71	0.00	459	31.81	0
OTU93	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Sanys	Sanys Poole01	91.25	7	1	1	85.71	0.00	458	31.88	0
OTU98								0.00	6	1	1	83.33	0.00	458	34.06	0
OTU99	Arthropoda	Insecta	Lepidoptera	Nolidae	Westermanniinae	Miaromima	Miaromima columbina	91.47	6	1	1	83.33	0.00	458	29.69	0
OTU96	Arthropoda	Insecta	Diptera	Phoridae				92.11	6	1	1	83.33	0.00	457	32.39	0
OTU97	Arthropoda	Insecta	Lepidoptera	Erebidae	Herminiinae			97.80	6	1	1	83.33	0.00	458	31.44	0
OTU104	Arthropoda	Insecta	Lepidoptera	Erebidae		ereBioLep01	ereBioLep01 BioLep656	96.71	6	1	1	83.33	0.00	458	30.57	0
OTU101	Arthropoda	Insecta	Blattodea	Termitidae	Termitinae	Cylindrotermes	Cylindrotermes macrognathus	90.37	6	1	1	83.33	0.00	458	42.58	0
OTU100								0.00	6	1	1	83.33	0.00	458	35.15	0
OTU103								0.00	6	1	1	83.33	0.00	458	45.2	0
OTU102	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae	Athyrma	Athyrma tuberosa	90.37	6	1	1	83.33	0.00	458	29.26	0
OTU121	Arthropoda	Insecta	Diptera					92.53	5	1	1	80.00	0.00	458	32.53	0
OTU120	Arthropoda	Insecta	Lepidoptera	Tineidae				90.94	5	1	1	80.00	0.00	265	32.45	0
OTU116	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	Carpelimus bilineatus	90.81	5	1	1	80.00	0.00	458	33.19	0
OTU117	Arthropoda	Insecta	Diptera	Chironomidae				97.57	5	1	1	80.00	0.00	458	36.03	0
OTU114	Arthropoda	Insecta	Hemiptera					97.79	5	1	1	80.00	0.00	458	31.66	0
OTU115	Arthropoda	Insecta	Blattodea	Ectobiidae				97.81	5	1	1	80.00	0.00	458	38.21	0
OTU112								0.00	5	1	1	80.00	0.00	457	32.82	0
OTU113	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes Poole09	96.27	5	1	1	80.00	0.00	458	31.66	0
OTU110								0.00	5	1	1	80.00	0.00	458	34.28	0
OTU111	Arthropoda	Insecta	Coleoptera	Latridiidae				96.71	5	1	1	80.00	0.00	458	31.88	0
OTU118	Arthropoda	Insecta	Coleoptera	Leiodidae				95.19	5	1	1	80.00	0.00	457	30.42	0
OTU119	Arthropoda	Insecta	Coleoptera	Staphylinidae	Pselaphinae			96.92	5	1	1	80.00	0.00	458	32.53	0
OTU105	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Diabrotica		90.72	5	1	1	80.00	0.00	458	36.24	0
OTU107	Arthropoda	Insecta	Coleoptera					97.58	5	1	1	80.00	0.00	459	33.99	0
OTU106								0.00	5	1	1	80.00	0.00	458	30.35	0
OTU109								0.00	5	1	1	80.00	0.00	457	32.6	0
OTU108								0.00	5	1	1	80.00	0.00	457	28.01	0
