OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU72	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	6	1	1	83.33	0.00	458	27.95	0
OTU73	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.13	6	1	1	83.33	0.00	458	34.5	0
OTU70								0.00	6	1	1	83.33	0.00	458	32.97	0
OTU71	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				90.75	6	1	1	83.33	0.00	458	35.81	0
OTU74								0.00	6	1	1	83.33	0.00	458	41.05	0
OTU83								0.00	5	1	1	80.00	0.00	458	34.06	0
OTU82	Arthropoda	Insecta	Lepidoptera	Erebidae	Scolecocampinae	Arugisa		96.92	5	1	1	80.00	0.00	458	31.88	0
OTU81	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	5	1	1	80.00	0.00	458	33.84	0
OTU80								0.00	5	1	1	80.00	0.00	492	27.03	0
OTU87	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae			96.90	5	1	1	80.00	0.00	457	30.42	0
OTU86								0.00	5	1	1	80.00	0.00	458	33.62	0
OTU85	Arthropoda	Insecta	Lepidoptera	Gelechiidae				95.15	5	1	1	80.00	0.00	458	31.22	0
OTU84	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	Filatima	Filatima ukrainica	90.97	5	1	1	80.00	0.00	455	31.87	0
OTU76								0.00	5	1	1	80.00	0.00	458	32.1	0
OTU77	Arthropoda	Insecta	Lepidoptera					97.57	5	1	1	80.00	0.00	458	30.79	0
OTU75	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep1180	91.68	5	1	1	80.00	0.00	458	31.44	0
OTU78								0.00	5	1	1	80.00	0.00	457	35.45	0
OTU79	Arthropoda	Insecta	Psocodea	Cladiopsocidae				91.61	5	1	1	80.00	0.00	155	40.65	0
