OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Orthoptera	Gryllidae				90.57	65	3	3	95.38	0.00	458.02	36.05	0
OTU2	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	55	4	4	92.73	0.00	457.2	33.64	0
OTU3	Arthropoda	Insecta	Lepidoptera					94.75	35	2	2	94.29	0.00	458.2	29.46	0
OTU4	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			96.71	34	4	4	88.24	0.00	457.29	29.23	0
OTU5	Arthropoda	Insecta	Lepidoptera					91.85	31	2	2	93.55	0.00	456.68	29.78	0
OTU6								0.00	24	2	1	91.67	50.00	457.67	41.51	0
OTU7								0.00	24	2	1	91.67	50.00	457.5	38.47	0
OTU8								0.00	22	2	1	90.91	50.00	457.77	38.23	0
OTU9	Arthropoda	Insecta	Lepidoptera					90.33	19	1	1	94.74	0.00	458	30.35	0
OTU10	Arthropoda	Insecta	Lepidoptera	Crambidae				90.59	18	2	2	88.89	0.00	458.28	31.42	0
OTU11	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01	gelBioLep01 BioLep1366	90.59	17	1	1	94.12	0.00	458	29.48	0
OTU12	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.89	16	2	2	87.50	0.00	456.56	32.85	0
OTU13	Arthropoda	Insecta	Lepidoptera					95.15	16	2	2	87.50	0.00	457.63	30.73	0
OTU14	Arthropoda	Insecta	Diptera					96.25	14	1	1	92.86	0.00	458	39.52	0
OTU15	Arthropoda	Insecta	Coleoptera	Lycidae				97.57	12	1	1	91.67	0.00	458	37.34	0
OTU16	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	10	2	2	80.00	0.00	458.5	31.19	0
OTU17	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.71	9	1	1	88.89	0.00	458	34.72	0
OTU18	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.81	8	1	1	87.50	0.00	458	24.02	0
OTU19	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Lophopleura	Lophopleura eurzonalis	95.83	8	1	1	87.50	0.00	457	31.29	0
OTU21	Arthropoda	Insecta	Coleoptera	Chelonariidae				95.15	8	1	1	87.50	0.00	458	36.03	0
OTU20								0.00	8	1	1	87.50	0.00	458	32.97	0
OTU25								0.00	7	1	1	85.71	0.00	458	28.17	0
OTU24								0.00	7	1	1	85.71	0.00	458	35.37	0
OTU23	Arthropoda	Insecta	Lepidoptera					94.31	7	1	1	85.71	0.00	458	32.31	0
OTU22								0.00	7	1	1	85.71	0.00	458	34.28	0
OTU34	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus valdecostatus	96.64	6	1	1	83.33	0.00	458	34.06	0
OTU35	Arthropoda	Insecta	Diptera	Ceratopogonidae				96.93	6	1	1	83.33	0.00	457	34.57	0
OTU32	Arthropoda	Insecta	Diptera	Ceratopogonidae				91.01	6	1	1	83.33	0.00	458	31	0
OTU33	Arthropoda	Insecta	Diptera					94.49	6	1	1	83.33	0.00	458	40.61	0
OTU30								0.00	6	1	1	83.33	0.00	458	37.55	0
OTU31								0.00	6	1	1	83.33	0.00	458	40.83	0
OTU29	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Perola	Perola aenea	93.20	6	1	1	83.33	0.00	458	32.31	0
OTU28	Arthropoda	Insecta	Lepidoptera					91.19	6	1	1	83.33	0.00	458	32.75	0
OTU27	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	6	1	1	83.33	0.00	458	38.43	0
OTU26	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.49	6	1	1	83.33	0.00	458	39.52	0
OTU38								0.00	5	1	1	80.00	0.00	458	34.5	0
OTU39								0.00	5	1	1	80.00	0.00	458	35.59	0
OTU36								0.00	5	1	1	80.00	0.00	458	30.57	0
OTU37	Arthropoda	Insecta	Lepidoptera	Erebidae	Eulepidotinae	Antiblemma	Antiblemma Poole41	95.84	5	1	1	80.00	0.00	458	35.15	0
OTU45	Arthropoda	Insecta	Psocodea	Psocidae				92.01	5	1	1	80.00	0.00	457	33.48	0
OTU44	Arthropoda	Insecta	Lepidoptera					96.69	5	1	1	80.00	0.00	457	33.7	0
OTU43	Arthropoda	Insecta	Coleoptera	Laemophloeidae				94.74	5	1	1	80.00	0.00	458	38.65	0
OTU42								0.00	5	1	1	80.00	0.00	458	32.31	0
OTU41	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.35	5	1	1	80.00	0.00	458	45.41	0
OTU40	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	5	1	1	80.00	0.00	458	25.55	0
