OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	837	29	29	96.54	0.00	456.99	33.59	0
OTU2	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota sp	97.92	493	37	37	92.49	0.00	446.39	39.7	0
OTU3	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			96.71	381	21	21	94.49	0.00	453.68	29.27	0
OTU4	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Euprosterna	Euprosterna hosia	97.81	300	9	9	97.00	0.00	458.57	30.32	0
OTU5	Arthropoda	Insecta	Blattodea					94.69	262	5	5	98.09	0.00	457.55	30.15	0
OTU6	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Lophopleura	Lophopleura eurzonalis	95.84	260	8	8	96.92	0.00	457.62	31.26	0
OTU7	Arthropoda	Insecta	Lepidoptera	Limacodidae				94.93	260	23	23	91.15	0.00	364.15	29.94	0
OTU8	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.59	242	11	11	95.45	0.00	458.12	34.4	0
OTU9	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.65	151	10	10	93.38	0.00	457.85	44.79	0
OTU10								0.00	143	4	1	97.20	75.00	457.88	35.15	0
OTU11	Arthropoda	Insecta	Coleoptera	Curculionidae				90.13	140	3	3	97.86	0.00	458.04	31	0
OTU12	Arthropoda	Insecta	Diptera					96.25	134	7	7	94.78	0.00	458.01	39.57	0
OTU13	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	126	4	4	96.83	0.00	457.96	34.11	0
OTU14	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.77	110	14	14	87.27	0.00	394.25	33.88	0
OTU15	Arthropoda	Insecta	Blattodea	Ectobiidae				97.81	100	5	5	95.00	0.00	457.77	38.22	0
OTU16	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep5405	95.40	82	5	5	93.90	0.00	458.15	32.97	0
OTU17	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.05	81	6	6	92.59	0.00	457.95	36.18	0
OTU18								0.00	79	1	1	98.73	0.00	458	31	0
OTU19								0.00	71	2	1	97.18	50.00	457.89	35.38	0
OTU20								0.00	60	2	1	96.67	50.00	457.85	42.15	0
OTU21	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			94.29	59	2	2	96.61	0.00	457.85	32.33	0
OTU22								0.00	58	4	1	93.10	75.00	457.84	33	0
OTU23	Arthropoda	Insecta	Lepidoptera	Megalopygidae	Megalopyginae	Megalopyge	Megalopyge Janzen03	96.74	52	4	4	92.31	0.00	457.92	32.35	0
OTU25								0.00	49	5	1	89.80	80.00	459.69	32.72	0
OTU24								0.00	49	2	1	95.92	50.00	458.18	44.35	0
OTU27	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	47	5	5	89.36	0.00	457.4	32.93	0
OTU26	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes subclaraDHJ04	96.93	47	3	3	93.62	0.00	458.04	31.28	0
OTU28								0.00	44	3	1	93.18	66.67	457.93	37.16	0
OTU29								0.00	41	3	1	92.68	66.67	449.63	34.78	0
OTU30	Arthropoda	Insecta	Psocodea	Psocidae				92.01	40	4	4	90.00	0.00	457.6	33.43	0
OTU31								0.00	35	6	1	82.86	83.33	401.8	36.62	0
OTU32								0.00	33	2	1	93.94	50.00	458.42	33.59	0
OTU33	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	96.71	32	1	1	96.88	0.00	458	32.31	0
OTU34	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	31	2	2	93.55	0.00	458.29	27.12	0
OTU35	Arthropoda	Insecta	Coleoptera	Tenebrionidae				92.53	30	4	4	86.67	0.00	458.17	45.09	0
OTU36								0.00	28	2	1	92.86	50.00	457.82	37.35	0
OTU37	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae	Athyrma	Athyrma tuberosa	90.37	26	3	3	88.46	0.00	457.81	29.31	0
OTU38	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiinae			93.23	25	2	2	92.00	0.00	458	25.46	0
OTU39	Arthropoda	Insecta	Diptera	Cecidomyiidae				95.18	24	2	2	91.67	0.00	457.58	32.78	0
OTU40	Arthropoda	Insecta	Lepidoptera	Crambidae	Acentropinae	acentroBioLep01	acentroBioLep01 BioLep704	92.12	22	1	1	95.45	0.00	458	31	0
OTU41	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.03	20	2	2	90.00	0.00	457.55	34.09	0
OTU44	Arthropoda	Insecta	Lepidoptera					94.73	18	2	2	88.89	0.00	458.33	36.73	0
OTU43								0.00	18	3	1	83.33	66.67	456.61	41.83	0
OTU42	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus sp.	95.60	18	2	2	88.89	0.00	458.28	32.79	0
OTU49	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga densata	97.75	17	1	1	94.12	0.00	457	37.2	0
OTU48								0.00	17	2	1	88.24	50.00	457.71	39.55	0
OTU47	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.39	17	2	2	88.24	0.00	458	32.69	0
OTU46	Arthropoda	Insecta	Coleoptera	Chelonariidae				91.56	17	2	2	88.24	0.00	458	34.81	0
OTU45	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	17	1	1	94.12	0.00	458	37.34	0
OTU50	Arthropoda	Insecta	Blattodea	Ectobiidae				97.93	16	1	1	93.75	0.00	458	37.77	0
OTU51								0.00	15	1	1	93.33	0.00	458	37.99	0
OTU52								0.00	15	2	1	86.67	50.00	456.33	32.07	0
OTU53	Arthropoda	Insecta	Diptera	Phoridae				92.11	15	2	2	86.67	0.00	457.67	32.34	0
OTU54	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.71	15	2	2	86.67	0.00	458	34.63	0
OTU55	Arthropoda	Insecta	Diptera	Ceratopogonidae				95.38	15	1	1	93.33	0.00	458	33.84	0
OTU56								0.00	14	2	1	85.71	50.00	457.64	32.34	0
OTU58	Arthropoda	Insecta	Lepidoptera	Crambidae	Scopariinae	Eudonia	Eudonia stenota	90.57	13	2	2	84.62	0.00	457.77	28.7	0
OTU59	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			90.59	13	1	1	92.31	0.00	458	31	0
OTU57								0.00	13	1	1	92.31	0.00	458	34.72	0
OTU61	Arthropoda	Insecta	Diptera	Milichiidae	Phyllomyzinae	Phyllomyza		97.36	12	1	1	91.67	0.00	458	28.82	0
OTU60								0.00	12	2	1	83.33	50.00	458	34.1	0
OTU63								0.00	12	1	1	91.67	0.00	458	34.72	0
OTU62	Arthropoda	Insecta	Diptera					95.81	12	1	1	91.67	0.00	458	40.39	0
OTU65	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.62	12	2	2	83.33	0.00	458	31.06	0
OTU64								0.00	12	1	1	91.67	0.00	458	36.9	0
OTU66	Arthropoda	Insecta	Lepidoptera					97.57	11	1	1	90.91	0.00	458	30.79	0
OTU67	Arthropoda	Insecta	Diptera					91.85	10	2	2	80.00	0.00	456.5	39.65	0
OTU69	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	95.83	10	2	2	80.00	0.00	460.5	39.31	0
OTU68								0.00	10	1	1	90.00	0.00	458	35.59	0
OTU72	Arthropoda	Insecta	Coleoptera	Scraptiidae				91.25	10	1	1	90.00	0.00	458	34.28	0
OTU70	Arthropoda	Insecta	Lepidoptera					97.09	10	1	1	90.00	0.00	458	29.04	0
OTU71	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	10	1	1	90.00	0.00	458	33.84	0
OTU73								0.00	9	1	1	88.89	0.00	458	27.73	0
OTU76	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.36	9	1	1	88.89	0.00	458	26.86	0
OTU77								0.00	9	1	1	88.89	0.00	458	42.36	0
OTU74	Arthropoda	Insecta	Hemiptera	Pentatomidae				94.73	9	1	1	88.89	0.00	458	35.37	0
OTU75								0.00	9	1	1	88.89	0.00	458	37.34	0
OTU78	Arthropoda	Insecta	Lepidoptera	Erebidae	Herminiinae	Rejectaria	Rejectaria niciasalis	93.00	9	1	1	88.89	0.00	459	30.94	0
OTU80	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Stenoma		97.58	8	1	1	87.50	0.00	458	34.06	0
OTU79								0.00	8	1	1	87.50	0.00	458	32.53	0
OTU81								0.00	7	1	1	85.71	0.00	457	39.39	0
OTU83	Arthropoda	Insecta	Diptera	Phoridae				96.70	6	1	1	83.33	0.00	458	35.37	0
OTU82								0.00	6	1	1	83.33	0.00	458	39.3	0
OTU87								0.00	6	1	1	83.33	0.00	458	40.61	0
OTU86	Arthropoda	Insecta	Diptera					95.59	6	1	1	83.33	0.00	458	40.61	0
OTU85	Arthropoda	Insecta	Coleoptera	Erotylidae	Xenoscelinae			95.39	6	1	1	83.33	0.00	458	34.28	0
OTU84	Arthropoda	Insecta	Psocodea	Cladiopsocidae				92.11	6	1	1	83.33	0.00	458	38.21	0
OTU89								0.00	6	1	1	83.33	0.00	461	32.75	0
OTU88								0.00	6	1	1	83.33	0.00	458	35.15	0
OTU94	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	6	1	1	83.33	0.00	458	31	0
OTU95								0.00	6	1	1	83.33	0.00	458	36.03	0
OTU96	Arthropoda	Insecta	Diptera					94.49	6	1	1	83.33	0.00	458	40.61	0
OTU97	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01		92.53	6	1	1	83.33	0.00	458	31.66	0
OTU90	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	6	1	1	83.33	0.00	458	32.31	0
OTU91	Arthropoda	Arachnida	Mesostigmata	Oplitidae				97.81	6	1	1	83.33	0.00	458	34.93	0
OTU92	Arthropoda	Insecta	Lepidoptera					94.75	6	1	1	83.33	0.00	458	29.48	0
OTU93	Arthropoda	Insecta	Lepidoptera	Erebidae	Arctiinae	Prepiella		95.84	6	1	1	83.33	0.00	458	30.79	0
OTU98								0.00	5	1	1	80.00	0.00	458	34.28	0
OTU99	Arthropoda	Insecta	Coleoptera	Staphylinidae	Pselaphinae			96.48	5	1	1	80.00	0.00	459	32.46	0
OTU105	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.54	5	1	1	80.00	0.00	458	34.28	0
OTU104								0.00	5	1	1	80.00	0.00	458	31.44	0
OTU107	Arthropoda	Insecta	Coleoptera	Curculionidae				90.53	5	1	1	80.00	0.00	458	34.93	0
OTU106	Arthropoda	Insecta	Psocodea	Myopsocidae				97.58	5	1	1	80.00	0.00	458	30.35	0
OTU101	Arthropoda	Insecta	Coleoptera	Ptilodactylidae				92.95	5	1	1	80.00	0.00	458	39.96	0
OTU100								0.00	5	1	1	80.00	0.00	458	32.1	0
