OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Diptera	Stratiomyidae				97.81	331	11	11	96.68	0.00	457.76	34.77	0
OTU2	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Ostha	Ostha Janzen249	90.77	163	5	5	96.93	0.00	456.76	35.22	0
OTU3	Arthropoda	Insecta	Mantodea	Mantoididae		Mantoida	Mantoida brunneriana	94.09	161	5	5	96.89	0.00	458.05	33.86	0
OTU4	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	148	10	10	93.24	0.00	456.78	33.55	0
OTU5								0.00	118	9	1	92.37	88.89	458.63	26.49	0
OTU6	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	101	3	3	97.03	0.00	458.05	32.12	0
OTU7								0.00	92	2	1	97.83	50.00	457.73	36.7	0
OTU8								0.00	81	5	1	93.83	80.00	458	35.18	0
OTU9	Arthropoda	Insecta	Lepidoptera	Limacodidae				94.93	66	5	5	92.42	0.00	456.59	29.77	0
OTU10								0.00	61	3	1	95.08	66.67	457.52	36.4	0
OTU11	Arthropoda	Insecta	Lepidoptera					94.96	56	3	3	94.64	0.00	458.02	29.47	0
OTU12	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes juvenalisDHJ02	97.81	47	3	3	93.62	0.00	456.85	32.58	0
OTU13								0.00	46	3	1	93.48	66.67	457.63	33.87	0
OTU14	Arthropoda	Insecta	Diptera					96.25	39	1	1	97.44	0.00	458	39.52	0
OTU15	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.47	38	2	2	94.74	0.00	457.63	33.65	0
OTU16	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	acroBioLep01	acroBioLep01 BioLep18	94.97	36	3	3	91.67	0.00	457.69	35.86	0
OTU17	Arthropoda	Insecta	Neuroptera	Mantispidae	Mantispinae	Leptomantispa	Leptomantispa antillesensis	91.90	34	2	2	94.12	0.00	457.68	31.68	0
OTU18	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	96.93	33	2	2	93.94	0.00	458	32.53	0
OTU19	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.49	29	4	4	86.21	0.00	457.59	39.43	0
OTU20	Arthropoda	Insecta	Coleoptera	Carabidae				94.29	28	2	2	92.86	0.00	457.79	31.24	0
OTU21								0.00	27	1	1	96.30	0.00	458	41.27	0
OTU22	Arthropoda	Insecta	Lepidoptera	Erebidae				95.61	26	3	3	88.46	0.00	458.85	29.07	0
OTU25	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae			93.86	24	2	2	91.67	0.00	457.79	30.32	0
OTU24	Arthropoda	Insecta	Lepidoptera					96.91	24	1	1	95.83	0.00	457	33.48	0
OTU23								0.00	24	3	1	87.50	66.67	457.42	37.38	0
OTU27	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	23	2	2	91.30	0.00	457.78	25.56	0
OTU26	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga densata	92.15	23	2	2	91.30	0.00	458	39.23	0
OTU28	Arthropoda	Insecta	Lepidoptera	Elachistidae	Agonoxeninae	agoMalaise01	agoMalaise01 Malaise5228	93.44	19	1	1	94.74	0.00	458	33.41	0
OTU30								0.00	18	1	1	94.44	0.00	458	29.48	0
OTU29	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			90.59	18	1	1	94.44	0.00	458	31	0
OTU34								0.00	17	2	1	88.24	50.00	458.29	35.78	0
OTU32	Arthropoda	Insecta	Lepidoptera	Depressariidae				94.51	17	2	2	88.24	0.00	457.53	33.12	0
OTU33	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.69	17	3	3	82.35	0.00	393.65	33.82	0
OTU31								0.00	17	2	1	88.24	50.00	457.71	34.96	0
OTU38								0.00	16	2	1	87.50	50.00	459.5	32.75	0
OTU39								0.00	16	2	1	87.50	50.00	457.63	37.15	0
OTU36	Arthropoda	Insecta	Diptera	Phoridae				92.11	16	2	2	87.50	0.00	457.69	32.34	0
OTU37	Arthropoda	Insecta	Lepidoptera	Tineidae				94.93	16	1	1	93.75	0.00	458	33.62	0
OTU35	Arthropoda	Insecta	Coleoptera	Tenebrionidae				97.87	16	1	1	93.75	0.00	458	34.28	0
OTU41	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Euprosterna	Euprosterna hosia	97.81	15	2	2	86.67	0.00	458.47	30.32	0
OTU40								0.00	15	2	1	86.67	50.00	449.4	24.12	0
OTU48	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	14	2	2	85.71	0.00	457.64	27.97	0
OTU47	Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressariinae	Gonada	Gonada cabima	96.93	14	2	2	85.71	0.00	456.71	32.19	0
OTU46								0.00	14	2	1	85.71	50.00	457.64	33.14	0
OTU45								0.00	14	1	1	92.86	0.00	459	33.77	0
OTU44	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.75	14	2	2	85.71	0.00	457.64	34.23	0
OTU43	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Nothomicrodon	Nothomicrodon sp. 1 GS-2016	90.81	14	2	2	85.71	0.00	457.64	32.56	0
OTU42	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.71	14	1	1	92.86	0.00	458	34.72	0
OTU49								0.00	13	1	1	92.31	0.00	458	38.21	0
OTU50	Arthropoda	Insecta	Blattodea	Ectobiidae				90.37	13	1	1	92.31	0.00	458	37.55	0
OTU51	Arthropoda	Insecta	Lepidoptera	Erebidae	Boletobiinae	Prosoparia	Prosoparia tenebrosa	91.03	13	1	1	92.31	0.00	458	38.21	0
OTU52	Arthropoda	Insecta	Coleoptera	Carabidae				96.70	13	1	1	92.31	0.00	458	30.35	0
OTU53	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Sanys	Sanys Poole01	91.25	13	2	2	84.62	0.00	457.54	31.91	0
OTU54	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea		96.72	13	2	2	84.62	0.00	458	32.43	0
OTU55	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Stenoma		96.04	12	1	1	91.67	0.00	458	33.19	0
OTU58								0.00	11	2	1	81.82	50.00	457.55	43.27	0
OTU56								0.00	11	1	1	90.91	0.00	458	29.04	0
OTU57								0.00	11	2	1	81.82	50.00	458	35.93	0
OTU60	Arthropoda	Insecta	Lepidoptera	Cosmopterigidae	Chrysopeleiinae			97.59	10	1	1	90.00	0.00	458	30.13	0
OTU59	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	10	2	2	80.00	0.00	458	33.62	0
OTU61	Arthropoda	Insecta	Diptera					95.81	9	1	1	88.89	0.00	458	24.45	0
OTU63	Arthropoda	Insecta	Lepidoptera	Tineidae				97.74	9	1	1	88.89	0.00	458	35.15	0
OTU62	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	9	1	1	88.89	0.00	458	38.43	0
OTU65								0.00	9	1	1	88.89	0.00	458	36.24	0
OTU64	Arthropoda	Insecta	Lepidoptera	Tineidae		tinBioLep01	tinBioLep01 BioLep5482	95.88	9	1	1	88.89	0.00	458	32.31	0
OTU67	Arthropoda	Insecta	Coleoptera	Laemophloeidae				94.74	8	1	1	87.50	0.00	458	36.68	0
OTU66								0.00	8	1	1	87.50	0.00	458	34.93	0
OTU69	Arthropoda	Insecta	Lepidoptera					93.63	7	1	1	85.71	0.00	458	29.69	0
OTU68								0.00	7	1	1	85.71	0.00	458	32.31	0
OTU72								0.00	7	1	1	85.71	0.00	458	35.37	0
OTU73								0.00	7	1	1	85.71	0.00	458	35.15	0
OTU70	Arthropoda	Insecta	Diptera	Lauxaniidae				94.96	7	1	1	85.71	0.00	458	35.15	0
OTU71								0.00	7	1	1	85.71	0.00	459	28.1	0
OTU80								0.00	6	1	1	83.33	0.00	458	25.76	0
OTU76	Arthropoda	Insecta	Lepidoptera	Erebidae				96.71	6	1	1	83.33	0.00	458	32.31	0
OTU77								0.00	6	1	1	83.33	0.00	458	34.72	0
OTU74								0.00	6	1	1	83.33	0.00	458	35.15	0
OTU75	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae			96.05	6	1	1	83.33	0.00	458	30.13	0
OTU78	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachJanzen01	elachJanzen01 Janzen557	94.09	6	1	1	83.33	0.00	458	32.75	0
OTU79	Arthropoda	Insecta	Lepidoptera	Blastobasidae	Blastobasinae	Hypatopa	Hypatopa n. sp.	91.03	6	1	1	83.33	0.00	458	34.72	0
OTU83	Arthropoda	Insecta	Coleoptera	Scraptiidae				91.25	5	1	1	80.00	0.00	458	34.28	0
OTU82	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	5	1	1	80.00	0.00	458	27.07	0
OTU81								0.00	5	1	1	80.00	0.00	458	37.99	0
OTU87	Arthropoda	Insecta	Diptera	Cecidomyiidae				96.91	5	1	1	80.00	0.00	458	26.42	0
OTU86								0.00	5	1	1	80.00	0.00	458	32.1	0
OTU85	Arthropoda	Insecta	Diptera					95.59	5	1	1	80.00	0.00	458	40.61	0
OTU84	Arthropoda	Insecta	Coleoptera	Lycidae				97.70	5	1	1	80.00	0.00	457	37.2	0
OTU89								0.00	5	1	1	80.00	0.00	458	37.77	0
OTU88	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.78	5	1	1	80.00	0.00	458	34.06	0
OTU90								0.00	5	1	1	80.00	0.00	457	32.82	0
OTU91	Arthropoda	Insecta	Lepidoptera	Crambidae	Spilomelinae	Palpita		90.37	5	1	1	80.00	0.00	458	30.35	0
OTU92								0.00	5	1	1	80.00	0.00	458	39.08	0
OTU93								0.00	5	1	1	80.00	0.00	458	34.28	0
