OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.58	1785	31	31	98.26	0.00	457.99	33.83	0
OTU2	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	606	12	12	98.02	0.00	457.8	32.33	0
OTU3	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes Poole09	96.27	470	12	12	97.45	0.00	457.79	31.68	0
OTU4	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.49	466	24	24	94.85	0.00	458.02	35.5	0
OTU5								0.00	457	13	1	97.16	92.31	458.07	32.74	0
OTU6	Arthropoda	Insecta	Blattodea	Ectobiidae				97.81	394	8	8	97.97	0.00	457.82	38.22	0
OTU7								0.00	372	10	1	97.31	90.00	457.99	33.45	0
OTU8	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Lophopleura	Lophopleura eurzonalis	95.84	195	6	6	96.92	0.00	457.74	31.24	0
OTU9	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	194	7	7	96.39	0.00	457.8	38.34	0
OTU10	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	134	4	4	97.01	0.00	457.84	38.01	0
OTU11	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga sp	95.06	99	6	6	93.94	0.00	450.38	39.64	0
OTU12	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.36	59	3	3	94.92	0.00	458	26.81	0
OTU14	Arthropoda	Insecta	Diptera					96.25	54	2	2	96.30	0.00	457.87	39.53	0
OTU13	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acontiinae	Chalenata	Chalenata Poole01	96.49	54	1	1	98.15	0.00	458	31.22	0
