OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Abaera		93.97	270	10	10	96.30	0.00	456.62	30.35	0
OTU2	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	237	12	12	94.94	0.00	457.08	33.53	0
OTU3	Arthropoda	Insecta	Lepidoptera	Limacodidae				94.93	216	17	17	92.13	0.00	423.87	29.96	0
OTU4	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	phyBioLep01	phyBioLep01 BioLep3631	93.22	180	5	5	97.22	0.00	457.77	29.93	0
OTU5	Arthropoda	Insecta	Orthoptera					90.81	168	7	5	95.83	28.57	458.45	35.13	0
OTU6	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep788	97.15	162	4	4	97.53	0.00	457.99	32.76	0
OTU7	Arthropoda	Insecta	Lepidoptera					94.96	130	5	5	96.15	0.00	458.12	29.46	0
OTU8	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			90.59	79	3	3	96.20	0.00	458.01	31	0
OTU9								0.00	77	6	1	92.21	83.33	457.64	33.3	0
OTU10	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	acroBioLep01	acroBioLep01 BioLep18	94.97	76	4	4	94.74	0.00	457.58	35.86	0
OTU11	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.65	71	5	5	92.96	0.00	457.93	44.86	0
OTU12								0.00	70	5	1	92.86	80.00	457.31	36.68	0
OTU13	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	65	4	4	93.85	0.00	457.89	38.41	0
OTU14	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	57	3	3	94.74	0.00	457.81	31.02	0
OTU15	Arthropoda	Insecta	Lepidoptera					90.33	56	1	1	98.21	0.00	458	30.35	0
OTU16	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.47	49	3	3	93.88	0.00	457.65	33.63	0
OTU17	Arthropoda	Insecta	Lepidoptera	Depressariidae				94.51	43	2	2	95.35	0.00	457.74	33.15	0
OTU18	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep546	97.81	42	3	3	92.86	0.00	457.98	29.86	0
OTU19	Arthropoda	Insecta	Lepidoptera	Opostegidae		oposBioLep01	oposBioLep01 BioLep01	92.78	41	2	2	95.12	0.00	457.71	28.18	0
OTU20								0.00	41	3	1	92.68	66.67	458	33.67	0
OTU21	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.99	39	4	4	89.74	0.00	457.87	44.31	0
OTU22								0.00	39	2	1	94.87	50.00	457.56	38.03	0
OTU23	Arthropoda	Insecta	Lepidoptera	Erebidae				97.58	38	3	3	92.11	0.00	457.74	31.9	0
OTU24	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.05	36	3	3	91.67	0.00	457.86	35.98	0
OTU25	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep1494	97.59	34	4	4	88.24	0.00	458.97	30.5	0
OTU27	Arthropoda	Insecta	Lepidoptera					95.14	30	2	2	93.33	0.00	456.7	30.87	0
OTU26	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Tricentra	Tricentra sp. 5YB	90.79	30	2	2	93.33	0.00	457.7	32.05	0
OTU28	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.21	29	3	3	89.66	0.00	458	44.1	0
OTU30	Arthropoda	Insecta	Psocodea	Psocidae				92.01	27	1	1	96.30	0.00	458	33.41	0
OTU29	Arthropoda	Insecta	Diptera					90.33	27	2	2	92.59	0.00	457.78	26	0
OTU31	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	24	2	2	91.67	0.00	457.75	25.56	0
OTU32								0.00	23	2	1	91.30	50.00	458	34.72	0
OTU34	Arthropoda	Insecta	Lepidoptera					96.91	22	1	1	95.45	0.00	457	33.48	0
OTU33	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	97.15	22	2	2	90.91	0.00	458	32.63	0
OTU36	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	21	1	1	95.24	0.00	458	34.28	0
OTU35	Arthropoda	Insecta	Coleoptera					94.71	21	2	2	90.48	0.00	457.33	38.48	0
OTU37	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.75	20	2	2	90.00	0.00	457.7	34.24	0
OTU38	Arthropoda	Insecta	Lepidoptera	Erebidae		erebidBioLep01	erebidBioLep01 BioLep736	94.75	17	2	2	88.24	0.00	457.65	32.34	0
OTU39	Arthropoda	Insecta	Lepidoptera	Noctuidae		Noctuidae_incertae_sedis	Noctuidae_incertae_sedis sp. 14YB	93.00	17	1	1	94.12	0.00	458	32.1	0
OTU41	Arthropoda	Insecta	Diptera	Chironomidae				96.01	17	1	1	94.12	0.00	458	32.97	0
OTU40	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	17	2	2	88.24	0.00	457.53	27.1	0
OTU44	Arthropoda	Insecta	Lepidoptera	Noctuidae		Catharina	Catharina sp.	90.59	16	3	3	81.25	0.00	458.94	31.38	0
OTU43								0.00	16	2	1	87.50	50.00	457.56	35.41	0
OTU42	Arthropoda	Insecta	Lepidoptera	Crambidae				91.62	16	3	3	81.25	0.00	374.75	31.14	0
OTU46								0.00	14	1	1	92.86	0.00	458	35.15	0
OTU45								0.00	14	2	1	85.71	50.00	283	33.37	0
OTU47	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01	gelBioLep01 BioLep418	93.44	13	1	1	92.31	0.00	458	31.66	0
OTU49	Arthropoda	Insecta	Diptera					96.25	12	1	1	91.67	0.00	458	39.52	0
OTU48	Arthropoda	Insecta	Diptera	Phoridae				95.60	12	2	2	83.33	0.00	458	33.37	0
OTU50								0.00	11	1	1	90.91	0.00	459	32.9	0
OTU51	Arthropoda	Insecta	Hymenoptera	Braconidae	Microgastrinae	Glyptapanteles	Glyptapanteles jaquioconnorae	91.48	11	1	1	90.91	0.00	458	25.33	0
OTU52	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.05	11	1	1	90.91	0.00	458	35.37	0
OTU53	Arthropoda	Insecta	Lepidoptera	Erebidae	Eulepidotinae	Antiblemma	Antiblemma Poole41	96.05	11	1	1	90.91	0.00	458	35.37	0
OTU54	Arthropoda	Insecta	Hemiptera	Pentatomidae				92.29	11	1	1	90.91	0.00	458	39.08	0
OTU55								0.00	11	2	1	81.82	50.00	458.45	27.36	0
OTU58								0.00	10	1	1	90.00	0.00	458	32.97	0
OTU56								0.00	10	1	1	90.00	0.00	458	39.08	0
OTU57								0.00	10	1	1	90.00	0.00	458	35.15	0
OTU60								0.00	9	1	1	88.89	0.00	458	32.1	0
OTU59								0.00	9	1	1	88.89	0.00	458	29.26	0
OTU61								0.00	8	1	1	87.50	0.00	404	28.96	0
OTU63	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota sp	95.84	8	1	1	87.50	0.00	458	39.96	0
OTU62	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	8	1	1	87.50	0.00	458	37.34	0
OTU65	Arthropoda	Insecta	Diptera					96.03	8	1	1	87.50	0.00	458	35.15	0
OTU64	Arthropoda	Insecta	Diptera	Cecidomyiidae				95.59	8	1	1	87.50	0.00	458	27.07	0
OTU67	Arthropoda	Insecta	Diptera	Ceratopogonidae				95.38	8	1	1	87.50	0.00	458	33.84	0
OTU66	Arthropoda	Insecta	Lepidoptera	Erebidae	Scolecocampinae	Arugisa		96.04	8	1	1	87.50	0.00	458	30.13	0
OTU69								0.00	7	1	1	85.71	0.00	458	32.1	0
OTU68	Arthropoda	Insecta	Lepidoptera	Tineidae				92.09	7	1	1	85.71	0.00	457	34.35	0
OTU72	Arthropoda	Insecta	Diptera	Phoridae				92.11	7	1	1	85.71	0.00	458	32.31	0
OTU73	Arthropoda	Insecta	Diptera	Cecidomyiidae				96.69	7	1	1	85.71	0.00	458	26.86	0
OTU70								0.00	7	1	1	85.71	0.00	458	35.15	0
OTU71								0.00	7	1	1	85.71	0.00	457	28.01	0
OTU74								0.00	7	1	1	85.71	0.00	458	30.57	0
OTU82	Arthropoda	Insecta	Coleoptera	Tenebrionidae				97.87	6	1	1	83.33	0.00	458	32.97	0
OTU81	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.13	6	1	1	83.33	0.00	458	34.72	0
OTU80	Arthropoda	Insecta	Lepidoptera	Crambidae	Glaphyriinae	Dichogama	Dichogama BioLep1717	93.63	6	1	1	83.33	0.00	458	32.97	0
OTU76								0.00	6	1	1	83.33	0.00	458	27.73	0
OTU77								0.00	6	1	1	83.33	0.00	458	35.81	0
OTU75	Arthropoda	Insecta	Hymenoptera					92.73	6	1	1	83.33	0.00	458	27.29	0
OTU78	Arthropoda	Insecta	Coleoptera					93.83	6	1	1	83.33	0.00	458	32.97	0
OTU79	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep789	95.83	6	1	1	83.33	0.00	457	28.88	0
OTU83	Arthropoda	Insecta	Diptera					94.49	5	1	1	80.00	0.00	458	40.61	0
OTU87	Arthropoda	Insecta	Diptera	Tachinidae				90.15	5	1	1	80.00	0.00	458	32.97	0
OTU86	Arthropoda	Insecta	Lepidoptera	Depressariidae	Hypercalliinae	Hypercallia	Hypercallia syntoma	91.03	5	1	1	80.00	0.00	458	29.69	0
OTU85								0.00	5	1	1	80.00	0.00	458	34.72	0
OTU84	Arthropoda	Insecta	Lepidoptera					97.57	5	1	1	80.00	0.00	458	30.79	0
OTU89	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	5	1	1	80.00	0.00	458	37.55	0
OTU88	Arthropoda	Insecta	Lepidoptera	Geometridae	Geometrinae	Rhodochlora	Rhodochlora BioLep22	97.89	5	1	1	80.00	0.00	456	34.43	0
