OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1								0.00	347	9	1	97.41	88.89	457.71	36.7	0
OTU2	Arthropoda	Insecta	Lepidoptera	Limacodidae				94.93	261	15	15	94.25	0.00	435.16	29.93	0
OTU3	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep788	97.15	189	3	3	98.41	0.00	457.98	32.75	0
OTU4	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	172	7	7	95.93	0.00	457.87	38.39	0
OTU5	Arthropoda	Insecta	Lepidoptera					90.33	129	3	3	97.67	0.00	457.9	30.36	0
OTU6	Arthropoda	Insecta	Lepidoptera					94.51	122	4	4	96.72	0.00	457.82	36.92	0
OTU7	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep168	95.84	119	4	4	96.64	0.00	457.68	31.06	0
OTU8	Arthropoda	Insecta	Diptera					96.25	106	3	3	97.17	0.00	457.99	39.52	0
OTU9	Arthropoda	Insecta	Lepidoptera	Erebidae				96.04	103	5	5	95.15	0.00	457.62	31.04	0
OTU10								0.00	99	2	1	97.98	50.00	458	35.12	0
OTU11								0.00	84	3	1	96.43	66.67	457.9	37.36	0
OTU12	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes subclaraDHJ04	96.93	83	4	4	95.18	0.00	458.24	31.27	0
OTU13	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	Acrolophus	Acrolophus pyramellus	90.81	71	4	4	94.37	0.00	457.97	34.53	0
OTU14								0.00	65	3	1	95.38	66.67	457.97	33	0
OTU15								0.00	64	5	1	92.19	80.00	457.22	45.19	0
OTU16	Arthropoda	Insecta	Lepidoptera	Erebidae				97.58	61	4	4	93.44	0.00	457.82	31.89	0
OTU17								0.00	54	2	1	96.30	50.00	457.91	30.79	0
OTU18	Arthropoda	Insecta	Lepidoptera					95.95	51	2	2	96.08	0.00	458.12	28.6	0
OTU19	Arthropoda	Insecta	Diptera					95.81	49	2	2	95.92	0.00	458.1	40.6	0
OTU20	Arthropoda	Insecta	Lepidoptera	Noctuidae	Heliothinae	Chloridea	Chloridea virescens	97.58	46	4	4	91.30	0.00	456.89	28.7	0
OTU21	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.65	44	3	3	93.18	0.00	458	45.13	0
OTU22	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	acroBioLep01	acroBioLep01 BioLep18	94.97	44	3	3	93.18	0.00	457.43	35.85	0
OTU25	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.99	41	4	4	90.24	0.00	457.71	44.43	0
OTU24	Arthropoda	Insecta	Lepidoptera	Erebidae	Herminiinae			90.37	41	4	3	90.24	25.00	458.34	31.31	0
OTU23								0.00	41	3	1	92.68	66.67	457.02	33.26	0
OTU26	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.58	39	2	2	94.87	0.00	457.87	34.07	0
OTU27	Arthropoda	Insecta	Coleoptera	Limnichidae				97.81	37	2	2	94.59	0.00	457.73	35.61	0
OTU29	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha Janzen197	92.78	35	1	1	97.14	0.00	458	32.1	0
OTU28	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	35	1	1	97.14	0.00	458	37.99	0
OTU30	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01	gelBioLep01 BioLep418	93.44	33	2	2	93.94	0.00	458	31.82	0
OTU31	Arthropoda	Insecta	Lepidoptera	Erebidae				96.52	32	2	2	93.75	0.00	458.25	33.88	0
OTU32	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.99	28	2	2	92.86	0.00	458	44.1	0
OTU33	Arthropoda	Insecta	Lepidoptera	Tineidae				91.65	22	1	1	95.45	0.00	458	31.66	0
OTU34	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				93.61	19	1	1	94.74	0.00	458	36.9	0
OTU35	Arthropoda	Insecta	Diptera	Cecidomyiidae				92.29	18	1	1	94.44	0.00	458	26.42	0
OTU38	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	17	2	2	88.24	0.00	458	28.04	0
OTU39	Arthropoda	Insecta	Lepidoptera	Opostegidae		oposBioLep01	oposBioLep01 BioLep01	92.78	17	1	1	94.12	0.00	458	28.17	0
OTU36	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	17	1	1	94.12	0.00	458	25.55	0
OTU37								0.00	17	2	1	88.24	50.00	457.59	24.69	0
OTU42								0.00	16	1	1	93.75	0.00	458	33.41	0
OTU41	Arthropoda	Insecta	Coleoptera	Elateridae	Elaterinae	Dipropus		95.15	16	2	2	87.50	0.00	457.63	38.02	0
OTU40	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae			96.05	16	1	1	93.75	0.00	458	30.13	0
OTU46								0.00	15	2	1	86.67	50.00	458.47	32.38	0
OTU45	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea		96.94	15	1	1	93.33	0.00	458	32.1	0
OTU44	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelJanzen01	gelJanzen01 Janzen1207	94.31	15	3	3	80.00	0.00	457	31.44	0
OTU43								0.00	15	2	1	86.67	50.00	455.47	42.04	0
OTU49	Arthropoda	Insecta	Lepidoptera					90.81	14	1	1	92.86	0.00	458	29.91	0
OTU48	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	14	1	1	92.86	0.00	458	27.07	0
OTU47	Arthropoda	Insecta	Lepidoptera					95.16	14	1	1	92.86	0.00	458	30.79	0
OTU50	Arthropoda	Insecta	Lepidoptera					91.68	14	2	2	85.71	0.00	458	31.99	0
OTU51	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.39	13	1	1	92.31	0.00	458	32.75	0
OTU52	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	Idaea BioLep243	97.81	13	1	1	92.31	0.00	458	31	0
OTU53	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep5405	95.40	13	1	1	92.31	0.00	458	32.97	0
OTU54								0.00	12	1	1	91.67	0.00	458	35.37	0
OTU55	Arthropoda	Insecta	Lepidoptera					94.04	12	1	1	91.67	0.00	457	32.39	0
OTU56	Arthropoda	Insecta	Diptera					92.73	12	2	2	83.33	0.00	458.5	33.15	0
OTU61	Arthropoda	Insecta	Psocodea	Cladiopsocidae				92.11	11	1	1	90.91	0.00	458	38.21	0
OTU60								0.00	11	2	1	81.82	50.00	457.55	34.75	0
OTU58	Arthropoda	Insecta	Blattodea					94.27	11	2	2	81.82	0.00	457.55	30.82	0
OTU59	Arthropoda	Insecta	Lepidoptera	Tineidae				97.36	11	2	2	81.82	0.00	457.45	33.98	0
OTU57								0.00	11	2	1	81.82	50.00	458.55	40.78	0
