OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.81	977	41	41	95.80	0.00	454.21	37.52	0
OTU2	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	541	9	9	98.34	0.00	457.89	32.32	0
OTU3	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Euprosterna	Euprosterna hosia	97.81	331	8	8	97.58	0.00	458.34	30.33	0
OTU4	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	249	5	5	97.99	0.00	457.91	38	0
OTU5	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Lophopleura	Lophopleura eurzonalis	95.84	172	4	4	97.67	0.00	457.72	31.24	0
OTU6	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	130	7	7	94.62	0.00	457.23	32.93	0
OTU7	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep5405	95.62	94	5	5	94.68	0.00	457.96	33	0
OTU8	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.58	88	5	5	94.32	0.00	457.94	26.8	0
OTU9								0.00	82	3	1	96.34	66.67	457.89	39.94	0
OTU10	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga sp	96.32	66	5	5	92.42	0.00	458.26	38.23	0
OTU11	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.71	46	6	6	86.96	0.00	457.96	39.49	0
OTU12	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.47	43	2	2	95.35	0.00	457.49	33.66	0
OTU13	Arthropoda	Insecta	Diptera	Phoridae				92.11	41	2	2	95.12	0.00	457.73	32.33	0
OTU14	Arthropoda	Insecta	Psocodea	Psocidae				92.01	40	4	4	90.00	0.00	457.73	33.43	0
OTU15	Arthropoda	Insecta	Diptera	Sarcophagidae				90.59	40	2	2	95.00	0.00	457.5	34.1	0
OTU16	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	phyBioLep01	phyBioLep01 BioLep3631	93.22	37	3	3	91.89	0.00	457.68	29.93	0
OTU17								0.00	36	3	1	91.67	66.67	458	37.12	0
OTU18								0.00	36	2	1	94.44	50.00	457.86	35.16	0
OTU19								0.00	36	4	1	88.89	75.00	435.58	35.18	0
OTU20	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.49	35	2	2	94.29	0.00	458.17	35.79	0
OTU21	Arthropoda	Insecta	Lepidoptera	Crambidae				90.59	32	3	3	90.63	0.00	458.16	31.43	0
OTU22	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	32	2	2	93.75	0.00	457.19	33.51	0
OTU23	Arthropoda	Insecta	Lepidoptera	Depressariidae				94.51	29	3	3	89.66	0.00	457.79	33.16	0
OTU24	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	27	2	2	92.59	0.00	457.63	27.97	0
OTU25	Arthropoda	Insecta	Orthoptera	Gryllidae				90.79	26	2	2	92.31	0.00	458.35	35.86	0
OTU26	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep408	97.81	24	3	3	87.50	0.00	457.5	31.26	0
OTU27	Arthropoda	Insecta	Hemiptera					94.73	23	2	2	91.30	0.00	457.7	34.3	0
OTU28								0.00	22	1	1	95.45	0.00	458	30.13	0
OTU29	Arthropoda	Insecta	Coleoptera					91.87	21	2	2	90.48	0.00	457	35.94	0
OTU30	Arthropoda	Insecta	Diptera					96.25	20	2	2	90.00	0.00	457.7	39.55	0
OTU31	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	20	1	1	95.00	0.00	458	34.28	0
OTU32	Arthropoda	Insecta	Hemiptera					94.51	19	2	2	89.47	0.00	458	32.91	0
OTU36	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha Janzen197	92.78	18	1	1	94.44	0.00	458	32.1	0
OTU34								0.00	18	2	1	88.89	50.00	457.72	37.14	0
OTU35	Arthropoda	Insecta	Diptera	Chironomidae				96.01	18	1	1	94.44	0.00	458	32.97	0
OTU33	Arthropoda	Insecta	Coleoptera	Staphylinidae	Staphylininae			95.81	18	1	1	94.44	0.00	458	34.28	0
OTU38								0.00	15	2	1	86.67	50.00	458	34.83	0
OTU37	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.13	15	1	1	93.33	0.00	458	34.72	0
OTU39	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	14	1	1	92.86	0.00	458	38.43	0
OTU41	Arthropoda	Insecta	Coleoptera	Cantharidae				95.60	14	1	1	92.86	0.00	458	38.21	0
OTU40								0.00	14	2	1	85.71	50.00	457.57	45.02	0
OTU44	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.05	13	2	2	84.62	0.00	457.54	26.01	0
OTU43								0.00	13	2	1	84.62	50.00	457.54	38.25	0
OTU42	Arthropoda	Insecta	Hemiptera	Rhyparochromidae				93.17	13	2	2	84.62	0.00	457.62	40.43	0
OTU46	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	12	2	2	83.33	0.00	457.58	27.1	0
OTU45	Arthropoda	Insecta	Coleoptera	Cantharidae				94.95	12	1	1	91.67	0.00	458	37.55	0
OTU48	Arthropoda	Insecta	Coleoptera	Latridiidae				96.93	11	2	2	81.82	0.00	458	31.88	0
OTU47	Arthropoda	Insecta	Blattodea					94.27	11	2	2	81.82	0.00	457.45	30.82	0
OTU49	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Scarabaeinae	Copris	Copris brevicornis	97.59	10	1	1	90.00	0.00	458	33.62	0
OTU50	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				93.83	10	1	1	90.00	0.00	458	36.24	0
OTU51								0.00	10	1	1	90.00	0.00	458	37.99	0
OTU52	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.69	10	1	1	90.00	0.00	455	25.05	0
OTU53	Arthropoda	Insecta	Coleoptera	Phalacridae				97.80	9	1	1	88.89	0.00	458	31.44	0
OTU54	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	9	1	1	88.89	0.00	458	33.84	0
