OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU64	Arthropoda	Insecta	Lepidoptera	Megalopygidae	Megalopyginae	Megalopyge	Megalopyge Janzen03	96.51	6	1	1	83.33	0.00	458	32.53	0
OTU68	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Chlamydastis	Chlamydastis arenaria	96.71	6	1	1	83.33	0.00	458	35.15	0
OTU72								0.00	5	1	1	80.00	0.00	458	27.73	0
OTU73	Arthropoda	Insecta	Diptera	Phoridae				93.82	5	1	1	80.00	0.00	453	36.2	0
OTU70	Arthropoda	Insecta	Lepidoptera					97.09	5	1	1	80.00	0.00	458	29.04	0
OTU71								0.00	5	1	1	80.00	0.00	359	33.98	0
OTU76								0.00	5	1	1	80.00	0.00	457	33.7	0
OTU77	Arthropoda	Insecta	Diptera	Ceratopogonidae				94.67	5	1	1	80.00	0.00	394	33.5	0
OTU74	Arthropoda	Insecta	Diptera					91.85	5	1	1	80.00	0.00	457	39.61	0
OTU75								0.00	5	1	1	80.00	0.00	458	37.99	0
OTU78	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.71	5	1	1	80.00	0.00	458	34.72	0
OTU79								0.00	5	1	1	80.00	0.00	458	37.12	0
OTU80								0.00	5	1	1	80.00	0.00	458	26.86	0
