OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1								0.00	324	8	1	97.53	87.50	457.63	36.71	0
OTU2	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep788	97.15	192	4	4	97.92	0.00	458.01	32.76	0
OTU3	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	170	8	8	95.29	0.00	457.88	38.4	0
OTU4	Arthropoda	Insecta	Lepidoptera					94.51	128	3	3	97.66	0.00	457.86	36.92	0
OTU6	Arthropoda	Insecta	Lepidoptera					90.35	125	5	5	96.00	0.00	458.01	30.38	0
OTU5	Arthropoda	Insecta	Lepidoptera	Limacodidae				94.93	125	9	9	92.80	0.00	429.05	29.86	0
OTU7								0.00	123	4	1	96.75	75.00	457.64	37.35	0
OTU8	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep168	95.84	105	5	5	95.24	0.00	457.59	31.05	0
OTU9								0.00	85	4	1	95.29	75.00	457.88	35.13	0
OTU10	Arthropoda	Insecta	Diptera					96.25	82	3	3	96.34	0.00	457.93	39.51	0
OTU11								0.00	68	2	1	97.06	50.00	457.9	32.98	0
OTU12								0.00	64	4	1	93.75	75.00	457.44	45.18	0
OTU13	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	Acrolophus	Acrolophus pyramellus	90.81	63	3	3	95.24	0.00	458.08	34.51	0
OTU14	Arthropoda	Insecta	Lepidoptera					95.95	61	4	4	93.44	0.00	458.1	28.61	0
OTU15	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes subclaraDHJ04	96.93	61	3	3	95.08	0.00	458.3	31.3	0
OTU16	Arthropoda	Insecta	Lepidoptera	Erebidae				97.58	60	4	4	93.33	0.00	457.72	31.9	0
OTU17								0.00	47	4	1	91.49	75.00	456.85	33.27	0
OTU18								0.00	45	3	1	93.33	66.67	457.98	30.79	0
OTU19	Arthropoda	Insecta	Lepidoptera	Erebidae				96.04	42	3	3	92.86	0.00	457.64	31.03	0
OTU20	Arthropoda	Insecta	Lepidoptera	Erebidae				96.52	41	2	2	95.12	0.00	458.22	33.87	0
OTU21	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	40	3	3	92.50	0.00	458.13	34.08	0
OTU22	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	acroBioLep01	acroBioLep01 BioLep18	94.97	39	2	2	94.87	0.00	457.62	35.84	0
OTU23	Arthropoda	Insecta	Diptera					95.81	36	1	1	97.22	0.00	458	40.61	0
OTU24	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.87	34	4	4	88.24	0.00	458	45.07	0
OTU25	Arthropoda	Insecta	Coleoptera	Limnichidae				97.81	33	2	2	93.94	0.00	457.82	35.6	0
OTU29	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha Janzen197	92.78	32	1	1	96.88	0.00	458	32.1	0
OTU28	Arthropoda	Insecta	Lepidoptera	Noctuidae	Heliothinae	Chloridea	Chloridea virescens	97.58	32	3	3	90.63	0.00	457.06	28.71	0
OTU27	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.99	32	3	3	90.63	0.00	457.84	44.39	0
OTU26	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	32	1	1	96.88	0.00	458	37.99	0
OTU30	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01	gelBioLep01 BioLep418	93.44	31	3	3	90.32	0.00	457.84	31.8	0
OTU31	Arthropoda	Insecta	Lepidoptera	Erebidae	Herminiinae			90.37	30	4	4	86.67	0.00	458.43	31.27	0
OTU32	Arthropoda	Insecta	Lepidoptera					95.81	22	2	2	90.91	0.00	457.64	31.03	0
OTU33	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.99	21	2	2	90.48	0.00	458	44.1	0
OTU34								0.00	20	2	1	90.00	50.00	457.75	39.76	0
OTU36	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				93.61	18	1	1	94.44	0.00	458	36.9	0
OTU35	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea		96.94	18	1	1	94.44	0.00	458	32.1	0
OTU38	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	Idaea BioLep243	97.81	17	1	1	94.12	0.00	458	31	0
OTU39								0.00	17	3	1	82.35	66.67	455.94	42.03	0
OTU37								0.00	17	1	1	94.12	0.00	458	33.41	0
OTU40	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep5405	95.40	16	1	1	93.75	0.00	458	32.97	0
OTU41	Arthropoda	Insecta	Diptera	Cecidomyiidae				92.29	15	1	1	93.33	0.00	458	26.42	0
OTU43	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	14	2	2	85.71	0.00	457.5	27.98	0
OTU42	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.62	14	2	2	85.71	0.00	457.57	30.81	0
OTU44	Arthropoda	Insecta	Lepidoptera					97.57	13	2	2	84.62	0.00	457.62	30.81	0
OTU47								0.00	12	2	1	83.33	50.00	457.58	34.75	0
OTU46	Arthropoda	Insecta	Blattodea	Blaberidae				95.84	12	1	1	91.67	0.00	458	35.15	0
OTU45	Arthropoda	Insecta	Lepidoptera					90.81	12	1	1	91.67	0.00	458	29.91	0
OTU49								0.00	11	2	1	81.82	50.00	457.55	39.34	0
OTU48								0.00	11	2	1	81.82	50.00	456.09	33.77	0
OTU50	Arthropoda	Insecta	Lepidoptera					95.16	11	1	1	90.91	0.00	458	30.79	0
OTU51	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes Poole09	96.27	11	1	1	90.91	0.00	458	31.66	0
OTU52	Arthropoda	Insecta	Coleoptera	Biphyllidae				92.95	11	1	1	90.91	0.00	458	39.08	0
OTU53	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	10	1	1	90.00	0.00	458	25.55	0
OTU54								0.00	10	2	1	80.00	50.00	457.5	24.7	0
OTU55	Arthropoda	Insecta	Lepidoptera	Crambidae				91.67	10	2	2	80.00	0.00	377	31.04	0
OTU61	Arthropoda	Insecta	Diptera	Tachinidae	Tachininae	Gymnocheta	Gymnocheta sp. GER1	90.15	9	1	1	88.89	0.00	458	32.75	0
OTU60	Arthropoda	Insecta	Diptera					96.03	9	1	1	88.89	0.00	458	40.61	0
OTU58								0.00	9	1	1	88.89	0.00	458	31.66	0
OTU59								0.00	9	1	1	88.89	0.00	458	34.72	0
OTU56								0.00	9	1	1	88.89	0.00	458	40.17	0
OTU57	Arthropoda	Insecta	Lepidoptera	Opostegidae		oposBioLep01	oposBioLep01 BioLep01	92.78	9	1	1	88.89	0.00	458	28.17	0
OTU63	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	Carpelimus bilineatus	90.81	8	1	1	87.50	0.00	458	33.19	0
OTU62	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae			96.05	8	1	1	87.50	0.00	458	30.13	0
OTU65								0.00	8	1	1	87.50	0.00	458	35.59	0
OTU64	Arthropoda	Insecta	Lepidoptera	Tineidae				91.65	8	1	1	87.50	0.00	458	31.66	0
OTU67	Arthropoda	Insecta	Diptera	Phoridae				92.11	7	1	1	85.71	0.00	458	32.31	0
OTU66								0.00	7	1	1	85.71	0.00	458	35.37	0
OTU69	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	7	1	1	85.71	0.00	458	33.84	0
OTU68								0.00	7	1	1	85.71	0.00	404	28.71	0
OTU72	Arthropoda	Insecta	Diptera	Cecidomyiidae				92.07	7	1	1	85.71	0.00	458	25.55	0
OTU73								0.00	7	1	1	85.71	0.00	458	37.34	0
OTU70	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	7	1	1	85.71	0.00	458	37.55	0
OTU71								0.00	7	1	1	85.71	0.00	458	31.22	0
OTU76								0.00	6	1	1	83.33	0.00	458	34.93	0
OTU77	Arthropoda	Insecta	Diptera					92.73	6	1	1	83.33	0.00	458	33.19	0
OTU74	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.05	6	1	1	83.33	0.00	457	36.11	0
OTU75								0.00	6	1	1	83.33	0.00	458	37.12	0
