OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU46	Arthropoda	Insecta	Diptera					91.85	11	2	2	81.82	0.00	457.36	39.67	0
OTU49								0.00	10	1	1	90.00	0.00	459	35.95	0
OTU48								0.00	10	1	1	90.00	0.00	458	29.26	0
OTU50	Arthropoda	Insecta	Hemiptera	Derbidae		Herpis	Herpis sp. BWB-2020	91.70	10	1	1	90.00	0.00	458	31	0
OTU60	Arthropoda	Insecta	Lepidoptera	Depressariidae				95.18	9	1	1	88.89	0.00	458	34.72	0
OTU58								0.00	9	1	1	88.89	0.00	458	34.06	0
OTU59	Arthropoda	Insecta	Lepidoptera					96.04	9	1	1	88.89	0.00	457	30.85	0
OTU51	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	96.93	9	1	1	88.89	0.00	458	32.53	0
OTU52								0.00	9	1	1	88.89	0.00	458	40.83	0
OTU53	Arthropoda	Insecta	Lepidoptera					94.31	9	1	1	88.89	0.00	458	32.31	0
OTU54	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep1180	91.68	9	1	1	88.89	0.00	458	31.44	0
OTU55								0.00	9	1	1	88.89	0.00	458	39.08	0
OTU56	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.36	9	1	1	88.89	0.00	458	26.86	0
OTU57	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	9	1	1	88.89	0.00	458	27.07	0
OTU61	Arthropoda	Insecta	Diptera	Milichiidae	Phyllomyzinae	Phyllomyza		90.99	8	1	1	87.50	0.00	459	28.76	0
OTU63								0.00	8	1	1	87.50	0.00	458	30.35	0
OTU62								0.00	8	1	1	87.50	0.00	458	37.99	0
OTU65								0.00	7	1	1	85.71	0.00	448	33.93	0
OTU64								0.00	7	1	1	85.71	0.00	458	32.53	0
OTU66	Arthropoda	Insecta	Blattodea	Cryptocercidae				94.59	7	1	1	85.71	0.00	458	41.7	0
OTU67								0.00	6	1	1	83.33	0.00	457	31.29	0
OTU69	Arthropoda	Insecta	Orthoptera	Gryllidae				97.35	6	1	1	83.33	0.00	458	38.86	0
OTU68								0.00	6	1	1	83.33	0.00	400	36.75	0
OTU72								0.00	6	1	1	83.33	0.00	458	39.96	0
OTU70								0.00	6	1	1	83.33	0.00	458	33.19	0
OTU71								0.00	6	1	1	83.33	0.00	458	31.44	0
OTU83	Arthropoda	Insecta	Coleoptera	Phalacridae				94.05	5	1	1	80.00	0.00	458	31.66	0
OTU82								0.00	5	1	1	80.00	0.00	458	35.15	0
OTU81	Arthropoda	Insecta	Diptera	Ceratopogonidae				95.16	5	1	1	80.00	0.00	458	36.24	0
OTU80	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Euprosterna	Euprosterna hosia	97.81	5	1	1	80.00	0.00	459	30.28	0
OTU87								0.00	5	1	1	80.00	0.00	458	35.59	0
OTU86	Arthropoda	Insecta	Diptera					90.31	5	1	1	80.00	0.00	458	41.05	0
OTU85	Arthropoda	Insecta	Diptera	Cecidomyiidae				96.92	5	1	1	80.00	0.00	458	27.07	0
OTU84	Arthropoda	Insecta	Lepidoptera					94.04	5	1	1	80.00	0.00	457	32.39	0
OTU89								0.00	5	1	1	80.00	0.00	458	33.84	0
OTU88								0.00	5	1	1	80.00	0.00	458	32.53	0
OTU94	Arthropoda	Insecta	Blattodea	Ectobiidae				97.80	5	1	1	80.00	0.00	456	38.16	0
OTU90	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01	gelBioLep01 BioLep418	93.65	5	1	1	80.00	0.00	457	31.51	0
OTU91								0.00	5	1	1	80.00	0.00	458	32.31	0
OTU92	Arthropoda	Insecta	Coleoptera	Lampyridae				97.13	5	1	1	80.00	0.00	458	31.66	0
OTU93	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	5	1	1	80.00	0.00	458	37.55	0
OTU73	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	5	1	1	80.00	0.00	458	32.97	0
OTU76	Arthropoda	Insecta	Blattodea	Ectobiidae				97.93	5	1	1	80.00	0.00	458	37.77	0
OTU77	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.54	5	1	1	80.00	0.00	458	34.28	0
OTU74	Arthropoda	Insecta	Lepidoptera	Erebidae				97.58	5	1	1	80.00	0.00	457	31.95	0
OTU75	Arthropoda	Insecta	Hemiptera					95.82	5	1	1	80.00	0.00	458	34.72	0
OTU78	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.05	5	1	1	80.00	0.00	458	25.98	0
OTU79	Arthropoda	Insecta	Diptera	Chironomidae				97.57	5	1	1	80.00	0.00	458	36.03	0
