OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU37	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	12	1	1	91.67	0.00	458	38.43	0
OTU39								0.00	11	1	1	90.91	0.00	458	37.77	0
OTU44								0.00	11	1	1	90.91	0.00	217	37.33	0
OTU43	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				93.83	11	2	2	81.82	0.00	458	36.15	0
OTU42	Arthropoda	Insecta	Lepidoptera	Tineidae				97.51	11	2	2	81.82	0.00	458.55	35.45	0
OTU41	Arthropoda	Arachnida	Araneae	Cheiracanthiidae		Eutichurus	Eutichurus sp. 1 FML	91.47	11	1	1	90.91	0.00	458	29.91	0
OTU40	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	11	1	1	90.91	0.00	458	34.28	0
OTU47	Arthropoda	Insecta	Lepidoptera	Noctuidae				96.27	10	1	1	90.00	0.00	458	30.79	0
OTU46								0.00	10	2	1	80.00	50.00	458	37.77	0
OTU45								0.00	10	1	1	90.00	0.00	458	32.31	0
OTU49								0.00	9	1	1	88.89	0.00	458	37.55	0
OTU48	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.13	9	1	1	88.89	0.00	458	34.72	0
OTU50	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.65	9	1	1	88.89	0.00	458	44.98	0
OTU51	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep788	97.15	9	1	1	88.89	0.00	458	32.75	0
OTU58	Arthropoda	Insecta	Lepidoptera					94.26	8	1	1	87.50	0.00	457	32.17	0
OTU59	Arthropoda	Insecta	Lepidoptera					92.78	8	1	1	87.50	0.00	458	30.57	0
OTU52								0.00	8	1	1	87.50	0.00	458	35.15	0
OTU53								0.00	8	1	1	87.50	0.00	404	28.71	0
OTU54	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalinae	Abaris	Abaris splendidula	91.47	8	1	1	87.50	0.00	458	33.84	0
OTU55	Arthropoda	Insecta	Hemiptera	Pentatomidae				90.50	8	1	1	87.50	0.00	458	38.21	0
OTU56								0.00	8	1	1	87.50	0.00	458	36.03	0
OTU57								0.00	8	1	1	87.50	0.00	458	31.66	0
OTU61	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.62	7	1	1	85.71	0.00	458	30.79	0
OTU60								0.00	7	1	1	85.71	0.00	458	31	0
OTU63	Arthropoda	Insecta	Lepidoptera	Erebidae	Boletobiinae	Prosoparia	Prosoparia tenebrosa	90.81	6	1	1	83.33	0.00	458	37.99	0
OTU62								0.00	6	1	1	83.33	0.00	458	33.19	0
OTU65	Arthropoda	Insecta	Diptera					95.15	6	1	1	83.33	0.00	458	40.17	0
OTU64	Arthropoda	Insecta	Diptera					96.25	6	1	1	83.33	0.00	458	39.52	0
OTU67	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.54	6	1	1	83.33	0.00	458	34.28	0
OTU66	Arthropoda	Insecta	Lepidoptera	Tineidae				91.67	6	1	1	83.33	0.00	458	36.03	0
OTU69	Arthropoda	Insecta	Diptera					97.13	6	1	1	83.33	0.00	458	39.74	0
OTU68	Arthropoda	Insecta	Lepidoptera	Tineidae				97.31	6	1	1	83.33	0.00	455	31.87	0
OTU72								0.00	6	1	1	83.33	0.00	458	31.44	0
OTU70	Arthropoda	Insecta	Hemiptera	Pentatomidae				94.37	6	1	1	83.33	0.00	458	34.72	0
OTU71	Arthropoda	Insecta	Diptera					94.49	6	1	1	83.33	0.00	458	40.61	0
OTU83	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.77	5	1	1	80.00	0.00	458	44.32	0
OTU82								0.00	5	1	1	80.00	0.00	458	37.99	0
OTU81								0.00	5	1	1	80.00	0.00	458	32.1	0
OTU80	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.78	5	1	1	80.00	0.00	458	34.06	0
OTU87								0.00	5	1	1	80.00	0.00	458	35.15	0
OTU86	Arthropoda	Insecta	Hymenoptera	Braconidae	Cheloninae	Chelonus		92.56	5	1	1	80.00	0.00	458	27.73	0
OTU85								0.00	5	1	1	80.00	0.00	457	35.45	0
OTU84	Arthropoda	Insecta	Coleoptera	Erotylidae				96.70	5	1	1	80.00	0.00	457	32.39	0
OTU73								0.00	5	1	1	80.00	0.00	412	34.95	0
OTU76	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.41	5	1	1	80.00	0.00	458	25.98	0
OTU77	Arthropoda	Insecta	Diptera					96.04	5	1	1	80.00	0.00	458	31.44	0
OTU74	Arthropoda	Insecta	Lepidoptera	Megalopygidae	Megalopyginae	Megalopyge	Megalopyge albicollis	94.29	5	1	1	80.00	0.00	457	35.01	0
OTU75	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha BioLep542	92.78	5	1	1	80.00	0.00	458	32.31	0
OTU78	Arthropoda	Insecta	Diptera	Chironomidae				97.57	5	1	1	80.00	0.00	458	36.03	0
OTU79	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	93.65	5	1	1	80.00	0.00	458	37.99	0
