OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU16	Arthropoda	Insecta	Neuroptera	Mantispidae	Mantispinae	Leptomantispa	Leptomantispa antillesensis	91.90	85	2	2	97.65	0.00	457.87	31.67	0
OTU17	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.69	75	10	10	86.67	0.00	395.95	33.92	0
OTU18	Arthropoda	Insecta	Lepidoptera	Crambidae	Crambinae	Myelobia	Myelobia BioLep654	92.15	66	6	2	90.91	66.67	451.98	32.74	0
OTU19	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.47	65	3	3	95.38	0.00	457.83	33.65	0
OTU20	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae			93.86	63	3	3	95.24	0.00	457.7	30.34	0
OTU21	Arthropoda	Insecta	Lepidoptera	Erebidae				95.61	61	5	5	91.80	0.00	459.49	29.07	0
OTU22								0.00	57	7	1	87.72	85.71	445.6	35.89	0
OTU23	Arthropoda	Insecta	Diptera					96.25	55	1	1	98.18	0.00	458	39.52	0
OTU25	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			90.59	46	2	2	95.65	0.00	457.89	31.01	0
OTU24								0.00	46	3	1	93.48	66.67	457.39	37.39	0
OTU26	Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressariinae	Gonada	Gonada cabima	96.93	45	4	4	91.11	0.00	456.89	32.17	0
OTU27	Arthropoda	Insecta	Coleoptera	Carabidae				94.29	43	2	2	95.35	0.00	457.84	31.23	0
OTU28								0.00	42	3	1	92.86	66.67	457.83	35.17	0
OTU29	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga densata	92.15	41	3	3	92.68	0.00	457.83	39.28	0
OTU30	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	96.93	40	3	3	92.50	0.00	458	32.59	0
OTU32	Arthropoda	Insecta	Lepidoptera	Depressariidae				94.51	38	2	2	94.74	0.00	457.82	33.16	0
OTU31	Arthropoda	Insecta	Coleoptera	Tenebrionidae				97.87	38	1	1	97.37	0.00	458	34.28	0
OTU33	Arthropoda	Insecta	Lepidoptera					96.91	35	1	1	97.14	0.00	457	33.48	0
OTU38	Arthropoda	Insecta	Blattodea	Ectobiidae				90.37	33	2	2	93.94	0.00	457.85	37.57	0
OTU39	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	33	2	2	93.94	0.00	457.82	25.56	0
OTU36	Arthropoda	Insecta	Coleoptera	Ptinidae				96.48	33	1	1	96.97	0.00	458	34.93	0
OTU37								0.00	33	2	1	93.94	50.00	457.73	37.14	0
OTU34	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.75	33	3	3	90.91	0.00	457.42	34.23	0
OTU35								0.00	33	1	1	96.97	0.00	458	41.27	0
OTU40								0.00	32	3	1	90.63	66.67	458.13	33.1	0
OTU41								0.00	31	2	1	93.55	50.00	457.77	35.83	0
OTU45								0.00	30	2	1	93.33	50.00	458	35.28	0
OTU44								0.00	30	2	1	93.33	50.00	457.67	34.96	0
OTU43	Arthropoda	Insecta	Lepidoptera	Elachistidae	Agonoxeninae	agoMalaise01	agoMalaise01 Malaise5228	93.44	30	1	1	96.67	0.00	458	33.41	0
OTU42	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	30	3	3	90.00	0.00	457.63	37.37	0
OTU46								0.00	29	2	1	93.10	50.00	458.45	33.69	0
OTU48	Arthropoda	Insecta	Lepidoptera	Erebidae				96.71	28	2	2	92.86	0.00	457.64	32.34	0
OTU47	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.71	28	2	2	92.86	0.00	458	34.67	0
OTU49	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Stenoma		96.04	27	2	2	92.59	0.00	457.78	33.2	0
OTU50								0.00	26	3	1	88.46	66.67	457.31	42.15	0
OTU51								0.00	25	4	1	84.00	75.00	457.8	36.09	0
OTU52	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	24	2	2	91.67	0.00	457.71	27.97	0
OTU53	Arthropoda	Insecta	Lepidoptera	Cosmopterigidae	Chrysopeleiinae			97.59	24	1	1	95.83	0.00	458	30.13	0
OTU54								0.00	24	2	1	91.67	50.00	457.79	38.23	0
OTU55	Arthropoda	Insecta	Lepidoptera					96.04	23	3	3	86.96	0.00	429.83	31.03	0
OTU56								0.00	23	1	1	95.65	0.00	458	35.37	0
OTU57								0.00	21	2	1	90.48	50.00	457.52	37.81	0
OTU58	Arthropoda	Insecta	Lepidoptera					97.57	20	2	2	90.00	0.00	457.55	30.82	0
OTU61								0.00	19	2	1	89.47	50.00	457.58	37.5	0
OTU60	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae			96.05	19	2	2	89.47	0.00	457.74	30.15	0
OTU59								0.00	19	2	1	89.47	50.00	458.32	40.22	0
OTU62	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea		96.72	18	2	2	88.89	0.00	458	32.44	0
OTU63	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga morganellaASolis03	97.35	17	2	2	88.24	0.00	456.53	38.45	0
OTU65								0.00	17	2	1	88.24	50.00	457.71	43.26	0
OTU64	Arthropoda	Insecta	Diptera					95.81	17	1	1	94.12	0.00	458	24.45	0
OTU66	Arthropoda	Insecta	Lepidoptera	Gelechiidae				95.15	17	3	3	82.35	0.00	403.53	31.21	0
OTU67	Arthropoda	Insecta	Diptera	Phoridae				92.11	16	2	2	87.50	0.00	457.63	32.34	0
OTU69	Arthropoda	Insecta	Coleoptera	Lycidae				97.70	16	2	2	87.50	0.00	457.31	37.17	0
OTU68	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	16	1	1	93.75	0.00	458	31.44	0
OTU70	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	16	1	1	93.75	0.00	458	27.07	0
OTU71	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.05	16	2	2	87.50	0.00	458	36.03	0
OTU72	Arthropoda	Insecta	Coleoptera	Scirtidae				92.78	15	2	2	86.67	0.00	457.67	34.09	0
OTU73								0.00	15	2	1	86.67	50.00	457.47	39.35	0
OTU74	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Sanys	Sanys Poole01	91.25	15	1	1	93.33	0.00	458	31.88	0
OTU76	Arthropoda	Insecta	Lepidoptera	Tineidae				97.74	14	2	2	85.71	0.00	458.5	35.22	0
OTU75	Arthropoda	Insecta	Lepidoptera	Tineidae				97.14	14	1	1	92.86	0.00	458	29.04	0
OTU77								0.00	13	1	1	92.31	0.00	458	29.04	0
OTU83								0.00	12	1	1	91.67	0.00	458	29.48	0
OTU82								0.00	12	1	1	91.67	0.00	449	24.05	0
OTU81	Arthropoda	Insecta	Lepidoptera	Erebidae	Boletobiinae	Prosoparia	Prosoparia tenebrosa	91.03	12	2	2	83.33	0.00	458	37.95	0
OTU80	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	12	2	2	83.33	0.00	458.58	38.51	0
OTU78								0.00	12	1	1	91.67	0.00	458	39.08	0
OTU79	Arthropoda	Insecta	Diptera					95.59	12	1	1	91.67	0.00	458	40.61	0
OTU87								0.00	11	1	1	90.91	0.00	458	35.37	0
OTU86	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Nothomicrodon	Nothomicrodon sp. 1 GS-2016	90.81	11	1	1	90.91	0.00	458	32.53	0
OTU85								0.00	11	2	1	81.82	50.00	458	38.23	0
OTU84	Arthropoda	Insecta	Coleoptera	Carabidae				96.70	11	1	1	90.91	0.00	458	30.35	0
OTU88								0.00	11	2	1	81.82	50.00	458	33.94	0
OTU89								0.00	10	2	1	80.00	50.00	458.5	32.39	0
OTU90	Arthropoda	Insecta	Lepidoptera	Tineidae		tinBioLep01	tinBioLep01 BioLep5482	95.88	9	1	1	88.89	0.00	458	32.31	0
OTU91								0.00	9	1	1	88.89	0.00	413	34.87	0
OTU92								0.00	9	1	1	88.89	0.00	458	39.08	0
OTU93								0.00	9	1	1	88.89	0.00	113	41.59	0
OTU98	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachJanzen01	elachJanzen01 Janzen557	94.09	8	1	1	87.50	0.00	458	32.75	0
OTU99	Arthropoda	Insecta	Lepidoptera	Crambidae	Musotiminae	Neurophyseta	Neurophyseta BioLep0506	90.59	8	1	1	87.50	0.00	458	30.79	0
OTU94								0.00	8	1	1	87.50	0.00	458	33.62	0
OTU95	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Lagriinae			91.62	8	1	1	87.50	0.00	458	44.76	0
OTU96	Arthropoda	Insecta	Lepidoptera	Tineidae				94.93	8	1	1	87.50	0.00	458	33.62	0
OTU97								0.00	8	1	1	87.50	0.00	458	34.5	0
OTU100	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.58	8	1	1	87.50	0.00	458	34.06	0
OTU110	Arthropoda	Insecta	Diptera					96.48	7	1	1	85.71	0.00	458	35.15	0
OTU111								0.00	7	1	1	85.71	0.00	458	33.19	0
OTU105	Arthropoda	Insecta	Diptera	Phoridae	Metopininae			95.16	7	1	1	85.71	0.00	458	36.46	0
OTU104	Arthropoda	Insecta	Diptera					97.13	7	1	1	85.71	0.00	458	39.74	0
OTU107								0.00	7	1	1	85.71	0.00	458	37.99	0
OTU106								0.00	7	1	1	85.71	0.00	458	34.28	0
OTU101								0.00	7	1	1	85.71	0.00	458	31.44	0
OTU103								0.00	7	1	1	85.71	0.00	458	34.72	0
OTU102	Arthropoda	Insecta	Diptera	Ceratopogonidae				95.38	7	1	1	85.71	0.00	458	33.84	0
OTU109	Arthropoda	Insecta	Coleoptera	Laemophloeidae				94.74	7	1	1	85.71	0.00	458	36.68	0
OTU108	Arthropoda	Insecta	Coleoptera	Scraptiidae				91.25	7	1	1	85.71	0.00	458	34.28	0
OTU121	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.13	6	1	1	83.33	0.00	458	34.72	0
OTU120	Arthropoda	Insecta	Hemiptera	Cicadellidae	Cicadellinae	Ladoffa	Ladoffa elauta	92.40	6	1	1	83.33	0.00	458	30.57	0
OTU116								0.00	6	1	1	83.33	0.00	459	28.1	0
OTU117								0.00	6	1	1	83.33	0.00	458	34.93	0
OTU114	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Semaeopus	Semaeopus sp. 21YB	90.37	6	1	1	83.33	0.00	458	29.26	0
OTU115	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	6	1	1	83.33	0.00	458	33.84	0
OTU112								0.00	6	1	1	83.33	0.00	458	40.61	0
OTU113								0.00	6	1	1	83.33	0.00	458	31.88	0
OTU118								0.00	6	1	1	83.33	0.00	458	26.42	0
OTU119	Arthropoda	Insecta	Diptera					94.49	6	1	1	83.33	0.00	458	40.61	0
OTU130	Arthropoda	Insecta	Diptera					93.60	5	1	1	80.00	0.00	453	26.49	0
OTU131	Arthropoda	Insecta	Lepidoptera	Stathmopodidae		Stathmopoda		91.25	5	1	1	80.00	0.00	458	31.66	0
OTU132	Arthropoda	Insecta	Lepidoptera					96.69	5	1	1	80.00	0.00	458	32.53	0
OTU133	Arthropoda	Insecta	Diptera	Phoridae				97.80	5	1	1	80.00	0.00	458	33.84	0
OTU134	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.63	5	1	1	80.00	0.00	459	26.58	0
OTU135	Arthropoda	Insecta	Lepidoptera	Blastobasidae	Blastobasinae	Hypatopa	Hypatopa n. sp.	91.03	5	1	1	80.00	0.00	458	34.72	0
OTU136								0.00	5	1	1	80.00	0.00	458	33.62	0
OTU137	Arthropoda	Insecta	Diptera	Cecidomyiidae				95.60	5	1	1	80.00	0.00	458	26.86	0
OTU138	Arthropoda	Insecta	Diptera	Lauxaniidae				94.96	5	1	1	80.00	0.00	458	35.15	0
OTU139								0.00	5	1	1	80.00	0.00	354	38.7	0
OTU129	Arthropoda	Insecta	Lepidoptera	Crambidae				90.33	5	1	1	80.00	0.00	459	30.28	0
OTU128								0.00	5	1	1	80.00	0.00	458	31	0
OTU127								0.00	5	1	1	80.00	0.00	457	32.82	0
OTU126								0.00	5	1	1	80.00	0.00	458	40.17	0
OTU125	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.05	5	1	1	80.00	0.00	458	25.98	0
OTU124	Arthropoda	Insecta	Diptera	Phoridae				96.70	5	1	1	80.00	0.00	458	35.37	0
OTU123								0.00	5	1	1	80.00	0.00	458	36.46	0
OTU122	Arthropoda	Insecta	Coleoptera	Carabidae				97.80	5	1	1	80.00	0.00	458	31.88	0
OTU150								0.00	5	1	1	80.00	0.00	458	32.1	0
OTU149	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	5	1	1	80.00	0.00	458	37.55	0
OTU148	Arthropoda	Insecta	Blattodea	Cryptocercidae				94.59	5	1	1	80.00	0.00	458	41.7	0
OTU141	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.12	5	1	1	80.00	0.00	457	26.26	0
OTU140								0.00	5	1	1	80.00	0.00	458	31.88	0
OTU143								0.00	5	1	1	80.00	0.00	404	28.71	0
OTU142	Arthropoda	Insecta	Diptera					91.19	5	1	1	80.00	0.00	458	40.39	0
OTU145	Arthropoda	Insecta	Lepidoptera	Opostegidae		oposBioLep01	oposBioLep01 BioLep01	92.78	5	1	1	80.00	0.00	458	28.17	0
OTU144	Arthropoda	Insecta	Lepidoptera	Noctuidae	Heliothinae	Chloridea	Chloridea virescens	97.58	5	1	1	80.00	0.00	457	28.67	0
OTU147	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.78	5	1	1	80.00	0.00	457	34.14	0
OTU146	Arthropoda	Insecta	Neuroptera	Mantispidae	Mantispinae	Leptomantispa	Leptomantispa antillesensis	90.59	5	1	1	80.00	0.00	458	32.31	0
