OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU25	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Scarabaeinae	Copris	Copris brevicornis	97.59	29	2	2	93.10	0.00	457.83	33.64	0
OTU24	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			94.29	29	1	1	96.55	0.00	458	32.31	0
OTU26								0.00	29	2	1	93.10	50.00	457.76	37.14	0
OTU28	Arthropoda	Insecta	Lepidoptera	Crambidae				90.59	27	3	3	88.89	0.00	458.41	31.41	0
OTU27								0.00	27	1	1	96.30	0.00	458	35.15	0
OTU30	Arthropoda	Insecta	Coleoptera	Carabidae				96.70	25	2	2	92.00	0.00	457.6	30.38	0
OTU29	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	25	4	4	84.00	0.00	457.08	32.93	0
OTU31	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	24	1	1	95.83	0.00	458	34.28	0
OTU32								0.00	23	2	1	91.30	50.00	457.65	37.51	0
OTU33								0.00	22	1	1	95.45	0.00	276	42.39	0
OTU34	Arthropoda	Insecta	Diptera					96.25	21	1	1	95.24	0.00	458	39.52	0
OTU35	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea		96.94	20	3	3	85.00	0.00	457.75	32.33	0
OTU36	Arthropoda	Insecta	Diptera	Cecidomyiidae				96.69	19	2	2	89.47	0.00	457.68	26.87	0
OTU38	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	18	2	2	88.89	0.00	457.72	27.96	0
OTU39	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae	Letis	Letis hypnois	91.47	18	2	2	88.89	0.00	457.28	33.68	0
OTU37	Arthropoda	Insecta	Lepidoptera					96.91	18	1	1	94.44	0.00	457	33.48	0
OTU41	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus		97.37	17	2	2	88.24	0.00	458	33.25	0
OTU40								0.00	17	3	1	82.35	66.67	253.53	34.07	0
OTU45	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.67	16	3	3	81.25	0.00	388.63	34.05	0
OTU44								0.00	16	2	1	87.50	50.00	458.31	39.34	0
OTU43								0.00	16	1	1	93.75	0.00	458	37.12	0
OTU42	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	96.93	16	1	1	93.75	0.00	458	32.53	0
OTU48								0.00	15	1	1	93.33	0.00	458	33.84	0
OTU47	Arthropoda	Insecta	Diptera					95.59	15	2	2	86.67	0.00	458	40.44	0
OTU46	Arthropoda	Insecta	Psocodea	Cladiopsocidae				92.11	15	2	2	86.67	0.00	458.33	38.18	0
OTU49	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Semaeopus	Semaeopus deflexa	94.75	14	1	1	92.86	0.00	458	31.22	0
OTU50	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	14	1	1	92.86	0.00	458	37.34	0
OTU51	Arthropoda	Insecta	Lepidoptera					95.81	14	1	1	92.86	0.00	458	31	0
OTU52	Arthropoda	Insecta	Diptera					95.59	13	1	1	92.31	0.00	458	40.39	0
OTU53								0.00	13	2	1	84.62	50.00	457.54	32.13	0
OTU54	Arthropoda	Insecta	Hymenoptera					92.95	13	1	1	92.31	0.00	458	27.07	0
OTU55	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	Carpelimus bilineatus	90.81	13	1	1	92.31	0.00	458	33.19	0
OTU58								0.00	12	1	1	91.67	0.00	458	29.48	0
OTU59	Arthropoda	Insecta	Coleoptera	Scraptiidae				91.25	12	1	1	91.67	0.00	458	34.28	0
OTU56								0.00	12	2	1	83.33	50.00	458	33.62	0
OTU57								0.00	12	2	1	83.33	50.00	457.5	39.34	0
OTU61								0.00	11	1	1	90.91	0.00	458	38.65	0
OTU60								0.00	11	1	1	90.91	0.00	458	38.86	0
OTU62	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	11	1	1	90.91	0.00	458	31	0
OTU63	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.27	10	2	2	80.00	0.00	458	35.92	0
OTU65								0.00	10	1	1	90.00	0.00	458	40.61	0
OTU64	Arthropoda	Insecta	Lepidoptera					94.31	10	1	1	90.00	0.00	458	32.31	0
OTU66	Arthropoda	Insecta	Coleoptera	Chelonariidae				95.15	10	1	1	90.00	0.00	458	36.03	0
OTU67								0.00	9	1	1	88.89	0.00	458	32.97	0
OTU69								0.00	9	1	1	88.89	0.00	458	35.15	0
OTU68								0.00	9	1	1	88.89	0.00	458	34.06	0
OTU72								0.00	8	1	1	87.50	0.00	458	34.28	0
OTU73	Arthropoda	Insecta	Diptera					97.13	8	1	1	87.50	0.00	458	39.74	0
OTU70								0.00	8	1	1	87.50	0.00	458	33.19	0
OTU71								0.00	8	1	1	87.50	0.00	387	33.59	0
OTU74	Arthropoda	Insecta	Lepidoptera	Tineidae				90.81	8	1	1	87.50	0.00	458	31.66	0
OTU75								0.00	8	1	1	87.50	0.00	458	39.08	0
OTU76	Arthropoda	Insecta	Lepidoptera	Geometridae	Ennominae	Opisthoxia	Opisthoxia sp. 1YB	97.59	7	1	1	85.71	0.00	458	29.48	0
OTU77	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga densata	97.30	7	1	1	85.71	0.00	457	37.2	0
OTU78								0.00	7	1	1	85.71	0.00	458	40.17	0
OTU79								0.00	7	1	1	85.71	0.00	458	33.41	0
OTU83								0.00	6	1	1	83.33	0.00	457	36.32	0
OTU82	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilioninae	Papilio	Papilio maackii ssp CBGPFLC_00067	90.39	6	1	1	83.33	0.00	458	30.13	0
OTU81	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	6	1	1	83.33	0.00	458	31.44	0
OTU80	Arthropoda	Insecta	Diptera	Cecidomyiidae				95.15	6	1	1	83.33	0.00	458	29.48	0
OTU87	Arthropoda	Insecta	Diptera					92.29	6	1	1	83.33	0.00	458	40.39	0
OTU86	Arthropoda	Insecta	Lepidoptera	Crambidae	Scopariinae	Scoparia		91.03	6	1	1	83.33	0.00	458	31	0
OTU85	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	phyMalaise01	phyMalaise01 Malaise4971	96.64	6	1	1	83.33	0.00	458	32.31	0
OTU84	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.58	6	1	1	83.33	0.00	458	25.98	0
OTU88	Arthropoda	Insecta	Coleoptera	Elateridae	Agrypninae	Lycoreus	Lycoreus suturalisAS2	97.15	6	1	1	83.33	0.00	458	40.61	0
OTU89								0.00	5	1	1	80.00	0.00	458	34.06	0
OTU98	Arthropoda	Insecta	Coleoptera	Carabidae				90.57	5	1	1	80.00	0.00	457	36.98	0
OTU99	Arthropoda	Insecta	Neuroptera	Mantispidae	Symphrasinae	Trichoscelia	Trichoscelia varia	92.56	5	1	1	80.00	0.00	457	32.82	0
OTU94	Arthropoda	Insecta	Coleoptera	Eupsilobiidae				97.79	5	1	1	80.00	0.00	458	35.37	0
OTU95	Arthropoda	Insecta	Diptera	Phoridae				97.58	5	1	1	80.00	0.00	458	33.84	0
OTU96	Arthropoda	Insecta	Diptera					97.57	5	1	1	80.00	0.00	458	31.44	0
OTU97	Arthropoda	Insecta	Lepidoptera	Erebidae				95.82	5	1	1	80.00	0.00	458	30.13	0
OTU90								0.00	5	1	1	80.00	0.00	458	44.32	0
OTU91								0.00	5	1	1	80.00	0.00	458	25.33	0
OTU92	Arthropoda	Insecta	Diptera	Phoridae				96.70	5	1	1	80.00	0.00	458	35.37	0
OTU93	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Euprosterna	Euprosterna hosia	97.81	5	1	1	80.00	0.00	459	30.28	0
OTU101								0.00	5	1	1	80.00	0.00	458	33.19	0
OTU100	Arthropoda	Insecta	Diptera					92.35	5	1	1	80.00	0.00	392	39.8	0
