OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1								0.00	1518	35	1	97.69	97.14	457.55	40.63	0
OTU2	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.58	1234	31	31	97.49	0.00	458.06	33.83	0
OTU3	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Euprosterna	Euprosterna hosia	97.81	901	17	17	98.11	0.00	458.48	30.32	0
OTU4	Arthropoda	Insecta	Lepidoptera	Limacodidae				95.15	586	34	34	94.20	0.00	430.76	30.03	0
OTU5	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	284	16	16	94.37	0.00	457.11	33.53	0
OTU6	Arthropoda	Insecta	Blattodea	Blaberidae				96.05	193	8	8	95.85	0.00	457.82	35.29	0
OTU7	Arthropoda	Insecta	Lepidoptera	Cossidae	Hypoptinae	Langsdorfia	Langsdorfia luniferaDHJ03	96.92	154	4	4	97.40	0.00	457.81	34.5	0
OTU8	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep168	95.84	133	4	4	96.99	0.00	457.77	31.23	0
OTU9	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	113	6	6	94.69	0.00	457.89	32.32	0
OTU10								0.00	94	4	1	95.74	75.00	457.62	32.78	0
OTU11								0.00	90	3	1	96.67	66.67	457.77	38.42	0
OTU12	Arthropoda	Insecta	Blattodea	Ectobiidae				95.43	87	2	2	97.70	0.00	458	28.4	0
OTU13								0.00	80	8	1	90.00	87.50	457.66	37.88	0
OTU14	Arthropoda	Insecta	Lepidoptera					90.59	78	3	3	96.15	0.00	457.83	29.69	0
OTU15	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep5405	95.40	76	2	2	97.37	0.00	457.91	32.98	0
