OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.58	908	22	22	97.58	0.00	458.02	33.84	0
OTU2	Arthropoda	Insecta	Diptera	Calliphoridae				97.36	851	22	22	97.41	0.00	457.58	35.61	0
OTU3	Arthropoda	Insecta	Blattodea	Ectobiidae				97.81	362	10	10	97.24	0.00	457.75	38.23	0
OTU4	Arthropoda	Insecta	Lepidoptera	Limacodidae				94.93	263	11	11	95.82	0.00	450.32	29.71	0
OTU5	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.81	239	7	7	97.07	0.00	458.1	34.17	0
OTU6	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes Poole09	96.49	224	6	6	97.32	0.00	457.9	31.67	0
OTU7	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Euprosterna	Euprosterna hosia	97.81	221	9	9	95.93	0.00	458.4	30.33	0
OTU8								0.00	180	8	1	95.56	87.50	457.24	45.19	0
OTU9	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.27	170	10	10	94.12	0.00	457.39	39.66	0
OTU10	Arthropoda	Insecta	Diptera					96.25	169	4	4	97.63	0.00	458.04	39.53	0
OTU11	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	148	4	4	97.30	0.00	457.82	32.32	0
OTU12	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep168	95.84	142	8	8	94.37	0.00	457.46	31.24	0
OTU13								0.00	90	3	1	96.67	66.67	458.01	33.84	0
OTU14	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	phyBioLep01	phyBioLep01 BioLep3631	93.22	76	4	4	94.74	0.00	457.83	29.92	0
OTU15								0.00	68	5	1	92.65	80.00	457.91	37.99	0
OTU16	Arthropoda	Insecta	Lepidoptera					90.33	63	2	2	96.83	0.00	457.89	30.36	0
OTU17	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.36	57	3	3	94.74	0.00	458	26.88	0
OTU18								0.00	51	3	1	94.12	66.67	458.06	35.2	0
OTU19	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Dichomeridinae	Dichomeris	Dichomeris Janzen376	96.05	48	3	3	93.75	0.00	458	32.53	0
OTU20								0.00	45	2	1	95.56	50.00	457.6	38.24	0
OTU21	Arthropoda	Insecta	Blattodea	Blaberidae				95.84	41	2	2	95.12	0.00	457.8	35.17	0
OTU23	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			96.71	38	4	4	89.47	0.00	457.45	29.18	0
OTU22	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	38	4	4	89.47	0.00	456.89	32.91	0
OTU25	Arthropoda	Insecta	Diptera					94.71	35	1	1	97.14	0.00	458	40.83	0
OTU24								0.00	35	4	1	88.57	75.00	458.09	37.55	0
OTU26								0.00	32	4	1	87.50	75.00	458	39.22	0
OTU28								0.00	31	4	1	87.10	75.00	457.87	39.31	0
OTU27	Arthropoda	Insecta	Coleoptera	Staphylinidae	Pselaphinae			96.92	31	4	4	87.10	0.00	457.81	32.55	0
OTU29	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.97	30	3	3	90.00	0.00	457.47	27.11	0
OTU30	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.59	28	4	4	85.71	0.00	457.32	33.91	0
OTU31	Arthropoda	Insecta	Psocodea	Psocidae				92.01	27	1	1	96.30	0.00	458	33.41	0
OTU32	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Stenoma		97.58	25	3	3	88.00	0.00	457.76	34.03	0
OTU34								0.00	21	1	1	95.24	0.00	217	37.33	0
OTU33								0.00	21	2	1	90.48	50.00	458.33	32.15	0
OTU35								0.00	18	1	1	94.44	0.00	458	35.37	0
OTU36	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	17	1	1	94.12	0.00	458	31	0
OTU38	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea		96.94	15	2	2	86.67	0.00	458	32.2	0
OTU39								0.00	15	1	1	93.33	0.00	458	41.05	0
OTU37	Arthropoda	Insecta	Lepidoptera					95.81	15	2	2	86.67	0.00	458.67	30.01	0
OTU42								0.00	14	1	1	92.86	0.00	458	33.84	0
OTU41	Arthropoda	Insecta	Blattodea	Ectobiidae				97.80	14	2	2	85.71	0.00	455.64	38.19	0
OTU40								0.00	14	1	1	92.86	0.00	458	32.1	0
OTU45								0.00	13	2	1	84.62	50.00	198.77	35.22	0
OTU44								0.00	13	1	1	92.31	0.00	458	34.72	0
OTU43	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga panamana	90.15	13	1	1	92.31	0.00	458	35.37	0
OTU47	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	12	2	2	83.33	0.00	458.42	31.41	0
OTU46	Arthropoda	Insecta	Diptera					95.59	12	2	2	83.33	0.00	458.5	40.89	0
OTU49								0.00	11	1	1	90.91	0.00	458	40.39	0
OTU48	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	11	1	1	90.91	0.00	457	33.48	0
OTU50	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.62	11	1	1	90.91	0.00	458	30.79	0
OTU51	Arthropoda	Insecta	Lepidoptera	Noctuidae				93.00	11	1	1	90.91	0.00	458	29.69	0
OTU52	Arthropoda	Insecta	Blattodea	Cryptocercidae				94.59	11	1	1	90.91	0.00	458	41.7	0
OTU53								0.00	10	1	1	90.00	0.00	458	38.21	0
OTU54	Arthropoda	Insecta	Hemiptera	Derbidae		Oropuna		96.26	10	1	1	90.00	0.00	458	31.44	0
OTU55	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.69	10	1	1	90.00	0.00	455	25.05	0
OTU56	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	10	1	1	90.00	0.00	458	34.28	0
OTU58	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	phyBioLep01	phyBioLep01 BioLep207	94.75	9	1	1	88.89	0.00	458	32.75	0
OTU57								0.00	9	1	1	88.89	0.00	458	35.15	0
OTU61	Arthropoda	Insecta	Hemiptera					90.35	8	1	1	87.50	0.00	458	34.72	0
OTU60	Arthropoda	Insecta	Lepidoptera	Tineidae				96.92	8	1	1	87.50	0.00	458	29.26	0
OTU63	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.39	8	1	1	87.50	0.00	458	32.75	0
OTU62	Arthropoda	Insecta	Diptera	Chironomidae				96.01	8	1	1	87.50	0.00	458	32.97	0
OTU65	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Phaneropterinae	Microcentrum		97.57	8	1	1	87.50	0.00	458	41.27	0
OTU64								0.00	8	1	1	87.50	0.00	458	30.79	0
OTU59								0.00	8	1	1	87.50	0.00	276	42.39	0
OTU67								0.00	7	1	1	85.71	0.00	459	35.29	0
OTU66	Arthropoda	Insecta	Coleoptera	Dytiscidae				90.97	7	1	1	85.71	0.00	458	36.9	0
OTU69	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Plebejus	Plebejus sarta	90.61	7	1	1	85.71	0.00	458	30.13	0
OTU68	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga densata	91.93	7	1	1	85.71	0.00	458	39.08	0
OTU72	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	7	1	1	85.71	0.00	458	37.34	0
OTU70								0.00	7	1	1	85.71	0.00	458	32.75	0
OTU71	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acontiinae	Nanamonodes	Nanamonodes sp.	93.65	7	1	1	85.71	0.00	458	30.35	0
OTU83								0.00	6	1	1	83.33	0.00	245	31.02	0
OTU82								0.00	6	1	1	83.33	0.00	458	38.43	0
OTU81								0.00	6	1	1	83.33	0.00	458	35.15	0
OTU80	Arthropoda	Insecta	Coleoptera	Latridiidae				94.52	6	1	1	83.33	0.00	457	30.63	0
OTU85	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.35	6	1	1	83.33	0.00	458	44.1	0
OTU84								0.00	6	1	1	83.33	0.00	458	35.15	0
OTU73	Arthropoda	Insecta	Diptera	Phoridae				92.11	6	1	1	83.33	0.00	458	32.31	0
OTU76								0.00	6	1	1	83.33	0.00	458	34.72	0
OTU77								0.00	6	1	1	83.33	0.00	458	35.15	0
OTU74	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.47	6	1	1	83.33	0.00	458	33.62	0
OTU75	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	96.93	6	1	1	83.33	0.00	458	32.53	0
OTU78	Arthropoda	Insecta	Lepidoptera	Tineidae				93.98	6	1	1	83.33	0.00	458	32.53	0
OTU79	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.42	6	1	1	83.33	0.00	458	26.42	0
OTU87	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	acroBioLep01	acroBioLep01 BioLep18	94.97	5	1	1	80.00	0.00	458	35.81	0
OTU86								0.00	5	1	1	80.00	0.00	458	40.17	0
OTU89								0.00	5	1	1	80.00	0.00	458	34.93	0
OTU88								0.00	5	1	1	80.00	0.00	112	27.68	0
OTU98								0.00	5	1	1	80.00	0.00	458	37.55	0
OTU99	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep168	95.83	5	1	1	80.00	0.00	457	31.07	0
OTU94	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	96.27	5	1	1	80.00	0.00	458	33.62	0
OTU95	Arthropoda	Insecta	Lepidoptera					97.09	5	1	1	80.00	0.00	458	29.04	0
OTU96								0.00	5	1	1	80.00	0.00	458	38.21	0
OTU97	Arthropoda	Insecta	Diptera					90.31	5	1	1	80.00	0.00	458	41.05	0
OTU90	Arthropoda	Insecta	Lepidoptera					97.36	5	1	1	80.00	0.00	458	29.48	0
OTU91								0.00	5	1	1	80.00	0.00	442	34.62	0
OTU92	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.21	5	1	1	80.00	0.00	458	25.33	0
OTU93	Arthropoda	Insecta	Lepidoptera	Erebidae	Catocalinae			90.37	5	1	1	80.00	0.00	458	29.91	0
OTU101								0.00	5	1	1	80.00	0.00	458	34.93	0
OTU100	Arthropoda	Insecta	Diptera	Keroplatidae				92.54	5	1	1	80.00	0.00	457	29.98	0
OTU102	Arthropoda	Insecta	Diptera	Cecidomyiidae				91.90	5	1	1	80.00	0.00	458	25.55	0
