OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU28	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.62	79	5	5	93.67	0.00	457.81	30.95	0
OTU27								0.00	79	4	1	94.94	75.00	458.18	35.6	0
OTU29	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota sp	96.49	70	8	8	88.57	0.00	460.29	39.2	0
OTU30								0.00	66	4	1	93.94	75.00	458.03	44.34	0
OTU31	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.59	62	4	4	93.55	0.00	458.15	33.61	0
OTU32								0.00	61	3	1	95.08	66.67	457.98	34.06	0
OTU33	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acontiinae	Chalenata	Chalenata Poole01	96.71	54	2	2	96.30	0.00	457.91	31.45	0
OTU34	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	52	3	3	94.23	0.00	458	33.84	0
OTU35	Arthropoda	Insecta	Lepidoptera	Nepticulidae				96.91	51	4	4	92.16	0.00	459.04	32.51	0
OTU36	Arthropoda	Insecta	Diptera					96.25	50	1	1	98.00	0.00	458	39.52	0
OTU37	Arthropoda	Insecta	Lepidoptera	Elachistidae	Agonoxeninae	agoMalaise01	agoMalaise01 Malaise5228	93.22	49	1	1	97.96	0.00	458	33.62	0
OTU38	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.71	48	2	2	95.83	0.00	457.83	34.73	0
OTU39								0.00	48	3	1	93.75	66.67	458	34	0
OTU40	Arthropoda	Insecta	Orthoptera	Trigonidiidae				97.36	46	2	2	95.65	0.00	457.83	36.26	0
OTU41	Arthropoda	Insecta	Coleoptera	Leiodidae				95.20	43	2	2	95.35	0.00	457.26	30.45	0
OTU42	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.05	42	4	4	90.48	0.00	458	36.04	0
OTU44	Arthropoda	Insecta	Lepidoptera					97.15	41	4	4	90.24	0.00	457.17	28.65	0
OTU43	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.36	41	3	3	92.68	0.00	458	26.8	0
OTU45	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	38	3	3	92.11	0.00	457.87	38.41	0
OTU47	Arthropoda	Insecta	Lepidoptera	Tineidae				95.37	37	3	3	91.89	0.00	458	33.23	0
OTU46	Arthropoda	Insecta	Diptera	Phoridae				92.11	37	3	3	91.89	0.00	457.49	32.35	0
OTU48	Arthropoda	Insecta	Lepidoptera					94.73	36	3	3	91.67	0.00	457.81	36.74	0
OTU49	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha Janzen197	92.78	35	1	1	97.14	0.00	458	32.1	0
OTU50	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	35	2	2	94.29	0.00	457.8	37.35	0
OTU51								0.00	34	3	1	91.18	66.67	457.68	39.33	0
OTU52	Arthropoda	Pauropoda						91.52	33	4	4	87.88	0.00	415.52	24.78	0
OTU53	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Sanys	Sanys Poole01	91.25	31	1	1	96.77	0.00	458	31.88	0
OTU54	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	29	1	1	96.55	0.00	458	37.99	0
OTU55	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	acroBioLep01	acroBioLep01 BioLep18	95.62	28	2	2	92.86	0.00	457.64	35.62	0
OTU56	Arthropoda	Insecta	Hemiptera	Derbidae		Oropuna		96.04	28	1	1	96.43	0.00	458	31.66	0
OTU58								0.00	27	1	1	96.30	0.00	458	41.05	0
OTU59	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.78	27	3	3	88.89	0.00	457.7	34.14	0
OTU57	Arthropoda	Insecta	Coleoptera	Chelonariidae				95.15	27	3	3	88.89	0.00	457.78	36.09	0
OTU60								0.00	25	1	1	96.00	0.00	458	38.65	0
OTU61								0.00	24	1	1	95.83	0.00	458	29.48	0
OTU62	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.49	23	2	2	91.30	0.00	457.74	36.05	0
OTU63	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	22	2	2	90.91	0.00	458.82	31.39	0
OTU65	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga morganellaASolis02	97.80	22	2	2	90.91	0.00	457.5	38.8	0
OTU64	Arthropoda	Insecta	Lepidoptera	Tineidae				93.72	22	2	2	90.91	0.00	457.68	32.77	0
OTU67	Arthropoda	Insecta	Diptera	Sphaeroceridae	Limosininae	Archiceroptera	Archiceroptera highhells_SP	95.19	22	2	2	90.91	0.00	457.77	36.92	0
OTU66	Arthropoda	Insecta	Blattodea					94.27	22	2	2	90.91	0.00	457.64	30.81	0
OTU69	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	20	1	1	95.00	0.00	458	27.07	0
OTU68	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Scarabaeinae	Copris	Copris brevicornis	97.59	20	2	2	90.00	0.00	458.25	33.61	0
OTU72								0.00	19	1	1	94.74	0.00	458	35.59	0
OTU70	Arthropoda	Insecta	Lepidoptera					90.81	19	1	1	94.74	0.00	458	29.91	0
OTU71								0.00	19	1	1	94.74	0.00	458	43.23	0
OTU73								0.00	18	2	1	88.89	50.00	458.28	39.5	0
OTU74	Arthropoda	Insecta	Coleoptera	Scraptiidae				91.25	18	2	2	88.89	0.00	458.33	34.25	0
OTU76	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga sp	96.32	17	2	2	88.24	0.00	458.59	38.29	0
OTU75								0.00	17	2	1	88.24	50.00	458.35	33.02	0
OTU82	Arthropoda	Insecta	Blattodea	Termitidae	Apicotermitinae	Patawatermes	Patawatermes nigripunctatus	90.37	16	2	2	87.50	0.00	458	43.6	0
OTU81	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	16	1	1	93.75	0.00	458	27.95	0
OTU80								0.00	16	2	1	87.50	50.00	457.44	36.51	0
OTU77								0.00	16	1	1	93.75	0.00	458	39.3	0
OTU78								0.00	16	1	1	93.75	0.00	458	34.72	0
OTU79	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01		97.35	16	1	1	93.75	0.00	458	33.84	0
OTU83	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Lagriinae			91.36	15	1	1	93.33	0.00	458	45.2	0
OTU84								0.00	15	1	1	93.33	0.00	458	40.61	0
OTU87	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiinae	Dasineura		91.19	14	1	1	92.86	0.00	458	26.64	0
OTU86	Arthropoda	Insecta	Diptera	Milichiidae	Phyllomyzinae	Phyllomyza		97.36	14	1	1	92.86	0.00	458	28.82	0
OTU85	Arthropoda	Insecta	Diptera					94.29	14	2	2	85.71	0.00	458.43	31.51	0
OTU89								0.00	14	1	1	92.86	0.00	458	35.81	0
OTU88								0.00	14	1	1	92.86	0.00	458	34.72	0
OTU90								0.00	14	1	1	92.86	0.00	458	27.73	0
OTU91								0.00	14	2	1	85.71	50.00	457.64	30.81	0
OTU92	Arthropoda	Insecta	Diptera					95.81	13	1	1	92.31	0.00	458	40.61	0
OTU93	Arthropoda	Insecta	Hemiptera					94.51	13	1	1	92.31	0.00	458	32.97	0
OTU98								0.00	12	1	1	91.67	0.00	458	31.66	0
OTU99								0.00	12	1	1	91.67	0.00	458	36.03	0
OTU94	Arthropoda	Insecta	Diptera					94.27	12	1	1	91.67	0.00	458	37.99	0
OTU95	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.41	12	1	1	91.67	0.00	458	25.98	0
OTU96								0.00	12	1	1	91.67	0.00	458	37.12	0
OTU97	Arthropoda	Insecta	Blattodea	Cryptocercidae				94.33	12	2	2	83.33	0.00	457.5	41.42	0
OTU101	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.39	12	1	1	91.67	0.00	458	32.75	0
OTU100	Arthropoda	Insecta	Diptera	Chironomidae	Tanypodinae	Thienemannimyia	Thienemannimyia sp. 9XL	90.37	12	1	1	91.67	0.00	458	32.97	0
OTU102								0.00	12	1	1	91.67	0.00	458	32.97	0
OTU105	Arthropoda	Insecta	Lepidoptera	Crambidae	Spilomelinae	Diaphania	Diaphania sp. 15YB	92.12	11	1	1	90.91	0.00	458	30.35	0
OTU104	Arthropoda	Insecta	Diptera	Chironomidae				96.48	11	1	1	90.91	0.00	456	34.21	0
OTU107	Arthropoda	Insecta	Coleoptera					94.05	11	2	2	81.82	0.00	458.55	32.06	0
OTU106								0.00	11	2	1	81.82	50.00	457.45	31.04	0
OTU103								0.00	11	2	1	81.82	50.00	383.91	38.22	0
OTU108	Arthropoda	Insecta	Diptera					95.15	11	1	1	90.91	0.00	458	40.17	0
OTU116	Arthropoda	Insecta	Diptera	Stratiomyidae				97.81	10	1	1	90.00	0.00	458	34.72	0
OTU114								0.00	10	1	1	90.00	0.00	458	27.51	0
OTU115	Arthropoda	Insecta	Diptera	Chironomidae				97.57	10	1	1	90.00	0.00	458	36.03	0
OTU112	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	95.16	10	2	2	80.00	0.00	456.5	36.91	0
OTU113	Arthropoda	Insecta	Coleoptera					97.29	10	1	1	90.00	0.00	458	36.68	0
OTU110								0.00	10	1	1	90.00	0.00	458	30.79	0
OTU111	Arthropoda	Insecta	Diptera	Chironomidae				96.01	10	1	1	90.00	0.00	458	32.97	0
OTU109	Arthropoda	Insecta	Coleoptera	Mycteridae	Eurypinae			97.80	10	1	1	90.00	0.00	459	38.34	0
OTU117								0.00	9	1	1	88.89	0.00	452	30.97	0
OTU118								0.00	9	1	1	88.89	0.00	458	35.81	0
OTU122								0.00	8	1	1	87.50	0.00	458	34.72	0
OTU121								0.00	8	1	1	87.50	0.00	458	31.44	0
OTU120	Arthropoda	Insecta	Diptera					97.79	8	1	1	87.50	0.00	458	36.9	0
OTU119	Arthropoda	Insecta	Hemiptera	Flatidae				96.93	8	1	1	87.50	0.00	458	29.69	0
OTU130	Arthropoda	Insecta	Diptera					91.85	7	1	1	85.71	0.00	457	39.61	0
OTU131	Arthropoda	Insecta	Diptera	Cecidomyiidae				91.90	7	1	1	85.71	0.00	458	25.55	0
OTU132	Arthropoda	Insecta	Lepidoptera					96.70	7	1	1	85.71	0.00	458	29.26	0
OTU133								0.00	7	1	1	85.71	0.00	461	31.67	0
OTU134	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	7	1	1	85.71	0.00	458	31	0
OTU135	Arthropoda	Insecta	Lepidoptera	Noctuidae	Amphipyrinae	Cropia	Cropia cedica	91.25	7	1	1	85.71	0.00	458	32.53	0
OTU136								0.00	7	1	1	85.71	0.00	458	37.99	0
OTU129								0.00	7	1	1	85.71	0.00	457	33.04	0
OTU128	Arthropoda	Insecta	Diptera	Ceratopogonidae				93.86	7	1	1	85.71	0.00	458	37.77	0
OTU127								0.00	7	1	1	85.71	0.00	458	37.55	0
OTU126	Arthropoda	Insecta	Coleoptera	Corylophidae				94.08	7	1	1	85.71	0.00	458	34.28	0
OTU125	Arthropoda	Insecta	Hemiptera	Flatidae	Flatoidinae	Flatoidinus	Flatoidinus spinosus	95.62	7	1	1	85.71	0.00	458	34.93	0
OTU124								0.00	7	1	1	85.71	0.00	458	36.24	0
OTU123	Arthropoda	Insecta	Lepidoptera	Crambidae	Spilomelinae	Palpita		90.15	7	1	1	85.71	0.00	458	30.13	0
OTU137								0.00	6	1	1	83.33	0.00	413	34.87	0
OTU138								0.00	6	1	1	83.33	0.00	458	39.3	0
OTU139	Arthropoda	Insecta	Hemiptera					95.81	6	1	1	83.33	0.00	458	33.84	0
OTU152	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.05	6	1	1	83.33	0.00	458	25.98	0
OTU150								0.00	6	1	1	83.33	0.00	458	32.1	0
OTU151	Arthropoda	Insecta	Coleoptera	Curculionidae	Entiminae			95.36	6	1	1	83.33	0.00	455	40.88	0
OTU149	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Perola	Perola aenea	93.20	6	1	1	83.33	0.00	458	32.31	0
OTU148	Arthropoda	Insecta	Lepidoptera					91.19	6	1	1	83.33	0.00	458	32.75	0
OTU141	Arthropoda	Insecta	Hemiptera					96.92	6	1	1	83.33	0.00	458	32.75	0
OTU140	Arthropoda	Insecta	Diptera	Dolichopodidae				94.31	6	1	1	83.33	0.00	458	38.21	0
OTU143	Arthropoda	Insecta	Psocodea	Cladiopsocidae				92.11	6	1	1	83.33	0.00	458	38.21	0
OTU142								0.00	6	1	1	83.33	0.00	458	32.97	0
OTU145								0.00	6	1	1	83.33	0.00	244	38.11	0
OTU144								0.00	6	1	1	83.33	0.00	297	36.7	0
OTU147								0.00	6	1	1	83.33	0.00	458	35.15	0
OTU146								0.00	6	1	1	83.33	0.00	452	33.85	0
OTU158	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.14	5	1	1	80.00	0.00	458	25.55	0
OTU159	Arthropoda	Insecta	Coleoptera					90.17	5	1	1	80.00	0.00	458	34.06	0
OTU153	Arthropoda	Insecta	Lepidoptera	Geometridae	Ennominae	Pyrinia	Pyrinia helvaria	95.19	5	1	1	80.00	0.00	458	29.26	0
OTU156	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.13	5	1	1	80.00	0.00	458	34.5	0
OTU157								0.00	5	1	1	80.00	0.00	458	36.24	0
OTU154								0.00	5	1	1	80.00	0.00	458	34.93	0
OTU155	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalinae	Notiobia	Notiobia sp2	97.59	5	1	1	80.00	0.00	458	30.79	0
OTU170								0.00	5	1	1	80.00	0.00	458	41.05	0
OTU163	Arthropoda	Insecta	Hymenoptera	Braconidae	Hormiinae	Hormius	Hormius Malaise3010	96.91	5	1	1	80.00	0.00	459	23.97	0
OTU162	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalinae	Stenognathus	Stenognathus quadricollis	97.81	5	1	1	80.00	0.00	458	31.22	0
OTU161								0.00	5	1	1	80.00	0.00	458	38.65	0
OTU160	Arthropoda	Insecta	Coleoptera					97.81	5	1	1	80.00	0.00	458	34.93	0
OTU167	Arthropoda	Insecta	Lepidoptera					97.79	5	1	1	80.00	0.00	457	29.76	0
OTU166	Arthropoda	Insecta	Coleoptera	Carabidae	Trechinae	Micratopus	Micratopus insularis	96.71	5	1	1	80.00	0.00	458	31.44	0
OTU165	Arthropoda	Insecta	Diptera					94.49	5	1	1	80.00	0.00	458	30.35	0
OTU164								0.00	5	1	1	80.00	0.00	458	34.28	0
OTU169	Arthropoda	Insecta	Lepidoptera					90.11	5	1	1	80.00	0.00	458	30.57	0
OTU168	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Tetradonia	Tetradonia cf. marginalis	95.62	5	1	1	80.00	0.00	458	32.97	0
