OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU27	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Scarabaeinae	Copris	Copris brevicornis	97.59	14	1	1	92.86	0.00	458	33.62	0
OTU26	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	phyBioLep01	phyBioLep01 BioLep725	96.71	14	2	2	85.71	0.00	457.5	31.04	0
OTU30	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			94.29	13	1	1	92.31	0.00	458	32.31	0
OTU31	Arthropoda	Insecta	Diptera	Cecidomyiidae				96.69	13	2	2	84.62	0.00	457.38	26.89	0
OTU29								0.00	13	1	1	92.31	0.00	458	37.12	0
OTU34	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	12	2	2	83.33	0.00	457.42	27.98	0
OTU32								0.00	12	2	1	83.33	50.00	457.5	37.16	0
OTU33	Arthropoda	Insecta	Diptera					96.25	12	1	1	91.67	0.00	458	39.52	0
OTU36	Arthropoda	Insecta	Psocodea	Cladiopsocidae				92.11	11	1	1	90.91	0.00	458	38.21	0
OTU37	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Macronematinae	Leptonema	Leptonema sinuatum	97.15	11	1	1	90.91	0.00	458	38.65	0
OTU35	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	96.93	11	1	1	90.91	0.00	458	32.53	0
OTU38	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			97.14	10	1	1	90.00	0.00	458	34.5	0
OTU39								0.00	10	2	1	80.00	50.00	458	39.3	0
OTU40								0.00	10	1	1	90.00	0.00	458	25.33	0
OTU41	Arthropoda	Insecta	Diptera					91.63	9	1	1	88.89	0.00	458	40.17	0
OTU46								0.00	8	1	1	87.50	0.00	458	34.28	0
OTU45								0.00	8	1	1	87.50	0.00	458	33.84	0
OTU44								0.00	8	1	1	87.50	0.00	458	35.15	0
OTU43	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae	Helia	Helia exsiccata	90.15	8	1	1	87.50	0.00	458	32.97	0
OTU42	Arthropoda	Insecta	Lepidoptera					96.91	8	1	1	87.50	0.00	457	33.48	0
OTU49	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga morganellaASolis02	97.79	7	1	1	85.71	0.00	456	38.82	0
OTU48	Arthropoda	Insecta	Hymenoptera					92.95	7	1	1	85.71	0.00	458	27.07	0
OTU47	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.27	7	1	1	85.71	0.00	458	35.59	0
OTU58	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	6	1	1	83.33	0.00	458	37.34	0
OTU50								0.00	6	1	1	83.33	0.00	457	36.32	0
OTU51								0.00	6	1	1	83.33	0.00	457	39.39	0
OTU52	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	phyBioLep01	phyBioLep01 BioLep3631	93.22	6	1	1	83.33	0.00	458	29.91	0
OTU53								0.00	6	1	1	83.33	0.00	458	38.86	0
OTU54	Arthropoda	Insecta	Lepidoptera	Tineidae				90.81	6	1	1	83.33	0.00	458	31.66	0
OTU56	Arthropoda	Insecta	Hemiptera	Cicadellidae	Cicadellinae	Ladoffa	Ladoffa elauta	92.16	6	1	1	83.33	0.00	458	30.79	0
OTU57	Arthropoda	Insecta	Lepidoptera	Erebidae	Arctiinae	Euthyone	Euthyone simplex	91.23	6	1	1	83.33	0.00	457	33.7	0
OTU55	Arthropoda	Insecta	Lepidoptera					95.81	6	1	1	83.33	0.00	458	31	0
OTU67	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	5	1	1	80.00	0.00	458	33.84	0
OTU66	Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressariinae	Gonada	Gonada cabima	96.93	5	1	1	80.00	0.00	458	32.1	0
OTU59								0.00	5	1	1	80.00	0.00	458	39.3	0
OTU69								0.00	5	1	1	80.00	0.00	404	28.71	0
OTU61	Arthropoda	Insecta	Coleoptera	Carabidae				94.07	5	1	1	80.00	0.00	458	31.44	0
OTU60								0.00	5	1	1	80.00	0.00	458	29.48	0
OTU63								0.00	5	1	1	80.00	0.00	404	28.96	0
OTU62								0.00	5	1	1	80.00	0.00	276	42.39	0
OTU65	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	Carpelimus bilineatus	90.81	5	1	1	80.00	0.00	458	33.19	0
OTU64	Arthropoda	Insecta	Coleoptera	Eupsilobiidae				97.79	5	1	1	80.00	0.00	458	35.37	0
OTU68	Arthropoda	Insecta	Lepidoptera	Erebidae	Eulepidotinae	Eulepidotis	Eulepidotis foliumDHJ02	97.81	5	1	1	80.00	0.00	459	30.72	0
