OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Orthoptera	Gryllidae				90.57	226	5	5	97.79	0.00	457.96	36.05	0
OTU2	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	194	11	11	94.33	0.00	456.95	33.66	0
OTU3	Arthropoda	Insecta	Lepidoptera	Limacodidae				94.93	159	8	8	94.97	0.00	444.42	29.83	0
OTU4	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			96.71	120	6	6	95.00	0.00	457.57	29.24	0
OTU5	Arthropoda	Insecta	Lepidoptera					94.96	95	4	4	95.79	0.00	457.96	29.48	0
OTU6								0.00	83	3	1	96.39	66.67	457.53	38.49	0
OTU8	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	81	6	6	92.59	0.00	456.98	32.91	0
OTU7								0.00	81	3	1	96.30	66.67	457.54	41.51	0
OTU9	Arthropoda	Insecta	Lepidoptera					90.33	78	2	2	97.44	0.00	457.94	30.35	0
OTU10								0.00	63	2	1	96.83	50.00	457.75	38.23	0
OTU11	Arthropoda	Insecta	Lepidoptera					95.15	63	3	3	95.24	0.00	457.17	30.69	0
OTU12	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.65	56	5	5	91.07	0.00	457.93	44.98	0
OTU13	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01	gelBioLep01 BioLep1366	90.81	55	2	2	96.36	0.00	458	29.5	0
OTU14								0.00	54	2	1	96.30	50.00	457.78	40.85	0
OTU15	Arthropoda	Insecta	Lepidoptera	Crambidae				90.59	53	3	3	94.34	0.00	458.45	31.41	0
OTU16	Arthropoda	Insecta	Coleoptera	Lycidae				97.57	51	2	2	96.08	0.00	457.76	37.36	0
OTU17								0.00	49	4	1	91.84	75.00	457.71	33.01	0
OTU18	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Lophopleura	Lophopleura eurzonalis	95.83	45	3	3	93.33	0.00	457.49	31.39	0
OTU19	Arthropoda	Insecta	Lepidoptera					96.04	42	6	6	85.71	0.00	404.17	31.03	0
OTU20	Arthropoda	Insecta	Diptera					96.25	42	1	1	97.62	0.00	458	39.52	0
OTU21	Arthropoda	Insecta	Lepidoptera					92.59	37	3	3	91.89	0.00	457.95	32.35	0
OTU22								0.00	35	1	1	97.14	0.00	458	35.37	0
OTU23	Arthropoda	Insecta	Coleoptera	Chelonariidae				95.15	32	4	4	87.50	0.00	457.66	36.11	0
OTU24								0.00	31	3	1	90.32	66.67	458	33.41	0
OTU25								0.00	29	2	1	93.10	50.00	457.69	28.19	0
OTU26								0.00	29	2	1	93.10	50.00	457.45	30.6	0
OTU27	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus valdecostatus	96.64	28	2	2	92.86	0.00	457.79	34.08	0
OTU28	Arthropoda	Insecta	Coleoptera	Laemophloeidae				94.74	27	2	2	92.59	0.00	458	38.69	0
OTU29								0.00	26	1	1	96.15	0.00	458	37.55	0
OTU30								0.00	24	1	1	95.83	0.00	458	34.5	0
OTU31	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.81	24	1	1	95.83	0.00	458	24.02	0
OTU34	Arthropoda	Insecta	Diptera	Ceratopogonidae				96.93	23	1	1	95.65	0.00	457	34.57	0
OTU35	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.35	23	2	2	91.30	0.00	458	34.8	0
OTU32	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	23	3	3	86.96	0.00	457.74	28.02	0
OTU33								0.00	23	2	1	91.30	50.00	457.52	32.57	0
OTU36	Arthropoda	Insecta	Lepidoptera					96.69	22	2	2	90.91	0.00	457.27	33.74	0
OTU37	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	20	3	3	85.00	0.00	458	38.48	0
OTU38	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.49	19	2	2	89.47	0.00	457.68	39.55	0
OTU39	Arthropoda	Insecta	Lepidoptera					94.31	19	1	1	94.74	0.00	458	32.31	0
OTU41	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep788	97.15	18	1	1	94.44	0.00	458	32.75	0
OTU40	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	18	1	1	94.44	0.00	458	31	0
OTU45	Arthropoda	Insecta	Lepidoptera	Depressariidae				94.51	17	2	2	88.24	0.00	457.65	33.14	0
OTU44								0.00	17	2	1	88.24	50.00	457.59	32.34	0
OTU43	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Promenesta	Promenesta leucomias	96.05	17	2	2	88.24	0.00	457.41	31.7	0
OTU42	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1279	94.96	17	3	3	82.35	0.00	456.94	33.25	0
OTU47	Arthropoda	Insecta	Diptera	Ceratopogonidae				96.04	16	2	2	87.50	0.00	457.69	33.36	0
OTU46	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	16	1	1	93.75	0.00	458	37.34	0
OTU49	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	Balinskyia	Balinskyia apidis	90.57	15	2	2	86.67	0.00	457.67	33.14	0
OTU48	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha BioLep542	92.56	15	1	1	93.33	0.00	458	32.31	0
OTU50								0.00	14	1	1	92.86	0.00	458	33.84	0
OTU51	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.71	14	1	1	92.86	0.00	458	34.72	0
OTU52								0.00	13	1	1	92.31	0.00	455	25.27	0
OTU53								0.00	13	2	1	84.62	50.00	457.46	37.6	0
OTU54	Arthropoda	Insecta	Lepidoptera					91.19	13	1	1	92.31	0.00	458	32.75	0
OTU55	Arthropoda	Insecta	Coleoptera	Tenebrionidae				97.87	13	1	1	92.31	0.00	458	34.28	0
OTU56								0.00	13	1	1	92.31	0.00	458	34.06	0
