OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Diptera	Calliphoridae				97.36	711	20	20	97.19	0.00	457.61	35.61	0
OTU2	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.58	690	16	16	97.68	0.00	458.04	33.83	0
OTU3	Arthropoda	Insecta	Blattodea	Ectobiidae				97.81	319	8	8	97.49	0.00	457.75	38.23	0
OTU4	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Euprosterna	Euprosterna hosia	97.81	256	9	9	96.48	0.00	458.46	30.32	0
OTU5	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.81	246	8	8	96.75	0.00	458	34.18	0
OTU6	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes Poole09	96.49	220	4	4	98.18	0.00	457.85	31.67	0
OTU7	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.27	184	10	10	94.57	0.00	456.66	39.67	0
OTU8								0.00	172	10	1	94.19	90.00	457.29	45.2	0
OTU9	Arthropoda	Insecta	Lepidoptera	Limacodidae				94.93	169	10	10	94.08	0.00	457.07	29.67	0
OTU10	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	152	5	5	96.71	0.00	457.89	32.32	0
OTU11	Arthropoda	Insecta	Diptera					96.25	141	3	3	97.87	0.00	458.09	39.52	0
OTU12	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep168	95.84	109	6	6	94.50	0.00	457.48	31.23	0
OTU13	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	phyBioLep01	phyBioLep01 BioLep3631	93.22	83	4	4	95.18	0.00	457.86	29.92	0
OTU14								0.00	65	3	1	95.38	66.67	457.86	35.19	0
OTU15								0.00	62	3	1	95.16	66.67	457.98	33.84	0
OTU16	Arthropoda	Insecta	Lepidoptera					90.33	55	1	1	98.18	0.00	458	30.35	0
OTU17	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.36	53	3	3	94.34	0.00	458	26.83	0
OTU18								0.00	49	2	1	95.92	50.00	457.57	38.03	0
OTU19								0.00	46	2	1	95.65	50.00	457.59	38.24	0
OTU20								0.00	40	2	1	95.00	50.00	458	35.12	0
OTU21	Arthropoda	Insecta	Diptera					94.71	39	1	1	97.44	0.00	458	40.83	0
OTU22	Arthropoda	Insecta	Blattodea	Blaberidae				95.84	39	3	3	92.31	0.00	457.74	35.2	0
OTU24								0.00	26	3	1	88.46	66.67	457.81	37.57	0
OTU23	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Dichomeridinae	Dichomeris	Dichomeris Janzen376	96.26	26	2	2	92.31	0.00	457.81	32.5	0
OTU25								0.00	24	1	1	95.83	0.00	458	41.05	0
OTU26	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	22	2	2	90.91	0.00	457.77	27.09	0
OTU27								0.00	21	2	1	90.48	50.00	458	39.22	0
OTU28								0.00	19	1	1	94.74	0.00	458	40.39	0
OTU32	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga panamana	90.15	18	2	2	88.89	0.00	458.33	35.35	0
OTU30	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	18	3	3	83.33	0.00	457.17	32.91	0
OTU31								0.00	18	1	1	94.44	0.00	458	35.37	0
OTU29								0.00	18	2	1	88.89	50.00	458.61	35.11	0
OTU33	Arthropoda	Insecta	Coleoptera	Staphylinidae	Pselaphinae			96.92	17	1	1	94.12	0.00	458	32.53	0
OTU36	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			96.50	16	1	1	93.75	0.00	458	29.26	0
