OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	295	12	12	95.93	0.00	456.93	33.65	0
OTU2	Arthropoda	Insecta	Orthoptera	Gryllidae				90.57	291	8	8	97.25	0.00	458.1	36.05	0
OTU3	Arthropoda	Insecta	Lepidoptera					94.96	159	4	4	97.48	0.00	457.93	29.48	0
OTU4	Arthropoda	Insecta	Lepidoptera	Limacodidae				94.93	150	10	10	93.33	0.00	443.58	29.85	0
OTU5	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	143	8	8	94.41	0.00	457.15	32.9	0
OTU6								0.00	130	5	1	96.15	80.00	457.59	38.45	0
OTU7	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.65	128	7	7	94.53	0.00	457.95	44.92	0
OTU8								0.00	119	5	1	95.80	80.00	457.72	41.51	0
OTU9	Arthropoda	Insecta	Lepidoptera					96.04	113	15	15	86.73	0.00	410.19	31.05	0
OTU10	Arthropoda	Insecta	Lepidoptera					90.33	105	2	2	98.10	0.00	458	30.37	0
OTU11	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			96.71	101	8	8	92.08	0.00	457.57	29.22	0
OTU12	Arthropoda	Insecta	Lepidoptera					90.75	90	3	3	96.67	0.00	457.83	29.49	0
OTU13	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Lophopleura	Lophopleura eurzonalis	95.83	90	5	5	94.44	0.00	457.27	31.39	0
OTU14								0.00	80	2	1	97.50	50.00	457.69	38.24	0
OTU15	Arthropoda	Insecta	Lepidoptera	Crambidae				90.59	75	5	5	93.33	0.00	458.49	31.41	0
OTU16	Arthropoda	Insecta	Lepidoptera					95.15	74	2	2	97.30	0.00	457.65	30.73	0
OTU17								0.00	73	4	1	94.52	75.00	458.08	33	0
OTU18								0.00	67	11	1	83.58	90.91	369.18	32.18	0
OTU19	Arthropoda	Insecta	Diptera					96.25	63	3	3	95.24	0.00	458.16	39.52	0
OTU20								0.00	63	2	1	96.83	50.00	457.87	40.84	0
OTU21	Arthropoda	Insecta	Lepidoptera	Crambidae	Odontiinae	Viettessa	Viettessa margaritalis	90.57	50	3	2	94.00	33.33	457.46	30.6	0
OTU24	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	47	5	5	89.36	0.00	457.85	27.98	0
OTU23	Arthropoda	Insecta	Coleoptera	Chelonariidae				95.15	47	4	4	91.49	0.00	457.32	36.08	0
OTU22	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	Balinskyia	Balinskyia apidis	90.57	47	2	2	95.74	0.00	457.62	33.13	0
OTU25	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.49	46	5	5	89.13	0.00	450.02	39.77	0
