OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.81	675	25	25	96.30	0.00	455.32	37.53	0
OTU2	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	306	7	7	97.71	0.00	457.88	32.32	0
OTU3	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Euprosterna	Euprosterna hosia	97.81	262	7	7	97.33	0.00	458.39	30.32	0
OTU4	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	168	5	5	97.02	0.00	457.84	38	0
OTU5	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Lophopleura	Lophopleura eurzonalis	95.84	126	3	3	97.62	0.00	457.71	31.24	0
OTU6	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	121	8	8	93.39	0.00	457.11	32.89	0
OTU7	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.36	77	5	5	93.51	0.00	458.01	26.84	0
OTU8	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep5405	95.40	62	2	2	96.77	0.00	457.92	32.98	0
OTU9	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga sp	96.32	57	4	4	92.98	0.00	458.81	38.25	0
OTU10								0.00	55	2	1	96.36	50.00	457.91	39.94	0
OTU11	Arthropoda	Insecta	Diptera					92.94	41	3	3	92.68	0.00	457.46	32.35	0
OTU12	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.47	41	3	3	92.68	0.00	457.8	33.67	0
OTU13	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.71	40	5	5	87.50	0.00	457.58	39.6	0
OTU15								0.00	32	1	1	96.88	0.00	458	30.13	0
OTU14								0.00	32	2	1	93.75	50.00	457.72	34.08	0
OTU16	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	30	2	2	93.33	0.00	456.83	33.49	0
OTU18	Arthropoda	Insecta	Psocodea	Psocidae				92.01	26	1	1	96.15	0.00	458	33.41	0
OTU17	Arthropoda	Insecta	Coleoptera					91.87	26	2	2	92.31	0.00	456.73	35.91	0
