OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.81	1645	59	59	96.41	0.00	452.91	37.53	0
OTU2	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	583	18	18	96.91	0.00	457.87	38	0
OTU3	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Euprosterna	Euprosterna hosia	97.81	411	11	11	97.32	0.00	458.4	30.32	0
OTU4	Arthropoda	Insecta	Blattodea	Ectobiidae				97.81	215	9	9	95.81	0.00	457.89	38.22	0
OTU5								0.00	180	13	1	92.78	92.31	457.65	38	0
OTU6								0.00	119	5	1	95.80	80.00	457.37	38.03	0
OTU7	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep168	95.62	96	4	4	95.83	0.00	457.56	31.25	0
OTU8								0.00	61	3	1	95.08	66.67	458.16	30.78	0
OTU9	Arthropoda	Insecta	Blattodea					94.49	60	2	2	96.67	0.00	457.73	30.15	0
OTU10	Arthropoda	Insecta	Hemiptera	Derbidae		Oropuna		96.48	56	3	3	94.64	0.00	457.98	31.44	0
OTU11	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Ostha	Ostha Janzen249	90.77	54	3	3	94.44	0.00	456.52	35.19	0
OTU12								0.00	53	8	1	84.91	87.50	393.79	32.06	0
OTU13	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota sp	96.71	51	3	3	94.12	0.00	457.71	39.87	0
OTU14								0.00	48	3	1	93.75	66.67	457.69	33.8	0
OTU15	Arthropoda	Insecta	Psocodea	Psocidae				92.01	46	2	2	95.65	0.00	458	33.55	0
OTU16	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	45	3	3	93.33	0.00	457.02	33.51	0
OTU17	Arthropoda	Insecta	Lepidoptera	Erebidae	Herminiinae			90.37	43	5	3	88.37	40.00	458.33	31.32	0
