OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.58	1176	22	22	98.13	0.00	458	33.84	0
OTU2	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.70	625	42	42	93.28	0.00	451.31	39.7	0
OTU3	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.81	557	24	24	95.69	0.00	455.15	37.51	0
OTU4	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	504	15	15	97.02	0.00	456.76	33.69	0
OTU5	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	275	6	6	97.82	0.00	457.96	32.33	0
OTU6	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.71	208	8	8	96.15	0.00	457.96	35.42	0
OTU7	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.65	192	12	12	93.75	0.00	458.02	44.78	0
OTU8	Arthropoda	Insecta	Lepidoptera	Limacodidae				94.93	154	9	9	94.16	0.00	456.88	29.83	0
OTU9								0.00	152	6	1	96.05	83.33	457.88	35.17	0
OTU10								0.00	140	4	1	97.14	75.00	457.61	29.08	0
OTU11	Arthropoda	Insecta	Lepidoptera					90.59	127	4	4	96.85	0.00	457.97	29.71	0
OTU12	Arthropoda	Insecta	Psocodea	Psocidae				92.01	122	7	7	94.26	0.00	457.94	33.41	0
OTU13	Arthropoda	Insecta	Lepidoptera	Crambidae	Spilomelinae	Neoleucinodes	Neoleucinodes torvis	93.65	111	4	4	96.40	0.00	457.88	31.9	0
OTU14	Arthropoda	Insecta	Coleoptera	Chelonariidae				91.56	88	3	3	96.59	0.00	458	34.88	0
OTU15	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga densata	97.52	79	2	2	97.47	0.00	456.66	36.93	0
OTU16	Arthropoda	Insecta	Coleoptera					97.80	71	3	3	95.77	0.00	458	40.77	0
OTU17	Arthropoda	Insecta	Lepidoptera	Psychidae				93.61	67	2	2	97.01	0.00	457.78	32.55	0
OTU18	Arthropoda	Insecta	Lepidoptera					94.07	64	2	2	96.88	0.00	457.73	36.48	0
OTU19								0.00	55	4	1	92.73	75.00	457.89	37.56	0
OTU20	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.27	52	4	4	92.31	0.00	458.04	36.14	0
OTU21	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	33	2	2	93.94	0.00	457.82	31.02	0
OTU22								0.00	31	2	1	93.55	50.00	457.84	36.04	0
OTU24	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Prospherysa	Prospherysa Malaise8606	96.27	28	1	1	96.43	0.00	458	29.48	0
OTU23	Arthropoda	Insecta	Lepidoptera	Tineidae				95.37	28	2	2	92.86	0.00	458	33.3	0
OTU25								0.00	22	2	1	90.91	50.00	457.68	35.4	0
OTU26								0.00	22	2	1	90.91	50.00	457.73	39.32	0
OTU27								0.00	21	3	1	85.71	66.67	458.05	27.57	0
OTU30								0.00	20	2	1	90.00	50.00	458	29.53	0
OTU29	Arthropoda	Insecta	Diptera	Sphaeroceridae	Limosininae	Archiceroptera	Archiceroptera highhells_SP	95.40	20	1	1	95.00	0.00	458	37.12	0
OTU28	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.47	20	2	2	90.00	0.00	457.5	33.66	0
OTU31								0.00	19	1	1	94.74	0.00	458	35.15	0
OTU32	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.35	18	2	2	88.89	0.00	458	44.23	0
OTU34								0.00	17	2	1	88.24	50.00	217	37.33	0
OTU33	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	17	2	2	88.24	0.00	458.94	31.38	0
OTU36	Arthropoda	Insecta	Diptera	Chloropidae				95.38	15	2	2	86.67	0.00	457.47	31.36	0
OTU37								0.00	15	1	1	93.33	0.00	458	35.15	0
OTU35	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Nothomicrodon	Nothomicrodon sp. 1 GS-2016	90.81	15	2	2	86.67	0.00	458	32.53	0
OTU38								0.00	14	2	1	85.71	50.00	458.29	45.23	0
OTU39	Arthropoda	Insecta	Diptera	Chloropidae	Oscinellinae	Hippelates		94.09	14	2	2	85.71	0.00	458.36	31.2	0
OTU40								0.00	13	2	1	84.62	50.00	457.54	40.65	0
OTU44								0.00	12	1	1	91.67	0.00	458	39.3	0
OTU43								0.00	12	1	1	91.67	0.00	458	31.66	0
OTU42								0.00	12	1	1	91.67	0.00	458	32.75	0
OTU41	Arthropoda	Insecta	Coleoptera	Biphyllidae				94.93	12	1	1	91.67	0.00	458	38.86	0
OTU45	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Scarabaeinae	Copris	Copris brevicornis	97.81	11	1	1	90.91	0.00	458	33.41	0
OTU46	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.41	10	1	1	90.00	0.00	458	25.98	0
OTU50	Arthropoda	Insecta	Coleoptera	Nitidulidae				95.81	9	1	1	88.89	0.00	458	35.37	0
OTU51	Arthropoda	Insecta	Lepidoptera	Tineidae				90.81	9	1	1	88.89	0.00	458	31.66	0
OTU52								0.00	9	1	1	88.89	0.00	458	36.03	0
OTU49	Arthropoda	Insecta	Lepidoptera	Tineidae				97.31	9	1	1	88.89	0.00	455	31.87	0
OTU48	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.54	9	1	1	88.89	0.00	458	34.28	0
OTU47	Arthropoda	Insecta	Diptera					95.81	9	1	1	88.89	0.00	458	40.61	0
OTU54								0.00	8	1	1	87.50	0.00	458	33.19	0
OTU56								0.00	8	1	1	87.50	0.00	458	41.05	0
OTU53	Arthropoda	Insecta	Coleoptera					90.53	8	1	1	87.50	0.00	458	37.12	0
OTU55								0.00	8	1	1	87.50	0.00	458	40.39	0
OTU57								0.00	7	1	1	85.71	0.00	458	29.26	0
OTU58	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	95.38	7	1	1	85.71	0.00	456	36.4	0
OTU59								0.00	7	1	1	85.71	0.00	458	34.28	0
OTU66								0.00	6	1	1	83.33	0.00	458	34.72	0
OTU61	Arthropoda	Insecta	Blattodea	Ectobiidae				97.81	6	1	1	83.33	0.00	458	38.65	0
OTU60	Arthropoda	Insecta	Diptera					96.25	6	1	1	83.33	0.00	458	39.52	0
OTU63								0.00	6	1	1	83.33	0.00	457	34.14	0
OTU62	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	6	1	1	83.33	0.00	458	37.34	0
OTU65	Arthropoda	Insecta	Lepidoptera	Erebidae				93.22	6	1	1	83.33	0.00	459	28.98	0
OTU64	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Lagriinae			91.36	6	1	1	83.33	0.00	458	45.2	0
OTU72	Arthropoda	Insecta	Coleoptera					97.80	5	1	1	80.00	0.00	458	33.62	0
OTU73								0.00	5	1	1	80.00	0.00	458	39.74	0
OTU70								0.00	5	1	1	80.00	0.00	458	33.41	0
OTU71								0.00	5	1	1	80.00	0.00	458	38.86	0
OTU76	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.92	5	1	1	80.00	0.00	458	34.28	0
OTU77								0.00	5	1	1	80.00	0.00	449	34.08	0
OTU74								0.00	5	1	1	80.00	0.00	276	42.39	0
OTU75	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.69	5	1	1	80.00	0.00	401	33.42	0
OTU78	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus		91.23	5	1	1	80.00	0.00	458	32.53	0
OTU79								0.00	5	1	1	80.00	0.00	489	34.56	0
OTU67								0.00	5	1	1	80.00	0.00	458	34.06	0
OTU69								0.00	5	1	1	80.00	0.00	458	35.15	0
OTU82								0.00	5	1	1	80.00	0.00	458	43.89	0
OTU81								0.00	5	1	1	80.00	0.00	458	34.93	0
OTU80	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.18	5	1	1	80.00	0.00	458	32.53	0
OTU68	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	5	1	1	80.00	0.00	458	38.43	0
