OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.58	422	10	10	97.63	0.00	458.01	33.84	0
OTU2	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	276	8	8	97.10	0.00	457.94	38	0
OTU3	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	166	4	4	97.59	0.00	457.73	37.65	0
OTU4								0.00	144	3	1	97.92	66.67	457.81	34.74	0
OTU5	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	107	7	7	93.46	0.00	457.08	33.68	0
OTU6	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Lophopleura	Lophopleura eurzonalis	95.84	76	6	6	92.11	0.00	457.68	31.07	0
OTU7								0.00	57	2	1	96.49	50.00	457.88	35.16	0
OTU8	Arthropoda	Insecta	Diptera					94.05	54	3	3	94.44	0.00	458.19	41.1	0
OTU9	Arthropoda	Insecta	Coleoptera	Lycidae				97.57	38	3	3	92.11	0.00	457.84	37.42	0
OTU10								0.00	36	2	1	94.44	50.00	457.81	37.79	0
OTU11	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.71	35	2	2	94.29	0.00	457.6	39.34	0
OTU12	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.69	31	4	4	87.10	0.00	395.58	33.76	0
OTU13	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.68	30	2	2	93.33	0.00	457.57	33.87	0
OTU14	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga morganellaASolis02	97.93	26	4	4	84.62	0.00	443.31	38.79	0
OTU15	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	phyBioLep01	phyBioLep01 BioLep3631	93.22	25	2	2	92.00	0.00	457.72	29.93	0
OTU16								0.00	24	2	1	91.67	50.00	457.79	28.83	0
OTU17								0.00	23	1	1	95.65	0.00	146	34.25	0
OTU18								0.00	23	2	1	91.30	50.00	459.35	32.73	0
OTU19	Arthropoda	Insecta	Lepidoptera	Limacodidae				94.93	21	3	3	85.71	0.00	457	29.76	0
OTU20	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.59	20	1	1	95.00	0.00	458	34.06	0
OTU21	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	18	1	1	94.44	0.00	458	34.28	0
OTU22								0.00	18	1	1	94.44	0.00	458	29.91	0
OTU24								0.00	15	2	1	86.67	50.00	458	33.04	0
OTU23								0.00	15	2	1	86.67	50.00	458	34.13	0
OTU25								0.00	14	2	1	85.71	50.00	457.64	37.8	0
OTU28	Arthropoda	Insecta	Diptera					96.25	12	1	1	91.67	0.00	458	39.52	0
OTU27								0.00	12	2	1	83.33	50.00	457.58	28.85	0
OTU26	Arthropoda	Insecta	Lepidoptera	Erebidae	Herminiinae	Rejectaria	Rejectaria niciasalis	93.65	12	1	1	91.67	0.00	458	31	0
