OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU1	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	395	11	11	97.22	0.00	455.3	32.32	0
OTU2	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	197	11	11	94.42	0.00	457.03	33.62	0
OTU3	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.69	139	14	14	89.93	0.00	400.02	33.86	0
OTU4	Arthropoda	Insecta	Coleoptera					91.65	111	8	8	92.79	0.00	457.02	30.17	0
OTU5	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	Lophopleura	Lophopleura eurzonalis	95.84	101	4	4	96.04	0.00	457.85	31.25	0
OTU6	Arthropoda	Insecta	Lepidoptera	Geometridae	Ennominae	Chiasmia	Chiasmia sp. ANIC1	90.57	98	5	2	94.90	60.00	457.67	32.58	0
OTU7	Arthropoda	Insecta	Diptera					96.25	91	4	4	95.60	0.00	457.9	39.55	0
OTU8	Arthropoda	Insecta	Blattodea					94.49	84	3	3	96.43	0.00	457.56	30.16	0
OTU9	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.71	84	8	8	90.48	0.00	453.02	39.39	0
OTU10	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga densata	97.30	73	4	4	94.52	0.00	456.4	37.13	0
OTU11	Arthropoda	Insecta	Diptera					91.41	67	3	3	95.52	0.00	458.1	39.85	0
OTU12								0.00	57	4	1	92.98	75.00	457.82	37.87	0
OTU13	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep5405	95.40	57	2	2	96.49	0.00	457.86	32.98	0
OTU14								0.00	56	2	1	96.43	50.00	457.88	35.16	0
OTU15	Arthropoda	Insecta	Coleoptera	Scarabaeidae				93.55	55	2	2	96.36	0.00	457.84	34.95	0
OTU16	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	53	4	4	92.45	0.00	456.94	32.92	0
OTU17	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.75	46	5	5	89.13	0.00	457.39	34.21	0
OTU18								0.00	46	2	1	95.65	50.00	457.52	33.55	0
OTU19	Arthropoda	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Pelochrista	Pelochrista fuscostriata	93.60	46	3	3	93.48	0.00	420.7	30.02	0
OTU20	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.59	42	3	3	92.86	0.00	458	34.05	0
OTU21	Arthropoda	Insecta	Psocodea	Psocidae				91.75	41	3	3	92.68	0.00	457.73	33.64	0
