"bin_uri","BLANKDNA_CTRL","DNA.LT.ARM2.MAR2021.A","DNA.LT.WHE1.MAR2021.B","DNA.LT.BAL1.MAR2021.B","DNA.LT.WHE1.MAR2021.A","DNA.LT.WHE2.MAR2021.B","DNA.LT.ARM4.MAR2021.A","DNA.LT.BAL1.MAR2021.A","DNA.LT.ARM3.MAR2021.B","DNA.LT.ARM4.MAR2021.B","DNA.LT.ZET1.MAR2021.A","DNA.LT.ZET1.MAR2021.B","DNA.LT.ARM1.MAR2021.A","DNA.LT.ARM1.MAR2021.B","DNA.LT.WHE2.MAR2021.A","DNA.LT.ZET2.MAR2021.A","DNA.LT.ARM3.MAR2021.A","DNA.LT.DRA1.MAR2021.B","DNA.LT.ZET2.MAR2021.B","DNA.LT.DRA1.MAR2021.A","DNA.LT.ARM2.MAR2021.B","classification"
"BOLD:AAQ1436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Cosmopterigidae, Gelechiidae;g__cosmoBioLep01, gelBioLep01;s__gelBioLep01 BioLep5434, cosmoBioLep01 BioLep1019"
"BOLD:AAQ1733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Botyodes;s__Botyodes asialis"
"BOLD:AAQ3779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Xylopteryx;s__Xylopteryx arcuataAH01Zm"
"BOLD:AAR9855",0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,0,38,0,0,0,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;g__Satole;s__Satole BioLep797"
"BOLD:AAT6753",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Gorgone;s__Gorgone Poole01"
"BOLD:AAT8692",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae, unclassified Lepidoptera;g__pyralidJanzen01, lepJanzen01;s__pyralidJanzen01 Janzen06, lepJanzen01 Janzen01"
"BOLD:AAT9092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Antiblemma;s__Antiblemma sp."
"BOLD:AAT9106",0,0,0,15,0,0,0,0,0,0,1,0,25,0,0,0,28,0,12,0,8,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Cyclophora;s__Cyclophora sp. 4YB"
"BOLD:AAT9814",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Chloropteryx;s__Chloropteryx sp."
"BOLD:AAU0422",0,0,1,0,0,0,0,0,174,0,0,0,0,0,176,300,0,0,0,0,239,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Sanys;s__Sanys Sullivan432"
