"bin_uri","classification","sampleId","sequences"
"BOLD:AEH0842","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Milichiidae;g__Phyllomyza;s__","DNA-LT-ARM2-MAR2021-B",2
"BOLD:AEH0842","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Milichiidae;g__Phyllomyza;s__","DNA-LT-ARM4-MAR2021-A",1
"BOLD:AEH0842","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Milichiidae;g__Phyllomyza;s__","DNA-LT-ARM4-MAR2021-B",2
"BOLD:AEH0842","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Milichiidae;g__Phyllomyza;s__","DNA-LT-WHE1-MAR2021-A",2
"BOLD:AEH0842","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Milichiidae;g__Phyllomyza;s__","DNA-LT-ZET1-MAR2021-B",4
"BOLD:AEH1132","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Carabidae;g__;s__","DNA-LT-ARM3-MAR2021-B",9
"BOLD:AEH1799","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","DNA-LT-ARM4-MAR2021-A",3
"BOLD:AEH2596","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tachinidae;g__Sphaerina;s__Sphaerina nigrifronsDHJ07","DNA-LT-ARM4-MAR2021-B",1
"BOLD:AEH6593","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Phalacridae;g__;s__","DNA-LT-ARM4-MAR2021-A",2
"BOLD:AEH7259","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Plusiodonta;s__Plusiodonta wahlbergi","DNA-LT-DRA1-MAR2021-B",1
"BOLD:AEH8657","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;g__Vorapourouma;s__Vorapourouma basseti","DNA-LT-ARM4-MAR2021-A",8
"BOLD:AEH8657","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;g__Vorapourouma;s__Vorapourouma basseti","DNA-LT-ARM4-MAR2021-B",4
"BOLD:AEH8657","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;g__Vorapourouma;s__Vorapourouma basseti","DNA-LT-WHE2-MAR2021-B",3
"BOLD:AEH8657","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;g__Vorapourouma;s__Vorapourouma basseti","DNA-LT-ZET2-MAR2021-A",1
"BOLD:AEH8967","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","DNA-LT-ARM4-MAR2021-B",2
"BOLD:AEH8967","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","DNA-LT-BAL1-MAR2021-A",4
"BOLD:AEH9333","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","DNA-LT-ARM4-MAR2021-B",26
"BOLD:AEH9833","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__;s__","DNA-LT-DRA1-MAR2021-A",1
